ID,genomeSize,genome
29524386,30,010100110010100101000000011011
29526076,30,000100110000110100000000011000
29526478,30,010100110010100111000000011001
29526479,30,010100110010100011000000011001
29526480,30,010100110010100011000000011001
29526992,30,010100110000100111000000011001
29526993,30,000100110110100111000010011000
29527449,30,000100110000100101000000011000
29527452,30,010100110010100011000000011001
29527453,30,000100110000110100000000011000
29528041,30,010100110010000101000000011101
29528042,30,010100110010100111000000011001
29528044,30,000100110000100100000000011000
29528048,30,010100110010100101000000011011
29528730,30,000100110000100101000000011000
29528731,30,000100110010100101000010011000
29528732,30,000100110110100111000010011000
29528733,30,010100110010100101000000011011
29528734,30,010100110010100101000000011011
29529389,30,010100110000100111000000011001
29529390,30,010100110010000101000000011101
29529915,30,010100110000100111000000011001
29529917,30,000100110010110001000000011011
29530422,30,000100110000100101000000011000
29530423,30,010100110010000101000000011101
29530424,30,000100110110100111000010011000
29530425,30,000100110110100101000010011000
29530426,30,000100110000110100000000011000
29530427,30,010100110010000101000000011101
29530429,30,000100110000100101000000011000
29530430,30,010100110010100101000000011011
29530431,30,000100110000100100000000011000
29531008,30,010100110000100111000000011001
29531010,30,000100110110100101000010011000
29531011,30,010100110000100111000000011001
29531554,30,010100110000100111000000011001
29531555,30,010100110000100111000000011001
29531556,30,000100100100100101000000011000
29531557,30,010100110000100111000001011001
29531559,30,010100110010100101000000011011
29531560,30,000100110000100101000000011000
29532106,30,000100110110100101000010011000
29532107,30,000100110000100101000000011000
29532108,30,010100110010100101000000011011
29532110,30,000100110000110100000000011000
29532111,30,000100110000100101000000011000
29532112,30,010100110010100111000000011001
29532689,30,000100110000100101000000001000
29532690,30,000100110110100101000010011000
29532691,30,000100110000100101000000011000
29532694,30,000100110000110100000000011000
29532695,30,010100110010100101000000011011
29532696,30,000100110000100101000000011000
29533350,30,010100110010100101000000011011
29533351,30,010100110010100101000000011011
29533352,30,000100110000100101000000011000
29533353,30,010100110010100011000000011001
29533354,30,000100110110100111000010011000
29533874,30,000100110000100100000000011000
29533875,30,010100110010100011000000011001
29533876,30,000100110000110100000000011000
29533877,30,010100110010000101000000011101
29533878,30,000100010010100101000000011000
29534416,30,000100110000100101000000011000
29534417,30,000100110000100100000000011000
29534418,30,000100110000100101000000011000
29534419,30,010100110000100111000000011001
29534420,30,000100110000100101000000011000
29534421,30,010100110010100011000000011001
29534422,30,010100110010100111000000011001
29534423,30,010100110010000101000000011101
29534424,30,000100110000100100000000011000
29534425,30,010100110010100101000000011011
29534426,30,010100110000100111000000011001
29535110,30,000100100000100101000000011000
29535111,30,000100110000100100000000011000
29535112,30,000100110000110100000000011000
29535113,30,000100110000110100000000011000
29535114,30,010100110010100101000000011011
29535115,30,010100110010100011000000011001
29535116,30,000100110000100101000000011000
29535656,30,010100110010100101000000011011
29535657,30,000100110000100101000000011000
29535658,30,000101110000100101000000011000
29535659,30,000100110000100101000000011000
29535660,30,000100110110100111000010011000
29535661,30,010100110010100101000000011011
29535662,30,010100110000100111000000011001
29536333,30,010100110010100101000000011011
29536334,30,000100110000100100000000011000
29536335,30,000100110000110100000000011000
29536336,30,000100110000100101000000011000
29536337,30,000100110110100101000010011000
29536338,30,000100110000100101000000011000
29536339,30,000100110000100101000000001000
29536340,30,010100110010000101000000011101
29536341,30,010100110010000101000000011101
29536342,30,000100110000100101000000011000
29536343,30,010100110010100101000000011011
29537045,30,000100110000100100000000011000
29537046,30,010100110000100111000000011001
29537047,30,010100110010100111000000011001
29537048,30,000100110000100101000000011000
29537049,30,000100110110100111000010011000
29537050,30,000100110000110100000000011000
29537051,30,000100110000100100000000011000
29537642,30,000100110000100101000000011000
29537643,30,000100110010100101000010011000
29537644,30,010100110010100101000000011011
29538183,30,000100110110100111000010011000
29538184,30,010100110010000101000000011101
29538185,30,000110110000100101000000011000
29538186,30,010100110010000101000000011101
29538187,30,000100110110100101000010011000
29538188,30,010100110000100111000000011001
29538794,30,000100110010110001000000011011
29538795,30,000100110110100101000010011000
29538796,30,010100110000100111000000011001
29538797,30,000100100100100101000000011000
29539272,30,000100110000100101000000011000
29539273,30,010100110010000101000000011101
29539274,30,000100100100100101000000011000
29539275,30,010100110010100101000000011011
29539276,30,000100110110100101000010011000
29539277,30,010100110010100101000000011011
29539278,30,010100110010100101000000011011
29539279,30,000100110110100111000010011000
29539859,30,000100110000100101000000011000
29539860,30,010100110000100111000000011001
29539861,30,010100110000100111000001011001
29539862,30,000100110000100101000000011000
29539863,30,000100110000110100000000011000
29539864,30,000100110000100101000000011000
29539865,30,010100110010100111000000011001
29540359,30,010100110010100101000000011011
29540360,30,000100110000100101000000011000
29540361,30,000100110000100101000000011000
29540362,30,000100110000110100000000011000
29540941,30,010100110010100101000000011011
29540942,30,010100110010100111000000011001
29540943,30,010100110000100111000000011001
29540944,30,010100110000100111000000011001
29540945,30,010100110000100111000000011001
29540946,30,000100110000100101000000001000
29540947,30,000100110000100100000000011000
29540948,30,000100010010100101000000011000
29540949,30,010100110000100111000000011001
29540950,30,000100110000100101000000011000

