update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,165,1.650000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,65,0,0,0,10,0,0,16.069000,0.164333,0.164333,0.690000,0.942029,-1,-1,-1,-1,-1,0.099596
10,180,0,6208,34.488889,0.000000,30.000000,-1,40.009987,40.009987,-1,7,0,874,0,0,0,517,0,98,8.196074,3.609481,3.609481,0.872222,0.910443,-1,-1,-1,-1,-1,0.104656
20,175,0,7731,44.177143,0.000000,30.000000,-1,40.000517,40.000517,-1,5,0,621,11,0,295,277,0,52,7.450998,5.404240,5.404240,0.965714,0.925159,-1,-1,-1,-1,-1,0.122331
30,152,0,7139,46.967105,0.000000,30.000000,-1,40.001261,40.001261,-1,3,0,439,15,0,209,352,0,40,7.614539,6.168355,6.168355,0.980263,0.969007,-1,-1,-1,-1,-1,0.131334
40,137,0,5915,43.175182,0.000000,30.000000,-1,40.001860,40.001860,-1,8,0,574,5,0,284,359,0,93,7.643285,5.458905,5.458905,0.978102,0.920256,-1,-1,-1,-1,-1,0.126436
50,128,0,5758,44.984375,0.000000,30.000000,-1,40.012157,40.012157,-1,9,0,374,7,0,178,256,0,120,7.309281,5.977177,5.977177,1.000000,0.918299,-1,-1,-1,-1,-1,0.132872
60,106,0,4933,46.537736,0.000000,30.000000,-1,40.017434,40.017434,-1,6,0,406,5,0,206,327,0,99,7.816321,6.240283,6.240283,1.000000,0.932637,-1,-1,-1,-1,-1,0.134091
70,99,0,4489,45.343434,0.000000,30.000000,-1,40.012029,40.012029,-1,7,0,391,4,0,166,260,0,86,7.855758,6.083636,6.083636,1.000000,0.915992,-1,-1,-1,-1,-1,0.134168
80,83,0,3782,45.566265,0.000000,30.000000,-1,39.987573,39.987573,-1,3,0,396,7,0,147,177,0,33,8.844618,6.496747,6.496747,1.000000,0.950553,-1,-1,-1,-1,-1,0.142578
90,81,0,3655,45.123457,0.000000,30.000000,-1,39.998632,39.998632,-1,6,0,351,3,0,117,155,0,79,8.516173,6.669012,6.669012,1.000000,0.914551,-1,-1,-1,-1,-1,0.147795
100,75,0,3195,42.600000,0.000000,30.000000,-1,39.996870,39.996870,-1,7,0,215,2,0,112,115,0,109,8.243289,6.778933,6.778933,1.000000,0.895625,-1,-1,-1,-1,-1,0.159130
110,74,0,3577,48.337838,0.000000,30.000000,-1,40.003075,40.003075,-1,1,0,244,3,0,141,96,0,12,8.894955,7.411351,7.411351,1.000000,0.969758,-1,-1,-1,-1,-1,0.153324
