update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,153,1.530000,0.000000,30.000000,-1,39.986928,39.986928,-1,0,0,53,0,0,0,3,0,0,15.235500,0.147833,0.147833,0.580000,0.931034,-1,-1,-1,-1,-1,0.096623
10,183,0,5436,29.704918,0.000000,30.000000,-1,39.995769,39.995769,-1,4,0,1038,0,0,0,320,0,54,8.973770,2.958834,2.958834,0.797814,0.883308,-1,-1,-1,-1,-1,0.099608
20,178,0,7511,42.196629,0.000000,30.000000,-1,39.996538,39.996538,-1,3,0,580,7,0,253,457,0,39,8.014485,5.056676,5.056676,0.915730,0.921385,-1,-1,-1,-1,-1,0.119836
30,157,0,6830,43.503185,0.000000,30.000000,-1,39.992533,39.992533,-1,5,0,572,11,0,217,341,0,55,8.118386,5.692654,5.692654,0.955414,0.941229,-1,-1,-1,-1,-1,0.130856
40,138,0,6278,45.492754,0.000000,30.000000,-1,39.994425,39.994425,-1,7,0,580,10,0,257,356,0,85,7.308640,5.659959,5.659959,0.992754,0.937574,-1,-1,-1,-1,-1,0.124415
50,113,0,5343,47.283186,0.000000,30.000000,-1,40.003369,40.003369,-1,4,0,380,10,0,199,236,0,52,7.638968,6.313835,6.313835,1.000000,0.951478,-1,-1,-1,-1,-1,0.133532
60,103,0,4900,47.572816,0.000000,30.000000,-1,39.996939,39.996939,-1,5,0,314,6,0,180,263,0,68,8.002557,6.981262,6.981262,1.000000,0.939398,-1,-1,-1,-1,-1,0.146749
70,104,0,4785,46.009615,0.000000,30.000000,-1,39.995402,39.995402,-1,5,0,398,3,0,176,97,0,62,8.830128,7.067308,7.067308,1.000000,0.936449,-1,-1,-1,-1,-1,0.153605
80,108,0,4611,42.694444,0.000000,30.000000,-1,40.007591,40.007591,-1,13,0,454,3,0,197,150,0,153,7.885432,6.126914,6.126914,1.000000,0.866501,-1,-1,-1,-1,-1,0.143506
90,99,0,4736,47.838384,0.000000,30.000000,-1,40.004012,40.004012,-1,3,0,364,3,0,146,131,0,27,8.290572,6.860943,6.860943,1.000000,0.955149,-1,-1,-1,-1,-1,0.143419
100,99,0,4518,45.636364,0.000000,30.000000,-1,39.997787,39.997787,-1,5,0,429,2,0,201,203,0,58,8.475455,6.575051,6.575051,1.000000,0.929539,-1,-1,-1,-1,-1,0.144075
110,92,0,4226,45.934783,0.000000,30.000000,-1,39.978467,39.978467,-1,5,0,334,2,0,147,147,0,58,7.880000,6.359130,6.359130,1.000000,0.927830,-1,-1,-1,-1,-1,0.138438
120,84,0,3901,46.440476,0.000000,30.000000,-1,40.015893,40.015893,-1,3,0,501,3,0,145,134,0,37,8.850119,6.626071,6.626071,1.000000,0.948147,-1,-1,-1,-1,-1,0.142679
130,88,0,3887,44.170455,0.000000,30.000000,-1,40.027013,40.027013,-1,7,0,376,7,0,134,118,0,81,8.001212,6.354848,6.354848,1.000000,0.903702,-1,-1,-1,-1,-1,0.143871
140,87,0,4074,46.827586,0.000000,30.000000,-1,40.039519,40.039519,-1,3,0,388,5,0,164,211,0,39,8.462375,6.710038,6.710038,1.000000,0.945175,-1,-1,-1,-1,-1,0.143292
150,75,0,3320,44.266667,0.000000,30.000000,-1,40.050904,40.050904,-1,6,0,310,8,0,139,216,0,74,8.206889,6.237556,6.237556,1.000000,0.897057,-1,-1,-1,-1,-1,0.140909
160,82,0,3833,46.743902,0.000000,30.000000,-1,40.022176,40.022176,-1,3,0,396,0,0,134,150,0,38,8.639228,6.482724,6.482724,1.000000,0.940447,-1,-1,-1,-1,-1,0.138686
170,79,0,3587,45.405063,0.000000,30.000000,-1,40.038193,40.038193,-1,4,0,322,10,0,119,73,0,42,8.504346,6.812110,6.812110,1.000000,0.926566,-1,-1,-1,-1,-1,0.150030
180,70,0,3165,45.214286,0.000000,30.000000,-1,40.035071,40.035071,-1,4,0,223,6,0,109,68,0,60,8.189143,6.572762,6.572762,1.000000,0.918312,-1,-1,-1,-1,-1,0.145369
190,68,0,3210,47.205882,0.000000,30.000000,-1,40.039252,40.039252,-1,1,0,318,5,0,115,86,0,16,9.431961,6.940588,6.940588,1.000000,0.956089,-1,-1,-1,-1,-1,0.147028
200,73,0,3305,45.273973,0.000000,30.000000,-1,40.055068,40.055068,-1,3,0,398,4,0,128,126,0,42,9.151644,6.556119,6.556119,1.000000,0.924282,-1,-1,-1,-1,-1,0.144810
210,68,0,2898,42.617647,0.000000,30.000000,-1,40.046239,40.046239,-1,7,0,277,3,0,93,32,0,73,8.684804,6.609314,6.609314,1.000000,0.868865,-1,-1,-1,-1,-1,0.155084
220,65,0,2846,43.784615,0.000000,30.000000,-1,40.052003,40.052003,-1,5,0,305,1,0,100,102,0,61,8.814462,6.518872,6.518872,1.000000,0.892264,-1,-1,-1,-1,-1,0.148885
230,71,0,3340,47.042254,0.000000,30.000000,-1,40.095210,40.095210,-1,3,0,253,2,0,132,205,0,41,8.317418,6.682582,6.682582,1.000000,0.919706,-1,-1,-1,-1,-1,0.142055
240,75,0,3545,47.266667,0.000000,30.000000,-1,40.061213,40.061213,-1,3,0,333,1,0,152,44,0,38,9.413156,7.164622,7.164622,1.000000,0.919214,-1,-1,-1,-1,-1,0.151579
250,76,0,3498,46.026316,0.000000,30.000000,-1,40.102344,40.102344,-1,1,0,472,4,0,121,129,0,14,9.642500,6.497851,6.497851,1.000000,0.942458,-1,-1,-1,-1,-1,0.141177
260,77,0,3554,46.155844,0.000000,30.000000,-1,40.120990,40.120990,-1,2,0,399,3,0,109,66,0,35,8.877403,6.274113,6.274113,1.000000,0.926480,-1,-1,-1,-1,-1,0.135933
270,88,0,4006,45.522727,0.000000,30.000000,-1,40.128807,40.128807,-1,6,0,292,3,0,132,175,0,77,8.315341,6.608902,6.608902,1.000000,0.892919,-1,-1,-1,-1,-1,0.145178
280,80,0,3794,47.425000,0.000000,30.000000,-1,40.127043,40.127043,-1,1,0,418,4,0,137,261,0,13,7.696417,5.386917,5.386917,1.000000,0.944009,-1,-1,-1,-1,-1,0.113588
290,71,0,3304,46.535211,0.000000,30.000000,-1,40.133475,40.133475,-1,3,0,330,3,0,114,223,0,33,8.918263,6.715540,6.715540,1.000000,0.914652,-1,-1,-1,-1,-1,0.144311
300,69,0,3118,45.188406,0.000000,30.000000,-1,40.132136,40.132136,-1,3,0,374,6,0,109,113,0,40,8.162198,5.581763,5.581763,1.000000,0.903220,-1,-1,-1,-1,-1,0.123522
310,68,0,2883,42.397059,0.000000,30.000000,-1,40.150884,40.150884,-1,7,0,253,4,0,108,164,0,77,8.933922,6.507255,6.507255,1.000000,0.858913,-1,-1,-1,-1,-1,0.153484
320,73,0,3375,46.232877,0.000000,30.000000,-1,40.155259,40.155259,-1,5,0,266,3,0,115,0,0,63,8.559201,6.897420,6.897420,1.000000,0.897445,-1,-1,-1,-1,-1,0.149189
