ID,genomeSize,genome
4957876,30,000010000001000101110000000000
4958533,30,001011000001100110001000010011
4959057,30,000010000001000101110000000000
4959584,30,000010000001000101110000000000
4959586,30,101011000001100110001000010011
4959587,30,101011000001100110001100010011
4960160,30,000010000001000101110000000000
4960163,30,000010000001000101110000000010
4960730,30,000010000001000101110000000010
4961207,30,000010000011000101110000000010
4962003,30,000010000001000101110000000000
4962007,30,001011000001100110001000010011
4962541,30,000010000001000101110000000000
4962544,30,000010000001000101110000000000
4962913,30,000010000001000101110000000010
4963341,30,000011000001100110001000010011
4963343,30,001011000001100110001000010010
4963344,30,001011000001100110001000010011
4963345,30,000010000001000101110000000000
4963346,30,000010000001000101110000000000
4963347,30,000011000001100110001001010011
4963349,30,000010000001000101110000000000
4963909,30,000010000001000101110000000000
4963911,30,000010000001000101110000000000
4963913,30,001011000001101110001000010011
4963914,30,001011000001101110001000010011
4964403,30,001011000001100110001000010011
4964405,30,001011000001101110001000010011
4964406,30,001011000001101110001000010011
4964408,30,000010000001000101110000000000
4964410,30,101011000001100110001000010011
4964411,30,000010000001000101110000000000
4965066,30,000010000001000101110000000000
4965067,30,001011000001100110001000010011
4965506,30,000010000001000101110000000000
4965507,30,000010000001000101110000000000
4965508,30,000010000001000101110000000000
4965509,30,000010000001000101110000000000
4965511,30,000010000001000101110000000000
4965512,30,001011000001101110001000010011
4965513,30,000010000001000101110000000010
4965514,30,000010000001000101110000000000
4965515,30,001011000001101110001000010011
4966118,30,000010000001000101110000000010
4966119,30,000010000001000101110000000000
4966120,30,101011000001100110001100010011
4966121,30,000010000001000101110000000000
4966606,30,000010000001000101110000000000
4966608,30,000010000001000101110000000000
4966609,30,000010000001000101110000000000
4966610,30,000010000001000101110000000010
4966611,30,001011000001101110001000010011
4966612,30,000010000001000101110000000000
4967160,30,000010000001000101110000000000
4967161,30,000010000001000101110000000010
4967162,30,000010000001000101110000000000
4967163,30,001011000001101110001000010011
4967584,30,000010000001000101110000000000
4967585,30,101011000001100110001000010011
4967586,30,001011000001101110001000010011
4967587,30,000010000001000101110000000000
4967588,30,000010000001000101110000000010
4967589,30,000010000001000101110000000000
4967590,30,000010000001000101110000000010
4967591,30,001011000001100100001000010011
4967592,30,001011000001100110001000010011
4968180,30,001011000001100110001000010011
4968181,30,000010000011000101110000000010
4968182,30,000010000001000101110000000000
4968627,30,000010000001000101110000000000
4968628,30,001011000001100110001000010010
4968629,30,000010000001000101110000000000
4968630,30,000011000001100110001000010011
4968631,30,000010000001000101110000000000
4969163,30,000011000001100110001000010011
4969164,30,000010000001000101110000000000
4969165,30,000010000001000101110000000000
4969166,30,000010000001000101110000000000
4969543,30,000010000001000101110000000000
4969544,30,000010000001000101110000000010
4969545,30,000011000001100110001000010011
4969546,30,001011000001100110001000010010
4969547,30,000010000001000101110000000000
4969548,30,001011000001101110001000010011
4969549,30,001011000001101110001000010011
4970029,30,001011000001100110001000010010
4970030,30,000010000001000101110000000000
4970031,30,001011000001100110001000010011
4970032,30,000010000001000101110000000000
4970033,30,000010000001000101110000000000
4970034,30,000010000001000101110000000000
4970469,30,000010000001000101110000000000
4970470,30,000010000001000101110000000000
4970471,30,001011000001100110001000010011
4970472,30,000011000001100110001001010011
4970473,30,101011000001100110001000010011
4970984,30,000010000001000101110000000000
4970985,30,001011000001100110001000010011
4970986,30,001011000001101110001000010011
4970987,30,000010000001000101110000000000
4970988,30,000010000001000101110000000000
4970989,30,000010000001000101110000000000
4970990,30,001011000001101110001000010011
4970991,30,000010000001000101110000000000
4970992,30,000010000001000101110000000000
4970993,30,001011000001101110001000010011
4970994,30,101011000001100110001100010011
4970995,30,000010000001000101110000000000
4971759,30,000010000001000101110000000000
4971760,30,001011000001100110001000010011
4971761,30,001011000001101110001000010011
4971762,30,000010000001000101110000100000
4971763,30,000010000001000101110000000000
4971764,30,000010000001000101110000000000
4971765,30,000010000001000101110000000010
4971766,30,000010000001000101110000000000
4972414,30,101011000001100110001100010011
4972415,30,001011000001100110001000010010
4972416,30,001011000001100110001000010011
4972417,30,001011000001101110001000010011
4972904,30,000010000001000101110000000000
4972905,30,000010000001000101110000000010
4972906,30,000010000001000101110000000000
4972907,30,000010000001000101110000000000
4972908,30,000010000001000101110000000000
4972909,30,000010000001000101110000000010

