ID,genomeSize,genome
133078271,30,010011011000000110110100100000
133080120,30,010001011000100110110100100000
133080123,30,110001011000000101100100100000
133080126,30,110001011000000101100000100100
133080136,30,110011011000000100100000100000
133080139,30,010001011000000110101100100000
133081810,30,010100101100011110100100100000
133081811,30,010100101100011110100100100000
133081815,30,110001011000000101100000100100
133081816,30,010100001100011110100100100000
133081824,30,010011011000000110110100100000
133083567,30,010100101100011110100100100000
133083571,30,010100101100011110100100100000
133083573,30,010011011000000110110100100000
133083576,30,110001011001000101100000100000
133085158,30,010100101100011110100100100000
133085159,30,010100101100011110100100100000
133085161,30,110001011000000101100000100100
133085166,30,110001011000000101100000100000
133085168,30,010011011000000110110100100000
133085169,30,110001011000000101100000100000
133086780,30,110001011000000101100000100000
133086782,30,010100001100011110100100100000
133086786,30,110011011000000100100000100000
133086788,30,010001011000000110101100100000
133086790,30,110001011000000101100000100100
133088401,30,010001011000000110101000100010
133088403,30,010001011000000110101100100000
133088404,30,010001011000100110110100100000
133088406,30,010011001000000110110100100000
133088410,30,110001011000000101100000100100
133088411,30,110001011000000101100000100100
133088412,30,010001011000000110101100100000
133088413,30,010100101100011110100100100000
133088414,30,010011011000000110110100100000
133088416,30,110001011000000101100000100100
133088417,30,010000011000100100100100100000
133089992,30,110001011000000101100000100100
133089993,30,010100101100011110100100100000
133089994,30,010001011000000110101100100000
133089995,30,110001011000000101100000100100
133089996,30,110001011000000101100000100100
133090002,30,010100001100011110100100100000
133090003,30,010001011000000110101100100000
133090004,30,110001011001000101100000100000
133091558,30,010100001100011110100100100000
133091559,30,010000011000100100100100100000
133091560,30,010001011000000110101100100000
133091562,30,110011111000000100100000100000
133091563,30,010001011000000110101100100000
133091565,30,110001011000000101100000100100
133091567,30,110011011000000100100000100000
133091569,30,010100001100011110100100100000
133091570,30,010100101100011110100100100000
133091571,30,010001011000000110101000100010
133091572,30,010001011000000110101100100000
133091573,30,110001011000000101100000100000
133091575,30,010001011000000110101000100010
133091576,30,110011011000000100100000100000
133091578,30,110001011000000101100000100100
133091579,30,010011011000000110110100100000
133091581,30,010100101100011110100100100000
133093511,30,010001011000000110101100100000
133093521,30,010011011000000110110100100000
133094860,30,010011011000000110110100100000
133094861,30,010011011000000110110100100000
133094863,30,110001011000000101100000100100
133094866,30,110001011000000101100000100100
133094868,30,110001011000000101100000100100
133094869,30,110001011001000101100000100000
133094871,30,110001011000000101100000100100
133094873,30,110001011000000101100000100100
133094875,30,010100101100011110100100100000
133094876,30,010000011000100100100100100000
133094877,30,010011011000000110100100100000
133094880,30,110011111000000100100000100000
133094881,30,110011111000000100100000100000
133096609,30,010001011000000110101100100000
133096613,30,110011111000000100100000100000
133096614,30,110001011000100110110100100000
133096615,30,010100101100011110100100100000
133096616,30,110001011000000101100000100100
133096617,30,010001011000000110101100100000
133096618,30,110001011000000101100000100100
133096622,30,010100101100011110100100100000
133097921,30,110011111000000100100000100000
133097922,30,010001001000100110110100100000
133097924,30,010011011000000110110100100000
133097926,30,110001011000000101100000100000
133097927,30,010001011000000110101100100000
133097928,30,010001011000000110101100100000
133097929,30,010000011000100100100100100000
133097932,30,010001011000000110101100100000
133097933,30,010011011000000110110100100000
133097934,30,010001011000000110101100100000
133097936,30,110001011000000101100000100100
133097937,30,010100001100011110100100100000
133097938,30,110001011000000101100000100000
133097939,30,010100101100011110100100100000
133097940,30,110001011000000101100100100000
133097942,30,110011011000000100100000100000
133097943,30,010001011000000110101100100000
133097944,30,010001011000100110110100100000
133097945,30,010011011000000110110100100000
133099816,30,110001011000000101100000100000
133099818,30,010100001100011110100100100000
133099819,30,110001011000000101100000100100
133099820,30,110011011000000100100000100000
133099821,30,110001011010000101100000100000
133099822,30,110011011000000100100000100000
133099823,30,110001011000000101100000100100
133099825,30,010100101100011110100100100000
133099826,30,110001011001000101100000100000
133099828,30,010100101100011110100100100000
133099829,30,010011011000000110110100100000
133099830,30,010001011000100110110100100000
133099832,30,010011011000000110110100100000
133099833,30,010001011000000110101100100000
133099835,30,110001011000000101100000100100
133099836,30,110001011000000101100000100100
133101564,30,010001011000000110101100100000
133101567,30,010001011000100110110100100000
133101568,30,100001011000000101100000100100
