update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,162,1.620000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,62,0,0,0,8,0,0,15.976333,0.157000,0.157000,0.650000,0.969231,-1,-1,-1,-1,-1,0.096914
10,191,0,5994,31.382199,0.000000,30.000000,-1,40.006840,40.006840,-1,6,0,707,0,0,0,360,0,60,8.758515,3.410770,3.410770,0.801047,0.906624,-1,-1,-1,-1,-1,0.108685
20,265,0,10850,40.943396,0.000000,30.000000,-1,40.002857,40.002857,-1,11,0,1270,9,0,351,938,0,117,6.614745,3.928652,3.928652,0.947170,0.920903,-1,-1,-1,-1,-1,0.095953
30,324,0,14285,44.089506,0.000000,30.000000,-1,40.002660,40.002660,-1,16,0,1518,16,0,466,1061,0,183,5.764104,4.113762,4.113762,0.990741,0.924972,-1,-1,-1,-1,-1,0.093305
40,368,0,16538,44.940217,0.000000,30.000000,-1,40.003628,40.003628,-1,15,0,1492,19,0,610,1164,0,189,5.227326,3.779920,3.779920,1.000000,0.943853,-1,-1,-1,-1,-1,0.084110
50,398,0,17504,43.979899,0.000000,30.000000,-1,40.004799,40.004799,-1,33,0,1546,21,0,630,1450,0,418,4.964675,3.791247,3.791247,1.000000,0.901143,-1,-1,-1,-1,-1,0.086204
60,398,0,18010,45.251256,0.000000,30.000000,-1,40.004109,40.004109,-1,20,0,1714,20,0,688,1656,0,271,4.922992,3.645685,3.645685,1.000000,0.932138,-1,-1,-1,-1,-1,0.080565
70,374,0,16812,44.951872,0.000000,30.000000,-1,40.007733,40.007733,-1,22,0,1480,19,0,624,1441,0,267,5.207059,3.955406,3.955406,1.000000,0.922540,-1,-1,-1,-1,-1,0.087992
80,391,0,17759,45.419437,0.000000,30.000000,-1,40.009291,40.009291,-1,23,0,1541,23,0,632,1546,0,266,5.183251,3.987252,3.987252,1.000000,0.920336,-1,-1,-1,-1,-1,0.087787
90,416,0,19027,45.737981,0.000000,30.000000,-1,40.011563,40.011563,-1,18,0,1588,15,0,737,1723,0,221,4.908702,3.797228,3.797228,1.000000,0.935523,-1,-1,-1,-1,-1,0.083021
100,404,0,18364,45.455446,0.000000,30.000000,-1,40.001579,40.001579,-1,18,0,1507,31,0,666,1676,0,225,4.810202,3.638466,3.638466,1.000000,0.932035,-1,-1,-1,-1,-1,0.080045
110,402,0,18321,45.574627,0.000000,30.000000,-1,40.001747,40.001747,-1,19,0,1512,26,0,680,1399,0,246,4.989285,3.816448,3.816448,1.000000,0.927631,-1,-1,-1,-1,-1,0.083741
120,403,0,18475,45.843672,0.000000,30.000000,-1,40.003356,40.003356,-1,17,0,1560,24,0,670,1313,0,208,4.881663,3.676059,3.676059,1.000000,0.931363,-1,-1,-1,-1,-1,0.080187
130,385,0,17599,45.711688,0.000000,30.000000,-1,40.002216,40.002216,-1,17,0,1513,22,0,703,1310,0,205,4.998914,3.788099,3.788099,1.000000,0.930202,-1,-1,-1,-1,-1,0.082869
140,407,0,18604,45.710074,0.000000,30.000000,-1,39.999892,39.999892,-1,20,0,1626,14,0,708,1540,0,237,5.028355,3.790178,3.790178,1.000000,0.923465,-1,-1,-1,-1,-1,0.082918
150,404,0,18771,46.462871,0.000000,30.000000,-1,39.995046,39.995046,-1,12,0,1569,13,0,741,1976,0,163,4.884003,3.748364,3.748364,1.000000,0.939556,-1,-1,-1,-1,-1,0.080674
160,413,0,18906,45.777240,0.000000,30.000000,-1,39.990902,39.990902,-1,19,0,1544,23,0,715,1699,0,229,4.767906,3.616274,3.616274,1.000000,0.923623,-1,-1,-1,-1,-1,0.078997
170,418,0,19189,45.906699,0.000000,30.000000,-1,39.998332,39.998332,-1,15,0,1608,30,0,726,1510,0,192,4.667603,3.506640,3.506640,1.000000,0.932214,-1,-1,-1,-1,-1,0.076386
