ID,genomeSize,genome
4792756,30,100101110001000010010010000000
4792760,30,100101111000000010000010000000
4793404,30,100101111001000010010010000000
4794035,30,100101111000000010000010000000
4794524,30,000010111010100000000010000000
4794527,30,100101111000000010000010000000
4795252,30,000010111000100000000010000000
4795771,30,000000011010100000000010000000
4795772,30,000000111000100000000010000000
4795773,30,000000101010100000000010000000
4796363,30,000000011110100000000010000000
4796365,30,000000111010100100001110000000
4796367,30,100101111001000010010010000000
4796368,30,000000011010100000000010000000
4796986,30,000000111010100100000110001000
4796987,30,000000111010100100000110001000
4796989,30,000000011010100000000010000000
4796990,30,100101111001000010010010000000
4796991,30,100101111000000010000010000000
4796992,30,000000011110100000000010000000
4796995,30,100101111001000010010010000000
4797800,30,000000011110100000000010000000
4797802,30,000000011110100000100010000000
4797803,30,000000111010100100000110000000
4797804,30,000000111010100100000110001000
4798506,30,000000011110100000000010000000
4799145,30,000000011110100000000010000000
4799146,30,000000111010100000000010000000
4799147,30,000000111010100100000110000000
4799148,30,000000011010100000000010000000
4799150,30,000000111010100100000110000000
4799151,30,000010111000100000000010000000
4799152,30,000010111000100000000010000000
4799153,30,000010111010100000000010000000
4799855,30,000000111010100100000110000000
4799856,30,000000111010100100000110001000
4799857,30,000000111010100100000110000000
4799858,30,000000111010100100000110000000
4800426,30,100101111001000010010010000000
4800429,30,000000011110100000000010000000
4800431,30,100101111001000010010010000000
4801037,30,000010111010100000000010000000
4801038,30,100100111000000010000010000000
4801039,30,000000111010100000000010000000
4801040,30,000010111010100000000010000000
4801041,30,000000011010100000000010000000
4801042,30,000010111000100000000010000000
4801043,30,000000111010100100000110000000
4801044,30,000000111010100100000110000000
4801045,30,000000111010100000000010000000
4801047,30,100101111000000010000010000000
4801048,30,100101111001000010010010000000
4801720,30,000000011010100000000010000000
4801721,30,100101111001000010010010000000
4801724,30,000000111010100100000110000000
4801725,30,000000111010100100000110000000
4802265,30,100101111001000010010010000000
4802266,30,100101111001000010010010000000
4802267,30,000000011110100000000010000000
4802268,30,000000111010100100000110000000
4802269,30,000000111010100000000010000000
4802270,30,100101111000000010000010000000
4802271,30,000010111010100000000010000000
4802272,30,100101111000000010000010000000
4802273,30,100101111000000010000010000000
4802274,30,100101111000000010000010000000
4802275,30,100101111000000010000010000000
4803013,30,100101111000000010000010000000
4803014,30,000000011010100000000010000000
4803015,30,000010111000100000000010000000
4803016,30,100101111001000010010010000000
4803017,30,100101111000000010000010000000
4803666,30,000000111010100100000110000000
4803667,30,000000111000100100000110000000
4803668,30,000010111000100000000010000000
4803669,30,100101111000000010000010000000
4804202,30,000001111000000000100110000000
4804203,30,000010111000100000000010000000
4804204,30,100101111001000010010010000000
4804205,30,100101111001000010010010000000
4804206,30,000010111000100000000010000000
4804207,30,000000011010100000000010000000
4804208,30,100101111001000010010010000000
4804209,30,000000111010100000000010000000
4804859,30,100101111000000010000010000000
4804860,30,000001111000000000100110000000
4804861,30,100101111000000010000010000000
4804862,30,100101111000000010000010000000
4804863,30,100101111001000010010010000000
4804864,30,100101111000000010000010000001
4804865,30,100101111001000010010010000000
4805481,30,100101111001000010010010000000
4805482,30,100101111001000010010010000000
4805483,30,000010111010100000000010000000
4805484,30,000000011110100000000010000000
4805485,30,000000111010100100000110001000
4805486,30,000000011110100000100010000000
4805487,30,000000111010100000000010000000
4806110,30,000000011110100000000010000000
4806111,30,000000111000100000000010000000
4806112,30,000000111010100100001110000000
4806113,30,000000111010100100000110001000
4806114,30,000000011110100000000010000000
4806115,30,100101111000000010000010000000
4806116,30,100100111000000010000010000000
4806654,30,000000111010100000000010000000
4806655,30,100101111001000010010010000000
4806656,30,100101111000000010000010000000
4806657,30,000000011110100000000010000000
4806658,30,000000111010100000000010000000
4806659,30,000000111010100100000110001000
4806660,30,000000111010100100000110000000
4806661,30,000000111010100000000010000000
4807325,30,000000101010100000000010000000
4807326,30,000000111010100100000110000000
4807327,30,000001111000000000100110000000
4807328,30,000000011010100000000010000000
4807329,30,000000111010100100000110000000
4807330,30,000000111010100100000110000000
4807893,30,100101111001000010010010000000
4807894,30,000000011010100000000010000000
4807895,30,000000111010100100000110000000
4807896,30,000000011110100000000010000000
4807897,30,000000111010100100000110000000
4807898,30,000010111000100000000010000000
4807899,30,000000111010100100000110001000
4807900,30,000000111010100000000010000000
4808587,30,100101111000000010000010000000
4808588,30,000000011010100000000010000000
4808589,30,000000111010100100000110000000
4808590,30,000010111000100000000010000000
4808591,30,100101111001000010010010000000
4808592,30,100101111001000010010010000000
4809192,30,100101110001000010010010000000
4809193,30,000000011110100000000010000000
4809194,30,000000111010100000000010000000
4809195,30,000010111010100000000010000000
4809196,30,100101111001000010010010000000
4809197,30,100101111000000010000010000000
4809198,30,100101111001000010010010000000
4809199,30,000000111010100100000110000000
4809200,30,100101111000000010000010000000
4809867,30,100101111000000010000010000000
4809868,30,000000111010100100000110000000
4809869,30,100101111001000010010010000000
4809870,30,100101111000000010000010000000
4809871,30,100101111000000010000010000000
4809872,30,100101111001000010010010000000

