ID,genomeSize,genome
66573816,30,001001101100000110000100001001
66573821,30,001010000110000101101100000001
66573822,30,001001101100001110000100001001
66575496,30,001001101100000110000100001001
66577136,30,001001101100000110010100001001
66577145,30,001010000110000111101100001001
66577146,30,001000101100000110000100001001
66577153,30,001010000000001011100100000001
66577155,30,001010000110000101101100000001
66578876,30,001010000110000111101100001001
66578878,30,001000101100000110000100001001
66578881,30,001001101100000110000100001001
66578882,30,001001101100000110000100001001
66578885,30,001010000110000111101100001001
66580400,30,001001101100000110000100001001
66580405,30,001000101100000110000100001001
66582250,30,001010000110000111101100001001
66582251,30,001001101100000110000100001001
66582255,30,001010000110010111101100101000
66582259,30,001001101100001110000100001001
66582263,30,001001101100001110000100001001
66582264,30,001001101100000111000100001001
66582265,30,001010000110000111101100001001
66583927,30,001001101100000110000100001001
66583931,30,001010001100000111101100001001
66583932,30,001010000110000111101100001001
66583934,30,001001101100001110000100001001
66583935,30,001010000100000111101100001001
66583936,30,001010000100000111101100001001
66583938,30,001000101100001110000100001001
66583939,30,001001101100001110000100001001
66583940,30,001000101100000110000100001001
66583941,30,001000101100000110000100001001
66585607,30,001010000110000111101100001001
66585610,30,001001101100001110000100001001
66585613,30,001010000110000111101100001001
66585616,30,001010000110000111101100001001
66585617,30,001001101100000110000100001001
66587090,30,001010001100000111101100001001
66587091,30,001000101100000110000100001001
66587093,30,001000101100000110000100001001
66587099,30,001000101100000110000100001001
66587100,30,001001101100000110010100001001
66587101,30,001000101100010110000100001001
66587102,30,001001101100000110000100001001
66587104,30,001000000110000111101100001001
66588485,30,001000101100000010000100001001
66588486,30,001010000000001011100100000001
66588487,30,001010000110000111101100001001
66588488,30,001001101100001110000100001001
66588489,30,001001101100000110010100001001
66588492,30,001010000110000111101100001001
66588494,30,001001101100000110000100001001
66588498,30,001010000110000111101100001001
66589978,30,001001101100000110000100001001
66589981,30,101010000110000111101100101001
66589983,30,001001101100000110000100001001
66589985,30,001000000110000111101100001001
66589987,30,001000101100000110000100001001
66589988,30,001010000000001011100100000011
66589989,30,001001101100000110000100001001
66589991,30,001000101100000010000100001001
66589992,30,001010000110000111101100001001
66589995,30,001010001100000111101100001001
66589996,30,001010000110000101101100000001
66589997,30,001001101100000110000100001001
66589998,30,001001101100000110000100001001
66591490,30,001000101100000110000100001001
66591491,30,001010000110000111101100001001
66591492,30,001010000110000111101100001001
66591493,30,001001101100000110010100001001
66591497,30,001001101100001110000100001001
66591498,30,101010000110000111101100101001
66591502,30,001010000110000111101100001001
66591503,30,001000101100001110000100001001
66591505,30,001001101100001110000100001001
66591506,30,001001101100000110000100001001
66593064,30,001010000110000111101100001001
66593065,30,001001101100001110000100001001
66593066,30,001001101100000110000100001001
66593067,30,001000101100000110000100001001
66593068,30,001001101100000110000100001001
66593069,30,001010000000001001100100000001
66593073,30,001010000110000111101100001001
66593074,30,101010000110000111101100101001
66593076,30,001001101100000110000100001001
66593077,30,001010001100000111101100001001
66593078,30,001001101100000110000100001001
66593079,30,001001101100000110000100001001
66593080,30,001000101100000110000100001001
66593081,30,001001101100000110000100001001
66593082,30,001010000110000111101100001001
66593084,30,001000101100000110000100001001
66593085,30,001000101100001110000100001001
66593086,30,001001101100001110000100001001
66594750,30,001010000110000111101100001001
66594751,30,001010000110000111101100001001
66594752,30,001001101100000110000100001001
66594753,30,001001101100000110000100001001
66594754,30,001010000110000111101100101001
66594755,30,001001101100000110000100001001
66594756,30,001010001100000111101100001001
66594757,30,001000101100001110000100001001
66594758,30,001010000110000111101100001001
66594759,30,001010000110000111101100001001
66594760,30,001000101100000010000100001001
66594762,30,001010000110000111101100001001
