ID,genomeSize,genome
21955979,30,110001111011111011110101101000
21955981,30,100111001110001010010011101010
21955984,30,100111001110001010010011101010
21955986,30,110001111011111011110101101000
21957015,30,100111001110001010010011101010
21957018,30,100111001110001010010011101010
21957019,30,100111001110001010010011101010
21957021,30,100111001110001010010011101010
21957652,30,100111001110001010010011101010
21958085,30,110001111011111011110101101000
21958086,30,101111001110001010010011101010
21958547,30,100111001110001010010011101010
21958548,30,100111001110001010010011101010
21958550,30,100111001110001010010011101010
21959044,30,100111001110001010010011101010
21959045,30,100111001110001010010011101010
21959048,30,100111001110001010010011101010
21959049,30,100111001110001010010011101010
21959050,30,100111001110001010010011101010
21959051,30,100111001110001010010011101010
21959052,30,100111001110001010010011101010
21959630,30,100111001110001010010011101010
21959631,30,100111001110001010010011101010
21959633,30,100111001110001010010011101010
21959634,30,100111001110001010010011101010
21960100,30,101111001110001010010011101010
21960102,30,110001111011111011110101101000
21960103,30,100111001110001010010011101010
21960104,30,100111001110001010010011101010
21960105,30,100111001110001010010011101010
21960106,30,100111001110001010010011101010
21960107,30,100111001110001010010011101010
21960110,30,100111001110001010010011101010
21960739,30,100111001110001010010011101010
21960740,30,100111001110001010010011101010
21960741,30,100111001110001010010011101010
21960742,30,100111001110001010010011101010
21960745,30,100111001110001010010011101010
21961235,30,100111001110001010010011101010
21961236,30,100111001110001010010011101010
21961237,30,100111001110011010010011101010
21961786,30,100111001110001010010011101010
21961787,30,110001111011111011110101101000
21961788,30,110001111011111011110101101000
21962251,30,100111001110001010010011101010
21962252,30,100111001110001010010011101010
21962253,30,110001111011111011110101101000
21962659,30,110001111011111011110101101000
21962660,30,100111001110001010010011101010
21962661,30,110001111011111011110101101000
21962662,30,100111001110001010010011101010
21963184,30,100111001110001010010011101010
21963185,30,100111001110001010010011101010
21963186,30,100111001110001010010011101010
21963187,30,100111001110001010010011101010
21963188,30,100111001110001010010011101010
21963564,30,110001101001011011110101101000
21963565,30,100111001110011010010011101010
21963566,30,100111001110001010010011101010
21963567,30,110001111011111011110101101000
21963568,30,100111001110001010010011101010
21963569,30,100111001110001010010011101010
21963570,30,101111001110001010010011101010
21963571,30,110001111011111011110101101000
21963572,30,101111001110001010010011101010
21963573,30,100111001110001010010011101010
21964178,30,100111001110001010010011101010
21964179,30,100111001110001010010011101010
21964180,30,100111001110001010010011101010
21964181,30,100111001110001010010011101010
21964182,30,100111001110001010010011101010
21964721,30,100111001110001010010011101010
21964722,30,100111001110001010010011101010
21964723,30,100111001110001010010011101010
21964724,30,100111001110001010010011101010
21964725,30,100111001110001010010011101000
21964726,30,100111001110001010010011101010
21964727,30,100111001110001010010011101010
21965328,30,110001111011111011110101101000
21965329,30,100111001110001010010011101010
21965330,30,100111001110001010010011101010
21965331,30,100111001110001010010011101010
21965332,30,100111001110001010010011101010
21965333,30,100111001110001010010011101010
21965334,30,100111001110001010010011001010
21965335,30,100111001110001010010011101010
21965912,30,100111001110011010010011101010
21965913,30,100111001110001010010011101010
21965914,30,100111001110001010010011101010
21965915,30,100111001110001010010011101010
21965916,30,110001111011111011110101101000
21966414,30,100111001110001010010011101010
21966415,30,100111001110001010010011101010
21966416,30,100111001110001010010011101010
21966417,30,100111001110001010010011101010
21966418,30,100111001110001010010011101010
21966933,30,110001101001011011110101101000
21966934,30,100111001110001010010011101010
21966935,30,101111001110001010010011101010
21966936,30,100111001110001010010011101010
21966937,30,100111001110001010010011101010
21966938,30,100111001110001010010011101010
21966939,30,100111001110001010010011101010
21966940,30,100111001110001010010011101010
21966941,30,100111001110001010010011101010
21967537,30,100111001110001010010011101010
21967538,30,100111001110001010010011101010
21967539,30,100111001110001010010011101010
21967540,30,100111001110001010010011101010
21967541,30,100111001110001010010011101010
21967542,30,100111001110001010010011101010
21967543,30,100111001110001010010011101010
21968101,30,100111001110001010010011101010
21968102,30,100111001110001010010011101010
21968103,30,100111001110001010010011101010
21968104,30,100111001110001010010011101010
21968105,30,100111001110001010010011101010
21968106,30,100111001110011010010011101010
21968107,30,100111001110001010010011101010
21968108,30,110001111011111011110101101000
21968109,30,110001111011111011110101101000
21968838,30,100111001110001010010011101010
21968839,30,100111001110001010010011101010
21968840,30,110001111011111011110101101000
21968841,30,110001111011111011110101101000
21968842,30,100111001110001010010011101010
21969356,30,110001111011111011110101101000
21969357,30,100111001110001010010011101010
21969358,30,110001111011111011110101101000
21969359,30,100111001110001010010011101010
21969360,30,100111001110001010010011101010
21969911,30,100111001110001010010011101010
21969912,30,110001111011111011110101101000

