ID,genomeSize,genome
99826720,30,100000110101000100100011011100
99828449,30,001001100101000100110011001100
99828453,30,000000100101000100100011011100
99828460,30,001001100101000100110011001100
99830087,30,100000100101000100110011010100
99830088,30,001001100101000100110011001110
99830090,30,100000110101000100110011011110
99830092,30,100000110101000100100011011100
99833226,30,100000110101010100110011011100
99833228,30,001001100101000100110011001110
99833229,30,001001100101000100010001001100
99833230,30,001001100101000100010001001100
99833238,30,001001100101000100110011001100
99834940,30,100000100101000100110011010100
99834941,30,100000110101010100110011011100
99834946,30,100000110101000100110011011100
99834948,30,000000100101000100110011001100
99834959,30,100000110101000100110011011110
99834960,30,100000110101000100110011011100
99834961,30,100000100101000100110011010100
99834963,30,000000100100001100110110011100
99836785,30,001000100101000100110011001100
99836790,30,001001100101000100110011001110
99836791,30,100000110100000100110011011100
99836792,30,100000100101000100110011010100
99836794,30,000000100100001110110110001100
99836795,30,000000100101000100100011011100
99836797,30,100000100101000100110011010100
99836798,30,000000100100001100110110011100
99836799,30,100000110101000100100011011100
99836800,30,000000100101000100110011001100
99838335,30,001001100101000100110011001110
99838336,30,011001100001000100110011001110
99838340,30,001000100101000100110011001100
99838344,30,100000110101000101110011011100
99838349,30,001000100101000100110011001100
99838352,30,001000100101000100110011001100
99838354,30,100000110101000100110011011100
99840142,30,000000100100001100110110011100
99840143,30,100000010101000100100011011100
99840152,30,100000110101000101110011011100
99840153,30,001001100101000100010001001100
99840156,30,100000100101000100110011010100
99840157,30,001001100101000100110011001100
99841725,30,001001100101000100110011001110
99841727,30,100000110101000100110011011100
99841728,30,000000100101000100100011011100
99841729,30,001000100101000100110011001100
99841730,30,100000110101000100110011011100
99841731,30,001001100101000100010001001100
99841733,30,100000100101000100110011010100
99841734,30,100000110101000100110011011100
99843230,30,000000100100001100110110001100
99843231,30,100000110101000100110011011100
99843236,30,100000111101000101110011011100
99843237,30,100000110101000100110011011101
99843238,30,000000100100001100110110001100
99843240,30,100000110101000100100011011100
99843241,30,000000100101000100100011011100
99843243,30,100000110101000100110011011100
99843245,30,001001100101000100110011001100
99843246,30,000000100100001100110110011100
99843249,30,100000110101000100110011011110
99843252,30,100000110101000100110011011110
99844901,30,001001100101000100110011001100
99844902,30,001001100101000100010001001100
99844904,30,000000000110001100110110001100
99844905,30,000000100110001100110110001100
99844907,30,000000100110001100110110001100
99844909,30,100000110101000100110011011100
99844911,30,000000000100001100110110011100
99844912,30,000000100110001100110110001100
99844913,30,100000110101000100110011011110
99844916,30,001001100101000100110011001110
99844917,30,000000100100001100110110001100
99844919,30,000000100101000100100011011100
99844920,30,001000100101000100110011001100
99844921,30,001000100101000100110011001100
99844922,30,001001100101000100010001001100
99846727,30,001001100101000100110011001100
99846730,30,100000110100000100110011011100
99846732,30,100000110101000100110011011100
99846734,30,000000100101000100100011011100
99846735,30,100000110101000100110011011100
99846736,30,100000110100000100110011011100
99846737,30,001000100101000100110011001100
99846738,30,000000100100001100110110011100
99846739,30,100000110101000100100011011100
99846740,30,001000100101000100110011001100
99846741,30,100000100101000100110011010100
99846743,30,100000110101000101110011011100
99848299,30,001001100101000100010001001100
99848300,30,001001100101000100110011001110
99848301,30,001000100101000100110011001100
99848302,30,001001100101000100010001001100
99848303,30,001000100110001100110110001100
99848304,30,000000100100001100110110011100
99848305,30,000000100001000100110011001100
99848306,30,100000110100000100110011011100
99848307,30,100000110101000100100011011100
99848308,30,100000111101000101110011011100
99848309,30,001000100101000100110011001100
99848310,30,100000110101000100110011011100
99848311,30,001001100101000100110011001110
99848312,30,001001100101000100010001001100
99848313,30,001001100101000100110011001100
99848314,30,100000110101000100100011011100
99848315,30,001001100101000100010001001100
99848316,30,100000110101000100110011011101
99848317,30,001001100101000100110011001100
99848318,30,100000110101000100110111011110
99849972,30,000000100100001100110110011100
99849973,30,100000110101000100110011011100
99849976,30,100000110101000100110011011100
99849977,30,100000110101000100110011011100
99849978,30,000000100101000100100011011100
99849979,30,100000110101000100110011011100
99849981,30,100000110101000100110011011101
99849982,30,100000110101000100110011011110
99849983,30,100000110101000100110011011110
99849984,30,000000100101000100110011001100
99849985,30,000000100100000110110110001100
99849986,30,000001100101001110010001001100
99849987,30,100000110101000101110011011100
99849988,30,100000110101000100110011011100
99851715,30,001001100101000100110011001110
99851716,30,000000100100001100110110011100
99851717,30,001000100101000100110011001100
99851718,30,100000100101000100110011010100
99851719,30,100000100101000100110011010100
99851720,30,001001100101001110010001001100
99851721,30,001001100101000100110011001100
99851722,30,100000110101000100110011011101
99851723,30,100000110101000100110011011100
99851724,30,000000100101000100110011001100
99851725,30,100000010101000100100011011100
99853283,30,100000110101000100100011011100
99853284,30,001001100101000100010001001100
99853285,30,001001100101000100010001001100
99853286,30,001001100101000100110011001100
99853287,30,001001100101000100010001001100
99853288,30,100000110101000100110011011100
99853289,30,001001100101000100110011001110
99853290,30,000000100101000100100011011100
99853291,30,001000100101000100110011001100
