update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,164,1.640000,0.000000,30.000000,-1,39.987805,39.987805,-1,0,0,64,0,0,0,4,0,0,16.239000,0.161000,0.161000,0.690000,0.971014,-1,-1,-1,-1,-1,0.098171
10,183,0,6207,33.918033,0.000000,30.000000,-1,40.013533,40.013533,-1,7,0,901,0,0,0,355,0,78,8.317450,3.558689,3.558689,0.868852,0.927548,-1,-1,-1,-1,-1,0.104920
20,170,0,7246,42.623529,0.000000,30.000000,-1,40.015319,40.015319,-1,3,0,584,6,0,318,319,0,43,8.520510,5.734392,5.734392,0.905882,0.958011,-1,-1,-1,-1,-1,0.134536
30,173,0,7782,44.982659,0.000000,30.000000,-1,40.011437,40.011437,-1,3,0,715,11,0,221,510,0,41,7.667769,5.442058,5.442058,0.959538,0.958586,-1,-1,-1,-1,-1,0.120981
40,157,0,6784,43.210191,0.000000,30.000000,-1,40.028007,40.028007,-1,10,0,820,6,0,358,395,0,129,7.228185,4.793047,4.793047,0.968153,0.921925,-1,-1,-1,-1,-1,0.110924
50,134,0,5887,43.932836,0.000000,30.000000,-1,40.023272,40.023272,-1,8,0,376,12,0,223,199,0,93,7.813930,6.240796,6.240796,0.985075,0.925355,-1,-1,-1,-1,-1,0.142053
60,128,0,6023,47.054688,0.000000,30.000000,-1,40.031712,40.031712,-1,3,0,516,6,0,239,296,0,33,7.841615,6.142760,6.142760,0.984375,0.959833,-1,-1,-1,-1,-1,0.130545
70,124,0,5486,44.241935,0.000000,30.000000,-1,40.041560,40.041560,-1,8,0,462,8,0,208,241,0,92,7.489624,5.628656,5.628656,0.983871,0.926945,-1,-1,-1,-1,-1,0.127224
80,117,0,5346,45.692308,0.000000,30.000000,-1,40.019267,40.019267,-1,4,0,579,8,0,205,260,0,62,8.118932,5.997877,5.997877,1.000000,0.944461,-1,-1,-1,-1,-1,0.131267
90,93,0,4450,47.849462,0.000000,30.000000,-1,40.007865,40.007865,-1,2,0,440,4,0,179,229,0,22,8.671935,6.704409,6.704409,1.000000,0.959541,-1,-1,-1,-1,-1,0.140115
100,100,0,4609,46.090000,0.000000,30.000000,-1,40.032762,40.032762,-1,5,0,294,3,0,167,148,0,58,8.105750,6.677583,6.677583,1.000000,0.930234,-1,-1,-1,-1,-1,0.144881
110,98,0,4422,45.122449,0.000000,30.000000,-1,40.047264,40.047264,-1,8,0,272,2,0,163,163,0,102,8.000884,6.846054,6.846054,1.000000,0.903904,-1,-1,-1,-1,-1,0.151722
120,81,0,3670,45.308642,0.000000,30.000000,-1,40.051499,40.051499,-1,3,0,363,7,0,139,123,0,43,8.495802,6.442469,6.442469,1.000000,0.941385,-1,-1,-1,-1,-1,0.142191
130,82,0,3859,47.060976,0.000000,30.000000,-1,40.024877,40.024877,-1,4,0,248,8,0,132,79,0,44,8.806301,7.250610,7.250610,1.000000,0.933174,-1,-1,-1,-1,-1,0.154068
140,86,0,3765,43.779070,0.000000,30.000000,-1,40.015936,40.015936,-1,6,0,307,1,0,171,140,0,76,8.624612,6.549806,6.549806,1.000000,0.912259,-1,-1,-1,-1,-1,0.149610
150,91,0,3961,43.527473,0.000000,30.000000,-1,40.020702,40.020702,-1,7,0,374,2,0,157,212,0,108,8.434799,6.436996,6.436996,1.000000,0.902845,-1,-1,-1,-1,-1,0.147884
160,78,0,3768,48.307692,0.000000,30.000000,-1,40.000796,40.000796,-1,1,0,181,1,0,131,68,0,11,9.141667,7.802778,7.802778,1.000000,0.961381,-1,-1,-1,-1,-1,0.161522
170,83,0,3952,47.614458,0.000000,30.000000,-1,40.003036,40.003036,-1,2,0,306,3,0,170,110,0,22,8.848876,7.114980,7.114980,1.000000,0.952071,-1,-1,-1,-1,-1,0.149429
180,87,0,3929,45.160920,0.000000,30.000000,-1,40.007636,40.007636,-1,5,0,411,0,0,154,170,0,72,8.352989,6.168084,6.168084,1.000000,0.918745,-1,-1,-1,-1,-1,0.136580
190,77,0,3524,45.766234,0.000000,30.000000,-1,40.005392,40.005392,-1,4,0,230,5,0,145,70,0,39,9.017792,7.086104,7.086104,1.000000,0.923607,-1,-1,-1,-1,-1,0.154833
