ID,genomeSize,genome
116394300,30,010100110010001010010101010000
116395683,30,100010001011101000101100010100
116395686,30,100010000011101000101100010100
116395696,30,100010000011101000101100010100
116395697,30,100010000011101000101100010100
116395698,30,010110111000000000010101110000
116397326,30,100010000011101000101100010100
116397330,30,010100110000001010010101010000
116397332,30,010110110000000000010101110000
116397334,30,010010110100001000010101010000
116397335,30,010010110100001000010101010000
116397336,30,100010000011101000101100010100
116397337,30,100011000011101101101100010100
116397338,30,100000000011100000001100010100
116397340,30,100010000011101000101100010100
116397343,30,100010000011101101101100010100
116398973,30,000100010000001010010101010000
116398977,30,010000010100001000010101010000
116398978,30,100010000011101000101100010100
116398979,30,100010000011101000101100010100
116398981,30,100011000011101101101100010100
116398984,30,010100110000000000010100000000
116398985,30,010001110100001000010101010000
116400758,30,100010000011101000101100010100
116400770,30,010000110100001000010101010000
116400774,30,010100110000001010010101010000
116400780,30,010100110010001010010101010000
116400782,30,100010000011101000101100010100
116402666,30,100000000011100000001100010101
116402667,30,100011000011101101101100010100
116402674,30,100011000011101101101100010100
116402677,30,100010000011101000101100010100
116402678,30,100010000011101000101100010100
116402683,30,010100111000000000010100000000
116402684,30,100010000011101001101100010100
116402685,30,100010000011101000101100010100
116402686,30,100010000011101000101100010100
116404462,30,010100110000000000010100000000
116404463,30,100010000011101000101100010100
116404464,30,100010000011101000101100010100
116404468,30,100010000011101000101100010100
116404469,30,000100110100001000010101010000
116404472,30,010100110000001010010001010000
116404476,30,100010000011101000101100010100
116404478,30,010100110000000000010100000000
116404481,30,100010001011101000101100010100
116404482,30,100000000011100000001100010100
116406092,30,100010000011101000101100010100
116406095,30,010110111000000000010101110000
116406099,30,100010000011101000001100010100
116406100,30,100010000011101000101100010100
116406104,30,010100110010001010010101010000
116407731,30,010100100000000010010101010000
116407732,30,010010110100001000010101010000
116407734,30,100000000011100000001100010101
116407735,30,100010000011101000101100010100
116407736,30,000100110100001000010101010000
116407738,30,010110110000000000010101110000
116407741,30,010100110000001010010101010000
116407743,30,100010001011101000101100010100
116407744,30,100010000011101101101100010100
116407745,30,100010000011101000101100010100
116407746,30,100010000011101000101100010100
116407747,30,100010001011101000101100010100
116407748,30,010100110000001010010101010000
116407750,30,110010000011101000101100010100
116407751,30,010100100000000000010100000000
116409577,30,100011000011101101101100010100
116409582,30,010110110000000000010101110000
116409583,30,010100110000001011010101011000
116409584,30,010110110000000000010101110000
116409585,30,010100110000000000010100000000
116409586,30,100010000011101000101100010100
116409587,30,010100110000001010010101010000
116409588,30,010000110100001000010101010000
116409589,30,000100110100001000010101010000
116409590,30,100010000011101101101100010100
116409591,30,010010110100001000010101010000
116411185,30,010100110010001010010101010000
116411186,30,100000000011100000001100010100
116411187,30,100010000011101000101100110000
116411190,30,010100110000001011010101010000
116411192,30,010110111000000000010101110000
116411193,30,010100110000000000010100000000
116411195,30,100010001011101000101100010100
116411196,30,100000000011100000101100010100
116411200,30,100010000011101000101100010100
116411201,30,010010110100001000010101010000
116412818,30,010100110000001011010101011000
116412820,30,100010000011101000101100010100
116412821,30,010010110100001000010101010000
116412822,30,100010000011101000101100010100
116412825,30,010100110000000000010100000000
116412826,30,100010000011101000101100010100
116412828,30,100000000011100000101100010100
116412830,30,010100110000000000010100000000
116412831,30,010000110100001000010101010000
116412832,30,010100110000001011010101010000
116414338,30,100010000011101101101100010100
116414339,30,010111110000000000010101110000
116414340,30,100010000011101000101100010100
116414341,30,100000000011100000101100010100
116414342,30,100010000011101000101100010100
116414343,30,010100110000001010010101010000
116414344,30,010010110100001000010101010000
116414345,30,100010001011101000101100010100
116414346,30,010100100000000010010101010000
116414347,30,010100110000001010010101010000
116414348,30,100010000011101000101100010100
116414349,30,100010000011101000101100010100
116414350,30,010110110000000000010101110000
116415794,30,010100110000001010010101010000
116415795,30,100010001011101000101100010100
116415796,30,010010110100001000010101010000
116415798,30,010000110100001000010101010000
116415799,30,100010000011101101101100010100
116415801,30,100010000011101001101100010100
116415802,30,100000000011100000101100010100
