ID,genomeSize,genome
83142170,30,010101100100000000000100010101
83142176,30,010101000101010000000001111111
83142178,30,010101000100000000000100010001
83143865,30,110101000101000110000000111111
83143868,30,010101000000000000000100010111
83145230,30,010101000100000000000101011101
83145232,30,010101000100000000000101011101
83145235,30,010101000101000000000001111111
83145236,30,010101000101000110000000111111
83145237,30,010101000101010000000001111111
83145239,30,010101000000000000000100010111
83145241,30,000101000101000000100001111111
83145243,30,010101000101000000000001111111
83145244,30,010101000100000000000101011101
83145245,30,000101000101000000100001111111
83146724,30,010101100100000000000100010101
83146728,30,010101000100000000000101011101
83146735,30,010101000100000000000101011101
83146736,30,010101100100000000000100010101
83146737,30,010101000100000000000101011101
83146738,30,010101100100000000000100010101
83146739,30,100101000101000000100001111111
83148296,30,011101000100000000000101011101
83148297,30,000101000101000000100001111111
83148298,30,010101000101010000000001111111
83148299,30,010101000101010000000001111111
83148301,30,010101000101010000000001111111
83148302,30,011101000100000000000101011101
83148306,30,010101000100000000000101011101
83148308,30,010101100100000000000101011101
83148311,30,010101000100000000000101011101
83148314,30,010100000100100000000100010111
83149840,30,010101000100000000000101011101
83149843,30,010101000100000000000101011101
83149847,30,010101000101010000000001111111
83149848,30,000101000101000000100001111111
83149849,30,010101000000000000000100010111
83149851,30,010101000100000000000101011101
83151254,30,010101000100000000000101010101
83151255,30,010101000100100000000101011101
83151256,30,011101000100000000000101011101
83151257,30,010100000100100000000100010111
83151258,30,010101000100000000000101011101
83151259,30,010101000100000000000101011101
83151260,30,010101100100000000000100010101
83151262,30,010101000100100000000101011101
83151263,30,010101100100000000000100010101
83151264,30,010100000100100000000100010111
83151265,30,010101000000000000000100010101
83151267,30,010101100100000000000100010101
83153015,30,010101000100000000000101011101
83153016,30,000101000101000000000001111111
83153018,30,010101000100000000000101010101
83153019,30,010101000101000000000001111111
83153021,30,010101000000000000000100010111
83153023,30,010101000100100000000101011101
83153024,30,010101100100000000000100010101
83153029,30,010101000000000000000100010111
83153032,30,010100000100100000000100010111
83153033,30,000101000101000000100001111111
83153035,30,010101000101000000000001111111
83153036,30,010101000100000000000101011101
83153037,30,010101000000000000000100010101
83154821,30,010101100100000000000100010101
83154823,30,010101000000000000000100010111
83154824,30,010101000000000000000100010111
83154825,30,010101000000000000000100010111
83154826,30,010101100100000000000100010101
83154827,30,010101100100000000000100010101
83154828,30,000101000101000000000001111111
83154830,30,010101000100100000000101011101
83154832,30,011101000100000000000101011101
83154833,30,010101000100000000000101010101
83154835,30,010101000000000000000100010111
83154836,30,010101100100000000000100010101
83154837,30,010101100100000000000100010101
83154838,30,010101000000000000000100010111
83154839,30,010101000100000001000101011101
83154840,30,010101000100000000000100010001
83154841,30,010101000100000000000101011101
83156495,30,010101000000000000000100010111
83156496,30,010101000101000000000001111111
83156500,30,010101000100000000000101011101
83156501,30,010101000100000000000101011101
83156502,30,010101000100000000000101011101
83156503,30,010100000100100000000100010111
83156504,30,010101000101010000000001111111
83156506,30,010101000100000000000101011101
83156507,30,010101100100000010000100011101
83156509,30,010101100100000000000100010101
83156510,30,010101000100000000000101010101
83156512,30,010101000100000000000101010101
83156513,30,010101000000000000000100010101
83158207,30,010100000100100000000100010111
83158209,30,010101000101010000000001111111
83158211,30,010101000100000000000101011101
83158212,30,010101000100000000000101011101
83158215,30,010101000101000000000001101111
83158216,30,010101000101010000000001111111
83158218,30,010101000100000000000101010101
83158220,30,010101100100000000000100010101
83158221,30,010101000100000000000101011101
83158222,30,000101000101000000001001111111
83158223,30,010101000000000000000100010101
83158226,30,010101000000000000000100010101
83158227,30,010101100100000000000100010101
83158230,30,010101100100000000000100010101
83158232,30,010100000100100000000100010111
83158233,30,010101100100000000000100010101
83158234,30,011101000100000000000101011101
83158235,30,010101000000000000000100010111
83160225,30,010100000100100000000100010111
83160226,30,010101100100000000000100010101
83160227,30,010101000100000000000101011101
83160228,30,010101000100000000000101011101
83160230,30,010101000101010000000001111111
83160231,30,010101000000000000000100010111
83160232,30,000101000101000000000001111111
83160233,30,010101000101010000000001111111
83160234,30,010101000100000000000101011101
83160236,30,010101000100000000000100010001
83160237,30,110101000101000110000000111111
83160238,30,010101000101000000000001111111
83161854,30,010101000100000000000101011101
83161855,30,010101000101000000000001111111
83161856,30,010101100100000000000100010101
83161857,30,010101000100000000000101011101
83161858,30,010100000100100000000100010111
83161860,30,010101000101000000000001111111
83161861,30,010101000100000000000101011101
83161862,30,010101000000000000000100010111
83161864,30,010100000100100000000100010111
83161865,30,010101100100000000000100010101
83161867,30,010101000000000000000100010111
83161868,30,010101000101000000000001111111
83161869,30,010101100100000000000100010101
83161870,30,010101100100000000000100010101
83161871,30,010101000101010000000001111111
83161873,30,000101000101000000100001111111
83161874,30,010101000101010000000001111111
83161875,30,010101100100000000000100010101
83163825,30,010101100100000000000100010101
83163827,30,011101000100000000000101011101
83163828,30,010101000100000000000101011101
83163830,30,010101100100000000000100010101
83163831,30,010101000101000000000001111111
83163832,30,010101000101000110000000111111
83163833,30,010101100100000000000100010101
83163834,30,010101000101010000000001111111
83163835,30,010101000101000000000001111111
83163836,30,010101000100000000000100010001
83163837,30,010100000100100000000100010111
83163838,30,011101000100000000000101011101
83163839,30,010101000101010000000001111111
83163840,30,010101000000000000000100010111
83163841,30,010101000101010000000001111111
83163842,30,010101000101000110000000111111
83165581,30,010101000000000000000101011101
83165582,30,010101000000000000000100010111
83165583,30,010101100100000000000100010101
83165584,30,010101000000000000000100010111
83165585,30,011101000100000000000101011101
83165586,30,010101000100000000000100010001
83165587,30,010101100100000000000100010101
83165589,30,010101100100000000000100010101
83165590,30,010101100100000000000100010101
83167003,30,010101000000000000000100010111
83167004,30,010101100100000000000100010101
83167005,30,011101000100000000000101011101
83167006,30,010101000100100000000101011101
83167007,30,010101000000000000000100010111
83167008,30,010101000000000000000100010111
83167009,30,010101000100000000000101011101
83167010,30,010101000000000000000100010111
83167011,30,010101100100000000000100010101
83167012,30,110101000101000110000000111111
83167013,30,010101000101000110000000111111
83167014,30,010101000100000000000101011101
83167015,30,010101000100000000000101011101
83167016,30,011101000100000000000101011101
83167017,30,010101000100000000000101011101
83167018,30,010101000101010000000001111111
83167019,30,010101000100000000000101011101
83167020,30,010101000100000000000101010101
83167021,30,011101000100000000000101011101
83167022,30,010101000101010000000001111111
83167023,30,000101000101000000100001111111
83167024,30,010101100100000000000100010101
83167025,30,010101000100000000000101011101
83167026,30,010101100100000000000100010101
83168757,30,010101100100000000000100010101
83168758,30,010101000000000000000100010111
83168759,30,010101000100000000000101011101
83168760,30,010101000000000000000100010101
83168761,30,010101000101010000000001111111
83168762,30,010100000100100000000100010111
83168763,30,010101000100000000000101011101
83168764,30,010101000100000000000101011101
83168765,30,010101000101010000000001111111
83168766,30,010101000000000000000100010111
83168767,30,010101000100000000000101010101
83168768,30,010101000100000001000101011101
83170062,30,010101000100000000000101011101
83170063,30,010101000100000000000101011101
83170064,30,010101100100000000000100010101
83170065,30,010101000101000110000000111111
83170066,30,010100000100100000000100010111
83170067,30,010101000101010000000001111111
83170068,30,010101000000000000000100010111
83170069,30,010101000100000000000101011101
83170070,30,010101000100000000000101011101
83170071,30,010101100100000000000100010101
83170072,30,000101000101000000100001111111
83170073,30,010101000100000000000101011101
83170074,30,010101000100000000000101011101
83170075,30,100101000101000000100001111111
83170076,30,010101000100000000000101011101
83170077,30,010101000100000000000101011101
83170078,30,010101000100000000000101011101
83170079,30,010101000101000000000001111111
83170080,30,010101100100000000000100010101
