ID,genomeSize,genome
116422517,30,011100100001000000000001110111
116422521,30,011100000101000011111001110100
116422525,30,001110000011010001101000110101
116424304,30,100110000010110001011000110100
116425875,30,011100000101000011111001110100
116425880,30,011100000101000011111001110100
116425883,30,001110000011010001101000110101
116427444,30,100110000010110001011000110100
116427447,30,001110000110010001101000110101
116427450,30,001100000100000001111001110101
116427451,30,001110000011010001101000110101
116427452,30,001100000000000001111001110101
116427457,30,011100000101000011111001110100
116428990,30,001110000010010001101000110001
116428991,30,011100100001000000000001110111
116428994,30,001100000100000011111001110101
116429002,30,001100000100000001111001110101
116429006,30,001110000010010001101010110001
116429007,30,001100000100000001111001110101
116429009,30,011100100001000000000001110111
116429010,30,011100000101000011111001110100
116430671,30,100110000010110001011000110100
116430673,30,011100000101000011111001110100
116430674,30,011100100001000000000001110111
116430679,30,001100000100000001111001110101
116430683,30,000100000100000011111001110110
116430684,30,001110000010010101101000110001
116430685,30,001100000100000011111001110101
116430688,30,001110000011010001101000110101
116430690,30,001100000100000001111001110101
116430692,30,011100000100000011111001110100
116432351,30,011100100001000000000001110111
116432352,30,011100000101000011111001110100
116432354,30,011100000101000011111001110100
116432355,30,001100000100000001111001110101
116432356,30,001110000011010001101000110101
116432358,30,011100000101000011111001110100
116432359,30,011100100001000000000001110111
116432360,30,100110000010110001011000110100
116432363,30,001110000110010001101000110101
116432364,30,001110000010010001101010110001
116432368,30,011100000100000011111001110100
116434035,30,011100000101001011111000110100
116434036,30,100110000010110001011000110100
116434037,30,011110000101000011111001110100
116434038,30,011100000101001011111000110100
116434040,30,011100000101000011111001110100
116434043,30,100010000010110001111000110100
116434045,30,001100000100000001111001110101
116434046,30,011100000101000011111001110100
116434049,30,001110000011010001101000110101
116435658,30,011100000101000011111001110100
116435661,30,011100100001000000000001110111
116435664,30,001100000100000001111001110101
116435665,30,001110000010010001101000110001
116435666,30,001100000100000001111001110101
116435669,30,100010000010110001111000110100
116437319,30,011100000100000011111001110100
116437321,30,011100100001000000000001110111
116437322,30,011100000101000011111001110100
116437323,30,011100100001000000000001110111
116437324,30,001100000100000001111001110101
116437325,30,100110000010110001011010110100
116437326,30,001110000010010001101000110001
116437331,30,001110000010010001101010110001
116437333,30,000100000100000011111001110110
116437334,30,001100000100000011111001110101
116437335,30,011100000101000011111001110100
