ID,genomeSize,genome
33155730,30,001101000000000000100000001110
33157535,30,100001000000000010100001010001
33159026,30,100001000000000010100001010001
33159028,30,000010100010000000000001000101
33160610,30,001101000000000000100000001110
33160623,30,001101100000000000000000001110
33160624,30,001101000000000100100010001100
33160628,30,100001000000000010100001010001
33162245,30,010000000000000110100001010001
33162246,30,100001000000000010100001010001
33162247,30,001101000000000100100010001100
33162250,30,001101000000000000100000001110
33163846,30,100001000000000010100001010001
33163851,30,000110100010000000000000000000
33163852,30,000110100010000000000000000000
33163853,30,001101000000000100100010001100
33163860,30,001101000010000000100000001100
33163861,30,001101000000000110100010001100
33163863,30,001101000000000000100000001100
33165596,30,001101000000000000100000001110
33165599,30,100001000000000010100001010001
33165601,30,001101000000000000100100001110
33165609,30,001101000000000100100010001100
33167341,30,000010100010000000000001000101
33167342,30,100001000000000010100001010001
33167344,30,001101000000000100100010001101
33167349,30,001101000000000000100000001100
33167350,30,001101000000000100100010001100
33167352,30,001101000000000000100000001100
33167353,30,000010100010000000000001000101
33167356,30,000010100010100010101001000101
33167359,30,000010100010000000000001000101
33167360,30,100001000000000010100001010001
33167361,30,100001000000000010100001010001
33167363,30,001101000000000100100010001100
33169213,30,001101000000000100100010001100
33169216,30,001101000000000000100000001110
33169220,30,001101000000000000100000001110
33169224,30,001101000000000000100000001110
33170690,30,001101000000000100100010001100
33170692,30,001101000000000100100010001100
33170694,30,001101000000000000100000001110
33170695,30,100001000000000010100001010001
33170696,30,100001000000000010100001010001
33170697,30,001101000000000100100010001100
33170698,30,000000100010000000000001000101
33170702,30,100001000000010010100001010001
33170703,30,100001000000000010100001010001
33170706,30,001101000000000000100000001100
33170707,30,000010100010000000000001000101
33172320,30,001101000000000100100010001100
33172322,30,000110100010000000000000000000
33172323,30,101001000000000010100001010001
33172326,30,000010100010000000000001000101
33172327,30,001101000000000110100010001100
33172328,30,001101000000000100100010001100
33172329,30,100001000000000010100001010001
33172330,30,001101000000000000100000001110
33172331,30,100001000000000010100001010001
33172336,30,001101000000000000100000001110
33173994,30,001101000000000100100010001100
33173995,30,000010100010000000000001000101
33173996,30,001101000000000100100010001100
33173998,30,001101000000000000100000001110
33173999,30,001101000000000110100010001100
33174001,30,001101000000000110100010001100
33174004,30,001101000000000100100010001100
33174005,30,100000000000000010100001010001
33174006,30,000001000000000110100001010001
33174007,30,100001000000000010100001010001
33175681,30,001101000000000100100010001100
33175682,30,000010100010000000000001000101
33175683,30,100001000000000010100001010001
33175684,30,001101000000000100100010001100
33175685,30,010000000000000110100001010001
33175686,30,001101000000000100100010001101
33175687,30,001101000000000000100000001100
33175688,30,001101000000000000100000001110
33175689,30,001110100010000010000000000001
33175690,30,001101000000000000100000001100
33175691,30,000010100010100010101001000101
33175693,30,001101000000000000100000001100
33175694,30,100001000000000010100001010001
33175695,30,000010100010000000000001000101
33175697,30,100001000000000010100001010001
33175699,30,001101000010000000100000001100
33177212,30,100001000000010010100001010001
33177215,30,000010100010000000000001000101
33177216,30,001101000000000000100000001110
33177217,30,001101000000000100100010001100
33177218,30,100001000000000010100001010001
33177219,30,000010100010100010101001000101
33177220,30,001101000000000000100000001110
33177221,30,100001000000000010100001010001
33177223,30,100001000000000010100001010001
33177224,30,100001000000000010100001010001
33177226,30,001101000000000100100010001100
33177227,30,100001000000000010100001010001
33177229,30,000110100010000000000000000000
33177231,30,100001000000000010100001010001
33178900,30,000001000000000110100001010001
33178901,30,000010100010000000000001000101
33178902,30,001101000000000000100000001100
33178903,30,001101000000000000100000001100
33178904,30,001101000000000000100000001110
