update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,167,1.670000,0.000000,30.000000,-1,39.988024,39.988024,-1,0,0,67,0,0,0,7,0,0,16.102333,0.164333,0.164333,0.640000,0.968750,-1,-1,-1,-1,-1,0.098403
10,178,0,5460,30.674157,0.000000,30.000000,-1,40.001465,40.001465,-1,8,0,832,0,0,0,248,0,83,8.937360,3.366011,3.366011,0.780899,0.891605,-1,-1,-1,-1,-1,0.109734
20,180,0,7163,39.794444,0.000000,30.000000,-1,40.005863,40.005863,-1,7,0,840,6,0,265,486,0,87,8.242333,4.637296,4.637296,0.900000,0.904513,-1,-1,-1,-1,-1,0.116531
30,173,0,7794,45.052023,0.000000,30.000000,-1,39.998075,39.998075,-1,5,0,528,5,0,223,585,0,58,7.374208,5.537160,5.537160,0.953757,0.951541,-1,-1,-1,-1,-1,0.122906
40,152,0,6487,42.677632,0.000000,30.000000,-1,39.994142,39.994142,-1,11,0,610,4,0,314,610,0,138,6.817281,5.024825,5.024825,0.986842,0.887596,-1,-1,-1,-1,-1,0.117739
50,127,0,5965,46.968504,0.000000,30.000000,-1,39.980386,39.980386,-1,2,0,469,8,0,203,295,0,28,8.697690,6.682887,6.682887,0.984252,0.970454,-1,-1,-1,-1,-1,0.142284
60,123,0,5714,46.455285,0.000000,30.000000,-1,39.986524,39.986524,-1,6,0,571,6,0,223,210,0,77,7.960976,6.212466,6.212466,1.000000,0.933401,-1,-1,-1,-1,-1,0.133730
70,107,0,4934,46.112150,0.000000,30.000000,-1,39.997568,39.997568,-1,5,0,461,7,0,232,156,0,67,8.314455,6.374019,6.374019,1.000000,0.933515,-1,-1,-1,-1,-1,0.138229
80,100,0,4616,46.160000,0.000000,30.000000,-1,40.008016,40.008016,-1,4,0,404,3,0,169,229,0,46,8.399207,6.527460,6.527460,1.000000,0.938659,-1,-1,-1,-1,-1,0.141409
90,92,0,4161,45.228261,0.000000,30.000000,-1,40.008652,40.008652,-1,5,0,385,3,0,184,193,0,74,8.095254,6.252572,6.252572,1.000000,0.925259,-1,-1,-1,-1,-1,0.138245
100,88,0,4063,46.170455,0.000000,30.000000,-1,39.991386,39.991386,-1,2,0,447,6,0,164,136,0,29,8.922803,6.455985,6.455985,1.000000,0.956755,-1,-1,-1,-1,-1,0.139829
110,91,0,4020,44.175824,0.000000,30.000000,-1,39.997761,39.997761,-1,5,0,513,4,0,151,187,0,67,8.672747,6.052527,6.052527,1.000000,0.920944,-1,-1,-1,-1,-1,0.137010
120,87,0,3852,44.275862,0.000000,30.000000,-1,40.016355,40.016355,-1,8,0,280,4,0,158,123,0,93,8.365900,6.806513,6.806513,1.000000,0.892517,-1,-1,-1,-1,-1,0.153730
130,85,0,4041,47.541176,0.000000,30.000000,-1,40.007671,40.007671,-1,1,0,360,2,0,144,93,0,15,8.159569,6.350235,6.350235,1.000000,0.961738,-1,-1,-1,-1,-1,0.133573
140,79,0,3813,48.265823,0.000000,30.000000,-1,40.009179,40.009179,-1,2,0,234,2,0,155,247,0,22,8.338502,6.914662,6.914662,1.000000,0.945383,-1,-1,-1,-1,-1,0.143262
150,77,0,3436,44.623377,0.000000,30.000000,-1,39.980501,39.980501,-1,3,0,417,5,0,130,116,0,35,9.069264,6.298701,6.298701,1.000000,0.929321,-1,-1,-1,-1,-1,0.141153
160,85,0,3472,40.847059,0.000000,30.000000,-1,39.999136,39.999136,-1,11,0,275,6,0,126,214,0,149,7.970333,5.970843,5.970843,1.000000,0.841317,-1,-1,-1,-1,-1,0.146176
170,82,0,3724,45.414634,0.000000,30.000000,-1,39.973147,39.973147,-1,4,0,345,4,0,147,204,0,35,8.707480,6.577073,6.577073,1.000000,0.918536,-1,-1,-1,-1,-1,0.144823
180,92,0,4285,46.576087,0.000000,30.000000,-1,39.988798,39.988798,-1,2,0,386,4,0,152,166,0,27,8.767174,6.595145,6.595145,1.000000,0.941676,-1,-1,-1,-1,-1,0.141599
190,89,0,4065,45.674157,0.000000,30.000000,-1,39.950554,39.950554,-1,4,0,482,1,0,153,171,0,45,8.878165,6.290375,6.290375,1.000000,0.915825,-1,-1,-1,-1,-1,0.137723
200,89,0,4089,45.943820,0.000000,30.000000,-1,39.947175,39.947175,-1,4,0,481,5,0,146,202,0,60,8.921124,6.284869,6.284869,1.000000,0.913859,-1,-1,-1,-1,-1,0.136795
210,91,0,4260,46.813187,0.000000,30.000000,-1,39.964085,39.964085,-1,3,0,332,5,0,164,129,0,29,8.507875,6.693590,6.693590,1.000000,0.927090,-1,-1,-1,-1,-1,0.142985
220,87,0,4129,47.459770,0.000000,30.000000,-1,39.971422,39.971422,-1,2,0,292,4,0,177,158,0,25,8.052299,6.353831,6.353831,1.000000,0.934207,-1,-1,-1,-1,-1,0.133878
230,83,0,3913,47.144578,0.000000,30.000000,-1,40.006900,40.006900,-1,2,0,368,7,0,148,126,0,20,8.599739,6.420341,6.420341,1.000000,0.937528,-1,-1,-1,-1,-1,0.136184
240,77,0,3706,48.129870,0.000000,30.000000,-1,39.989477,39.989477,-1,1,0,360,2,0,159,81,0,10,8.786580,6.321645,6.321645,1.000000,0.941470,-1,-1,-1,-1,-1,0.131346
250,93,0,3953,42.505376,0.000000,30.000000,-1,39.976474,39.976474,-1,8,0,468,4,0,153,200,0,85,8.100609,5.698674,5.698674,1.000000,0.864108,-1,-1,-1,-1,-1,0.134069
260,92,0,4079,44.336957,0.000000,30.000000,-1,39.998039,39.998039,-1,7,0,313,5,0,134,150,0,90,8.041558,6.088877,6.088877,1.000000,0.881835,-1,-1,-1,-1,-1,0.137332
