ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
116384880,79,1011011010100101000011101000101000110011010100100010011001110001000011010110001,116388122,0,0.020000,0.400000
116384886,78,101101110011010100000101100100011001000111101001000000110011100111000100011111,116391467,0,0.120000,0.600000
116384943,81,010110011001001010000010110010010100110011110100100000011001110001110001010111111,116396400,0,0.046667,0.700000
116384952,80,00111011001010011100000010100011100010001111011010000001100111000111001101111001,116391478,0,0.060000,0.600000
116384958,78,000110110010100001000011100001010001000111101011000110110011100011100110111100,116406674,0,0.100000,0.500000
116384959,80,10101101010001011100010101100100101001100111100001000000110011100011100110010111,116398273,0,0.040000,0.600000
116385044,80,00011011001010011100001010100010100010001111010010001001100111000111001001011001,116401807,0,0.033333,0.500000
116385062,81,001011011110110100010101011001001010011001111010000000001100111000111001100001110,116413381,0,0.026667,0.700000
116385090,81,101011011100110100100101011001001000011001111010010000001101111000111001100011110,116408449,0,0.040000,0.400000
116385209,78,110111111010101000001010111001101001000110100001000100100011101011100100001110,116404921,0,0.040000,0.400000
116385226,81,110110111001101011000010100010000100110011110100100001011001110001110001000011111,116393036,0,0.040000,0.600000
116385229,78,001011010100011110001010010010010100110011110100100000011001110000110011000011,116381694,0,0.020000,0.600000
116385230,79,1101101111110001010000010101110011110011001111010011001001100111001110010010111,116404919,0,0.050000,0.600000
116385249,81,101011011100110100000101011001001010011001111100000000001100011000001001100011111,116380152,0,0.015000,0.300000
116385296,76,0111100010100111000010101001001000100111110100100000011001110001110110111100,116410150,0,0.080000,0.400000
116385338,79,1010110111001101000001010110010111001100111101001000000010011100011100100001111,116384822,0,0.080000,0.400000
116385402,75,101101110011010000100101110100001001100011101000000000110111101110011100111,116386594,0,0.040000,0.400000
116385556,79,0101101010001011100010101100100101001100111100001000000110011100011000110000111,116393048,0,0.020000,0.400000
116385589,82,0101011011100110100000101011001101110011001111110000000001100111000111001100011111,116389526,0,0.040000,0.600000
116385649,81,010110011001001010000010110010010100110011110100100000011001110001110001010111111,116398283,0,0.120000,0.600000
116385652,79,0101101110011010001010101100100000001000111101001000000110011100011100110001111,116413378,0,0.060000,0.600000
116385686,77,01011110100000010001010110010010100110011110100100000011001110001000011000011,116404929,0,0.030000,0.600000
116385714,77,01011010100000110001010110010010100110011110100100000011001110001110011000011,116418032,0,0.040000,0.600000
116385760,81,001011011110110100000101011001001010011001111010000000001100111000111001100001110,116394801,0,0.040000,0.600000
116385844,79,1101101110110100000100011001001000011011111010010000001100111000111001100011111,116398288,0,0.020000,0.600000
116385869,78,010110110101011011000011010001010001100111101001000000110011100010101110110100,116406681,0,0.035000,0.700000
116385893,78,010110110101011010000011010001010001100111101001000100110011100011000110101100,116404923,0,0.120000,0.600000
116385906,79,0101011010001011100010101100100111001100111100001000000110001100011100110000111,116384810,0,0.026667,0.400000
116385955,79,0101101110011010000010101100000101001100111111001000000110011100001100110001111,116399966,0,0.040000,0.400000
116385983,79,1010110111001101000001010110010111001100111101001000000110011100011100100001111,116406685,0,0.050000,0.500000
116386095,82,0101011011100010100000101011001101110011001111110010000001100111000111001100011111,116393052,0,0.020000,0.400000
116386118,79,1111111110011110000010111111100001001100111101001000101100111010111001101011010,116408455,0,0.020000,0.400000
