update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,167,1.670000,0.000000,30.000000,-1,40.005988,40.005988,-1,0,0,67,0,0,0,8,0,0,16.251500,0.165167,0.165167,0.660000,0.939394,-1,-1,-1,-1,-1,0.098902
10,186,0,5864,31.526882,0.000000,30.000000,-1,40.006651,40.006651,-1,4,0,1048,0,0,0,450,0,48,8.771434,3.216022,3.216022,0.811828,0.925075,-1,-1,-1,-1,-1,0.102009
20,187,0,7952,42.524064,0.000000,30.000000,-1,40.003647,40.003647,-1,6,0,561,5,0,305,652,0,57,7.787722,5.329925,5.329925,0.919786,0.925707,-1,-1,-1,-1,-1,0.125339
30,167,0,7537,45.131737,0.000000,30.000000,-1,40.001459,40.001459,-1,3,0,680,16,0,250,530,0,28,7.473309,5.386970,5.386970,0.958084,0.964230,-1,-1,-1,-1,-1,0.119361
40,147,0,6618,45.020408,0.000000,30.000000,-1,40.005742,40.005742,-1,3,0,667,5,0,286,367,0,42,7.931347,5.587927,5.587927,0.986395,0.967413,-1,-1,-1,-1,-1,0.124120
50,125,0,5937,47.496000,0.000000,30.000000,-1,40.007243,40.007243,-1,5,0,396,4,0,225,297,0,57,7.720595,6.476739,6.476739,1.000000,0.947349,-1,-1,-1,-1,-1,0.136364
60,111,0,5299,47.738739,0.000000,30.000000,-1,40.012833,40.012833,-1,3,0,408,3,0,194,167,0,39,8.098288,6.676486,6.676486,1.000000,0.960490,-1,-1,-1,-1,-1,0.139855
70,105,0,4894,46.609524,0.000000,30.000000,-1,40.002248,40.002248,-1,4,0,466,4,0,187,184,0,52,8.323841,6.628540,6.628540,1.000000,0.947691,-1,-1,-1,-1,-1,0.142214
80,100,0,4601,46.010000,0.000000,30.000000,-1,39.991958,39.991958,-1,5,0,381,4,0,174,132,0,64,7.472383,5.927617,5.927617,1.000000,0.933415,-1,-1,-1,-1,-1,0.128833
90,96,0,4227,44.031250,0.000000,30.000000,-1,40.016324,40.016324,-1,5,0,576,7,0,165,125,0,70,8.338021,5.620312,5.620313,1.000000,0.930852,-1,-1,-1,-1,-1,0.127644
100,75,0,3613,48.173333,0.000000,30.000000,-1,40.017714,40.017714,-1,1,0,279,7,0,135,116,0,10,8.540667,7.014889,7.014889,1.000000,0.970190,-1,-1,-1,-1,-1,0.145618
110,73,0,3499,47.931507,0.000000,30.000000,-1,40.027151,40.027151,-1,2,0,213,3,0,130,276,0,27,8.501872,7.297215,7.297215,1.000000,0.956762,-1,-1,-1,-1,-1,0.152243
120,68,0,3128,46.000000,0.000000,30.000000,-1,40.040281,40.040281,-1,3,0,304,4,0,108,64,0,36,8.186127,6.274657,6.274657,1.000000,0.937480,-1,-1,-1,-1,-1,0.136406
130,73,0,3391,46.452055,0.000000,30.000000,-1,40.030375,40.030375,-1,2,0,376,1,0,135,105,0,27,9.222557,6.713516,6.713516,1.000000,0.951470,-1,-1,-1,-1,-1,0.144526
140,63,0,2676,42.476190,0.000000,30.000000,-1,40.057549,40.057549,-1,6,0,314,2,0,100,76,0,78,8.306085,5.979630,5.979630,1.000000,0.884962,-1,-1,-1,-1,-1,0.140776
150,57,0,2686,47.122807,0.000000,30.000000,-1,40.074460,40.074460,-1,2,0,187,8,0,79,38,0,24,9.353041,7.606023,7.606023,1.000000,0.940028,-1,-1,-1,-1,-1,0.161409
160,68,0,3023,44.455882,0.000000,30.000000,-1,40.094608,40.094608,-1,3,0,415,4,0,108,111,0,37,8.998578,6.246520,6.246520,1.000000,0.932901,-1,-1,-1,-1,-1,0.140511
170,70,0,3191,45.585714,0.000000,30.000000,-1,40.067377,40.067377,-1,3,0,268,1,0,110,187,0,42,8.723095,6.705476,6.705476,1.000000,0.933785,-1,-1,-1,-1,-1,0.147096
