ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
57939449,82,1100011010101110110001110000011101111011100101011010101101000011111000101000101100,57938742,0,0.050000,0.600000
57939540,87,001000111010101110110101000000011001111101110010101101010100100001111101010100010101100,57940040,0,0.030000,0.600000
57939599,87,001000111010101110110101010000011001111101110010101101010100100001111101010100010001000,57945652,0,0.040000,0.600000
57939674,87,001000111010101110110101010000011001111101110010101101010100100001111101010100110101000,57937711,0,0.060000,0.600000
57939676,87,001000111010101110110101010000011001111101110010101101010100100001111101010100010101110,57946250,0,0.060000,0.600000
57939697,88,1001000111010101110110101010000011001111101110010101101010100100001111101010100010101000,57942247,0,0.060000,0.600000
57939698,89,00110011101011111011000001001001101111110111001010110001011010000111110001010001110110010,57949188,0,0.100000,0.500000
57939699,88,0001100111010111110110000010010011111111101110011101100010110100001111100010100011101100,57944135,0,0.100000,0.500000
57939741,88,0001100111010111110110000010010011111111101110011101100010110100001111100010100011101100,57942250,0,0.060000,0.600000
57939744,85,0100111010101110110101010000011001111101110010101101010100100001111101010100010101000,57946253,0,0.120000,0.600000
57939753,85,0010001110101011101101010100000100111110111001010110101010010000111110101010001010100,57946255,0,0.060000,0.600000
57939762,88,0001100111010111110110000010010011111111101110011101100010110100001111100010100011101100,57937711,0,0.100000,1.000000
57939783,85,0100011101001110110101010000011001111101110010101101010100100001111101010100010101000,57940040,0,0.200000,0.600000
57939796,87,001000111010101110110101010000011001111101110000101101010100100001111101010100010101000,57938274,0,0.100000,1.000000
57939831,90,000010111101010111011010101000001100111011111001010110101011010000111100001010001110110001,57938740,0,0.200000,1.000000
57939851,87,001000110010101111110101010000011001111101110010101101010100100001111101010100010101000,57938742,0,0.200000,1.000000
57939897,88,0001100111010111110110010000010011111111101110011101100010110100001101100010100011101100,57945076,0,0.050000,0.500000
57939910,88,1011001110101011101100010100000110011101011100101010000100101000011111000101010111011011,57944633,0,0.020000,0.400000
57939960,87,001100111010101110110001010000011001111101110010101101010100101001111101010100010101000,57940040,0,0.025000,0.500000
57939962,87,001000110010101110110101010000011001111101110010101101010100100001111101010100010101000,57946927,0,0.040000,0.600000
57939974,88,0001100111010111110110000010010011111111101110011101100010110100001111100010100011101100,57945656,0,0.120000,0.600000
57940000,87,011000110001011101100011100000110001111011100101011010101101000011111000001000111011001,57939354,0,0.100000,0.500000
57940017,89,10110011101010111011000111001001100111110011001010110001011010000111110001010001110010010,57945072,0,0.100000,0.400000
57940031,87,011000110001011101100011100000110001111011100101011010101101000011111000001000111011001,57945073,0,0.120000,0.600000
57940074,87,001100111010111110110001110000011001111101100010101101010010100001111101010100011101100,57938273,0,0.100000,0.500000
57940083,91,0001100011010101110110001110000011001111101110010101101010110100001111100010100011101100111,57942244,0,0.040000,0.600000
57940115,87,001000110010101110110101010100011101111101110010101101010100100001111101010100010101000,57948184,0,0.060000,0.600000
57940118,86,01100111010111110110000100100110111111011100111011000101101000011111000101000110011000,57944637,0,0.120000,0.600000
57940123,86,01100111010111110110000100100110111111011100111011000101101000011111000101000110011000,57940037,0,0.120000,0.600000
57940124,87,001000110010101110110101010000011001111101110010101101010100100001111101010100010101000,57940037,0,0.120000,0.600000
57940146,87,001000111010101110110101010000011001111101110010101101010100100001111101010100010001000,57942838,0,0.060000,0.600000
57940221,88,1011001110101011101100010100000110010101011100101010000100101000011111000101010111011011,57942250,0,0.040000,0.400000
57940287,87,001000110010101110110101010000011001111101110010101101010100100001111101010110010101000,57944136,0,0.060000,0.600000
57940308,88,0111000101101011101100011100000110011111011110101011000101101000011111000101000111011001,57938739,0,0.050000,0.500000
57940358,88,0010001110101011101101010000000110011111011100101011010101001000011111010100000101011001,57946931,0,0.120000,0.600000
57940364,88,0001101111010111110111000010010011111111101110010101100010110100001111100010100011100100,57938745,0,0.100000,0.500000
57940386,88,0010001110101011101101010000000110011111011100101011010101001000011111010100000101011001,57937710,0,0.100000,1.000000
57940387,88,0001100111010111110110000010010011111111101110011101100010110100001101100010100011101100,57945073,0,0.100000,0.500000
57940403,88,1011000110001011101100011100000110001111011100101011010101101000011111000001000111011001,57945650,0,0.060000,0.600000
57940407,88,1011000110001011101100011100000110001111011100101011010101101000011111000001000111011001,57938273,0,0.120000,0.600000
57940411,85,0110011101011111011000010010010011111101110011101100010110100001111100010100011001100,57945078,0,0.060000,0.600000
57940420,88,0010001010101011101101010100000110111111011100101011010101001000011111010101000101011000,57938739,0,0.100000,1.000000
57940424,88,0111000111101011101100011100000110011111011110101011000101101000011111000101000111011001,57946933,0,0.100000,0.500000
57940428,88,0111000111101011101100011100000110011111011110101011000101101000011111000101000111011001,57946933,0,0.100000,0.500000
57940449,89,00011001110101111101100001100100101111111011100111011000101101000011111000101000111011001,57946250,0,0.060000,0.600000
57940466,90,000110001101000111011000111000001100111110111001010110101011010000111110001010001110110011,57938745,0,0.200000,1.000000
57940467,85,0100111010101110110101010000011001111101110010101101010100100001111101010100010101000,57938745,0,0.200000,1.000000
57940481,87,001000110010101110110101010000011001111101110010101101010100100001111101010110010111000,57944635,0,0.120000,0.600000
57940492,87,011000110001011100100011100000110001111011100101011010101101000011111000001000111011001,57946252,0,0.120000,0.600000
57940509,87,011000110001011101100011100000110001111011100101011010101101000011111000001000111011001,57945077,0,0.120000,0.600000
57940519,89,00110001101010111011000111000011100111110111001010110001001010000111110000010001111110010,57946252,0,0.100000,0.500000
57940557,88,1111000110101011101100011100000111011110111001010110101011010000111110001010001110110010,57946256,0,0.120000,0.600000
57940562,87,001100011011101110100001010000011001111101110010101100010000100001111100110010011101100,57940037,0,0.120000,0.600000
57940564,83,11000110101011101100011100001111011110111001010110101011010000111110001010001011001,57940037,0,0.120000,0.600000
57940574,87,001000110010101111110101010000011001111101110010101101010100100001111101010100010101000,57940038,0,0.100000,1.000000
57940603,87,001100111010101110110101110000011001111101110010101101010100100011111101010100010101100,57938272,0,0.050000,0.600000
57940609,88,0001100011011101110100001010000011001111101110010101100010000100001111100110010011101100,57943297,0,0.100000,0.500000
57940610,87,001000111010101110110101010000011001111101110010101101010100100001111101010101010101110,57947673,0,0.120000,0.600000
57940623,87,001000111010101110110101010000011001111101110000101101010100100001111101010100010101000,57940042,0,0.200000,1.000000
57940626,87,001000110010101110110101010000011001111101010010101101010100100001111101010110010101000,57944135,0,0.100000,0.500000
57940640,87,011000110001011101100011100000110001111011100101011010101101000011111000001000111111001,57947674,0,0.120000,0.600000
57940729,88,0001100111010111110110000010010011111111101110011101100010110100001111100010100011101100,57942838,0,0.060000,0.600000
57940746,86,11000110100011101100011100010111011110111001010110101011010000111110001010001110110010,57942839,0,0.060000,0.600000
57940754,87,001000111010101110110101010000011001111101110010101101010100100001111101010100010101000,57948772,0,0.060000,0.600000
57940779,85,0110011101011111011000010010011001111101100011101100010110100011111100010100011001100,57938742,0,0.100000,0.500000
