ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
116520586,80,11100100111000110100001101001100011010111001100000100001100001101111010001100011,116533919,0,0.050000,0.600000
116520592,83,10010001110000001000011110011110011010111011000000100001100101101010011000100100000,116543949,0,0.028000,0.700000
116520607,70,0100000001100111011111100010010111011000000100001101110100000000111011,116528790,0,0.025000,0.500000
116520645,78,010011100010100001101011110001101011101100000010001111001101111010001100011000,116530530,0,0.035000,0.700000
116520666,79,1011011011100001000011010111110011010111011000000100011100001101101000011110000,116533911,0,0.120000,0.600000
116520682,74,10100000001000101011111100010011111011000000100001100101010000100011101101,116513565,0,0.100000,0.500000
116520753,74,10100000001000101011111100010001111011000000100001100111010000100011101101,116537200,0,0.070000,0.700000
116520825,73,1101111100001000111010011100011010111011000000100011100011011010100110001,116533911,0,0.140000,0.700000
116520829,81,110010110011000111000110110011000110101110110000001000110000110011110101111010101,116543944,0,0.050000,0.500000
116520833,78,010110011011110111000110100111000110101110110000001000111010011011010101110100,116537208,0,0.030888,0.600000
116521001,80,11100100111000110100001101001100011010111011100000100001100001101111010001100011,116543952,0,0.020000,0.400000
116521065,82,0110010111110010100101101001110001101011101100000010000110000100011110000100101010,116523655,0,0.100000,0.500000
116521071,82,1100110110111000010000110101111000110101110110000001000111000011011010000111100001,116538983,0,0.016667,0.500000
116521127,83,01001001111100101001011010011100011010111011000000100001100000000111100001001010101,116535446,0,0.040000,0.600000
116521133,82,1100100111110010100101101001110001101001101100000010000110000100011110000110101110,116525413,0,0.035000,0.700000
116521148,80,00110111000010101001101011110001101011101100000010001110000110111101000110001100,116532185,0,0.070000,0.700000
116521173,81,110010011100011010000100100111000110101110110000001000011000011011111100011000010,116530544,0,0.032000,0.800000
116521224,73,1101110100000000011010011100011010111011000000100011100011011010100110011,116538971,0,0.024000,0.600000
116521247,81,111100100111000110100001101001100011010111011101000100001100001101111010001100011,116511738,0,0.033333,0.500000
116521262,79,0101110101111101110001101001110001101011101100000010001110100110110101011101001,116517137,0,0.060000,0.600000
116521315,80,10001111010000101001110011100011010111011000000100001100001001111011001100000010,116532177,0,0.140000,0.700000
116521341,75,101101101110000000001101011010001101011101100000010001110000110010101011110,116530536,0,0.060000,0.600000
116521373,78,100001011010010100001010011100011010111011000000100011100001101011010001110001,116545556,0,0.050000,0.500000
116521402,74,01101111100001000111010011100011010111011000000100011100011011010100110001,116528797,0,0.060000,0.600000
116521427,81,110010011100011010000110100111000110100110110000001000011100011011110100011000010,116511748,0,0.046667,0.700000
