update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,175,1.750000,0.000000,30.000000,-1,40.005714,40.005714,-1,0,0,75,0,0,0,4,0,0,17.293000,0.173667,0.173667,0.630000,0.936508,-1,-1,-1,-1,-1,0.099238
10,185,0,6041,32.654054,0.000000,30.000000,-1,40.002483,40.002483,-1,10,0,1151,0,0,0,436,0,107,8.207640,3.062631,3.062631,0.864865,0.877663,-1,-1,-1,-1,-1,0.093790
20,175,0,7715,44.085714,0.000000,30.000000,-1,39.980687,39.980687,-1,7,0,551,8,0,311,442,0,98,8.043524,5.794571,5.794571,0.960000,0.914686,-1,-1,-1,-1,-1,0.131439
30,160,0,7066,44.162500,0.000000,30.000000,-1,39.964053,39.964053,-1,8,0,638,13,0,245,384,0,115,7.428271,5.405063,5.405063,0.981250,0.940223,-1,-1,-1,-1,-1,0.122390
40,157,0,6870,43.757962,0.000000,30.000000,-1,39.967249,39.967249,-1,7,0,776,5,0,291,363,0,91,7.411656,5.235902,5.235902,0.974522,0.931080,-1,-1,-1,-1,-1,0.119656
50,124,0,5841,47.104839,0.000000,30.000000,-1,39.961993,39.961993,-1,4,0,436,7,0,208,525,0,41,7.603710,6.213495,6.213495,1.000000,0.957984,-1,-1,-1,-1,-1,0.131908
60,114,0,5504,48.280702,0.000000,30.000000,-1,39.943132,39.943132,-1,3,0,414,8,0,226,247,0,38,7.656316,6.349532,6.349532,1.000000,0.962736,-1,-1,-1,-1,-1,0.131513
70,106,0,4742,44.735849,0.000000,30.000000,-1,39.971531,39.971531,-1,8,0,411,2,0,191,91,0,104,7.674811,6.130220,6.130220,1.000000,0.913823,-1,-1,-1,-1,-1,0.137031
80,100,0,4582,45.820000,0.000000,30.000000,-1,39.964644,39.964644,-1,6,0,331,9,0,177,190,0,72,7.613857,6.272810,6.272810,1.000000,0.924976,-1,-1,-1,-1,-1,0.136901
90,77,0,3575,46.428571,0.000000,30.000000,-1,39.941259,39.941259,-1,3,0,252,5,0,149,64,0,32,8.624935,7.046061,7.046061,1.000000,0.948544,-1,-1,-1,-1,-1,0.151761
100,88,0,4174,47.431818,0.000000,30.000000,-1,39.931241,39.931241,-1,2,0,333,5,0,158,220,0,24,8.963447,7.021402,7.021402,1.000000,0.962036,-1,-1,-1,-1,-1,0.148031
110,87,0,3811,43.804598,0.000000,30.000000,-1,39.950932,39.950932,-1,6,0,531,2,0,160,67,0,76,8.202720,5.705326,5.705326,1.000000,0.913761,-1,-1,-1,-1,-1,0.130245
120,80,0,3607,45.087500,0.000000,30.000000,-1,39.959246,39.959246,-1,5,0,264,3,0,104,160,0,54,7.786692,6.413308,6.413308,1.000000,0.920144,-1,-1,-1,-1,-1,0.142241
130,75,0,3590,47.866667,0.000000,30.000000,-1,39.961838,39.961838,-1,2,0,255,2,0,119,33,0,29,9.262267,7.626622,7.626622,1.000000,0.955816,-1,-1,-1,-1,-1,0.159331
140,83,0,3808,45.879518,0.000000,30.000000,-1,39.965336,39.965336,-1,5,0,357,5,0,147,218,0,66,7.966859,6.129526,6.129526,1.000000,0.918431,-1,-1,-1,-1,-1,0.133600
150,75,0,3468,46.240000,0.000000,30.000000,-1,39.966551,39.966551,-1,2,0,410,4,0,151,159,0,33,8.918267,6.592844,6.592844,1.000000,0.951433,-1,-1,-1,-1,-1,0.142579
160,72,0,3248,45.111111,0.000000,30.000000,-1,39.920567,39.920567,-1,4,0,274,5,0,128,139,0,48,8.434259,6.612037,6.612037,1.000000,0.926407,-1,-1,-1,-1,-1,0.146572
170,81,0,3702,45.703704,0.000000,30.000000,-1,39.903025,39.903025,-1,5,0,241,0,0,155,201,0,71,8.571152,7.107860,7.107860,1.000000,0.920081,-1,-1,-1,-1,-1,0.155520
180,74,0,3404,46.000000,0.000000,30.000000,-1,39.897767,39.897767,-1,2,0,420,3,0,152,55,0,17,8.529144,5.907793,5.907793,1.000000,0.948896,-1,-1,-1,-1,-1,0.128430
190,79,0,3405,43.101266,0.000000,30.000000,-1,39.938032,39.938032,-1,8,0,371,3,0,123,178,0,91,7.971371,5.847194,5.847194,1.000000,0.874689,-1,-1,-1,-1,-1,0.135662
200,75,0,3461,46.146667,0.000000,30.000000,-1,39.970240,39.970240,-1,4,0,232,5,0,99,52,0,53,8.587467,7.101422,7.101422,1.000000,0.922353,-1,-1,-1,-1,-1,0.153888
210,80,0,3638,45.475000,0.000000,30.000000,-1,40.012369,40.012369,-1,5,0,286,2,0,148,167,0,67,8.058042,6.525292,6.525292,1.000000,0.915467,-1,-1,-1,-1,-1,0.143492
220,86,0,4006,46.581395,0.000000,30.000000,-1,40.021717,40.021717,-1,4,0,286,2,0,157,136,0,61,8.178721,6.627481,6.627481,1.000000,0.929670,-1,-1,-1,-1,-1,0.142277
230,88,0,3965,45.056818,0.000000,30.000000,-1,40.000252,40.000252,-1,3,0,454,6,0,163,119,0,35,8.064830,5.704110,5.704110,1.000000,0.931655,-1,-1,-1,-1,-1,0.126598
240,90,0,4091,45.455556,0.000000,30.000000,-1,39.987778,39.987778,-1,3,0,440,6,0,152,217,0,27,8.748867,6.358541,6.358541,1.000000,0.938075,-1,-1,-1,-1,-1,0.139885
250,88,0,4046,45.977273,0.000000,30.000000,-1,40.011616,40.011616,-1,6,0,323,6,0,161,155,0,85,8.268523,6.731477,6.731477,1.000000,0.902074,-1,-1,-1,-1,-1,0.146409
260,89,0,4113,46.213483,0.000000,30.000000,-1,40.028933,40.028933,-1,5,0,277,3,0,175,94,0,63,8.621330,6.865562,6.865562,1.000000,0.913341,-1,-1,-1,-1,-1,0.148562
270,93,0,4309,46.333333,0.000000,30.000000,-1,40.068926,40.068926,-1,4,0,284,3,0,137,202,0,50,8.188208,6.686344,6.686344,1.000000,0.924690,-1,-1,-1,-1,-1,0.144310
280,86,0,3726,43.325581,0.000000,30.000000,-1,40.068975,40.068975,-1,8,0,333,8,0,151,111,0,94,8.034457,6.112829,6.112829,1.000000,0.873754,-1,-1,-1,-1,-1,0.141091
290,86,0,3976,46.232558,0.000000,30.000000,-1,40.065392,40.065392,-1,5,0,341,4,0,132,157,0,60,8.582752,6.688566,6.688566,1.000000,0.912156,-1,-1,-1,-1,-1,0.144672
300,90,0,4277,47.522222,0.000000,30.000000,-1,40.039747,40.039747,-1,2,0,319,6,0,166,182,0,21,8.229889,6.436778,6.436778,1.000000,0.948078,-1,-1,-1,-1,-1,0.135448
310,86,0,3811,44.313953,0.000000,30.000000,-1,40.041459,40.041459,-1,3,0,572,4,0,154,134,0,33,9.620543,6.096512,6.096512,1.000000,0.925759,-1,-1,-1,-1,-1,0.137575
320,90,0,4079,45.322222,0.000000,30.000000,-1,40.026477,40.026477,-1,5,0,389,1,0,143,222,0,64,7.839111,5.864593,5.864593,1.000000,0.909495,-1,-1,-1,-1,-1,0.129398
330,87,0,4163,47.850575,0.000000,30.000000,-1,40.026904,40.026904,-1,1,0,335,2,0,163,126,0,15,8.371648,6.532567,6.532567,1.000000,0.948242,-1,-1,-1,-1,-1,0.136520
340,80,0,3686,46.075000,0.000000,30.000000,-1,39.996473,39.996473,-1,3,0,410,4,0,154,122,0,34,8.754042,6.329292,6.329292,1.000000,0.920638,-1,-1,-1,-1,-1,0.137369
350,82,0,3780,46.097561,0.000000,30.000000,-1,40.053175,40.053175,-1,3,0,385,4,0,126,136,0,38,8.563089,6.477561,6.477561,1.000000,0.928001,-1,-1,-1,-1,-1,0.140519
360,77,0,3404,44.207792,0.000000,30.000000,-1,40.089307,40.089307,-1,5,0,274,6,0,122,193,0,61,8.281948,6.220216,6.220216,1.000000,0.894132,-1,-1,-1,-1,-1,0.140704
370,81,0,3759,46.407407,0.000000,30.000000,-1,40.083799,40.083799,-1,3,0,324,2,0,122,135,0,47,8.374527,6.419712,6.419712,1.000000,0.921623,-1,-1,-1,-1,-1,0.138334
380,80,0,3760,47.000000,0.000000,30.000000,-1,40.132181,40.132181,-1,3,0,296,5,0,122,91,0,26,8.449000,6.551000,6.551000,1.000000,0.922384,-1,-1,-1,-1,-1,0.139383
390,78,0,3582,45.923077,0.000000,30.000000,-1,40.118649,40.118649,-1,3,0,338,4,0,170,135,0,30,9.637692,7.028974,7.028974,1.000000,0.915683,-1,-1,-1,-1,-1,0.153060
400,92,0,4020,43.695652,0.000000,30.000000,-1,40.117662,40.117662,-1,9,0,291,3,0,141,141,0,115,8.055109,6.292717,6.292717,1.000000,0.859214,-1,-1,-1,-1,-1,0.144012
