ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
27725595,56,10001001001101010010110001110000011101101101010111100010,27733557,0,0.026667,0.400000
27725613,66,100000001011010011111101101111001100000011000111101011110100000100,27730799,0,0.040000,0.400000
27725664,60,110001011110011011110101110011100000011001111101010010110101,27725530,0,0.080000,0.400000
27725676,62,11001011011000011010011111000010000000010111110100011011101000,27729306,0,0.080000,0.400000
27725706,64,0000000101101001111010110111100110000101100011110111111010000010,27735413,0,0.080000,0.400000
27725748,63,100000010110110111010111111110011010000111001101010111011000001,27734787,0,0.080000,0.400000
27725802,62,10000011011010011111101111110011010000111001111010101011000001,27722374,0,0.040000,0.400000
27725863,63,100100101101100011101001011100011000000011011111110001101110100,27735412,0,0.026667,0.400000
27725904,62,00100101101101011101001011100011000000011011111010001101110100,27725529,0,0.080000,0.400000
27725907,61,1000001001000101011011111000110100011110111110100011011101001,27734785,0,0.080000,0.400000
27725909,58,0000000001000110110101011001100000011101111101010100111010,27738386,0,0.100000,0.500000
27725948,63,100000010110100111010111111110011010000111001101010110011000101,27728409,0,0.060000,0.300000
27725960,64,0011100010101100100110101011000001000000110011011010100010001010,27727907,0,0.030000,0.300000
27725999,60,000000110110011101000010100011000000111011111010011101110100,27723310,0,0.100000,1.000000
27726079,58,0000100100110111101011100011100010111011011010111111111100,27735412,0,0.026667,0.400000
27726085,65,00000000101101001110111111111100101100101100011110101111010000011,27732882,0,0.040000,0.400000
27726096,58,0000110101110101101010100010100000101011111010111101110100,27732264,0,0.060000,0.300000
27726098,60,000000110100011101000010100011000000111011111010011101110100,27724114,0,0.200000,1.000000
27726157,60,000100100100110111101011100011100000111011111010111101110100,27725530,0,0.200000,1.000000
27726167,60,000000110100011101000010100011000000111011111010011101110100,27721046,0,0.080000,0.400000
27726180,60,100101101100011001001111100011000000011011110010001101110110,27732262,0,0.026667,0.400000
27726200,60,000000000100010101101111100011000000111011111010101101110100,27737506,0,0.066667,0.400000
27726292,58,0000100100110111101011100011100010111011011010111111111100,27736734,0,0.080000,0.400000
27726327,60,000000110000011101101010100011000000111011111010011101110100,27736735,0,0.020000,0.400000
27726337,63,010000101101001111110111111100100000011100111101011010100000101,27734169,0,0.040000,0.400000
27726341,59,00001001001101011010111000111000001110110110101111111111000,27723305,0,0.080000,0.400000
27726366,63,100000010110110111010111101110011010000111001101010110011000001,27729306,0,0.080000,0.400000
27726398,64,0000000101101001111111110111100110000101100011110101111010000010,27729305,0,0.060000,0.300000
27726407,60,100000110110100111111011101100101000001100111101010101100000,27724114,0,0.080000,0.400000
27726414,60,100000110110100111111011101100101000001100111101010101100000,27724114,0,0.080000,0.400000
27726415,60,000000100100010101101010110011000000111011111010101001110101,27732263,0,0.040000,0.400000
27726432,63,010000101101001111110111111100100000011100111101011010100000101,27724826,0,0.026667,0.400000
27726488,63,111000010111000000110101011100111100010110011011010011110101010,27727252,0,0.015000,0.300000
27726508,60,100000110110100111111011101100101000001100111101010101110000,27737505,0,0.080000,0.400000
