update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,180,1.800000,0.000000,30.000000,-1,40.005556,40.005556,-1,0,0,80,0,0,0,4,0,0,16.488667,0.178000,0.178000,0.650000,0.938462,-1,-1,-1,-1,-1,0.098889
10,186,0,5381,28.930108,0.000000,30.000000,-1,40.001115,40.001115,-1,11,0,858,0,0,0,404,0,112,8.702186,3.179534,3.179534,0.763441,0.907900,-1,-1,-1,-1,-1,0.109904
20,185,0,7412,40.064865,0.000000,30.000000,-1,40.004452,40.004452,-1,6,0,613,9,0,266,518,0,69,7.405766,4.477117,4.477117,0.891892,0.929049,-1,-1,-1,-1,-1,0.111747
30,157,0,6946,44.242038,0.000000,30.000000,-1,40.006623,40.006623,-1,5,0,527,6,0,235,235,0,51,8.311274,5.935011,5.935011,0.936306,0.948225,-1,-1,-1,-1,-1,0.134149
40,146,0,6205,42.500000,0.000000,30.000000,-1,40.003546,40.003546,-1,7,0,729,5,0,254,385,0,96,7.918573,5.106541,5.106541,0.945205,0.920866,-1,-1,-1,-1,-1,0.120154
50,138,0,6333,45.891304,0.000000,30.000000,-1,39.999210,39.999210,-1,3,0,500,8,0,223,289,0,30,7.956787,5.932101,5.932101,0.963768,0.962495,-1,-1,-1,-1,-1,0.129264
60,129,0,5862,45.441860,0.000000,30.000000,-1,40.000000,40.000000,-1,7,0,473,9,0,238,238,0,89,8.006744,6.256822,6.256822,0.984496,0.929583,-1,-1,-1,-1,-1,0.137689
70,120,0,5347,44.558333,0.000000,30.000000,-1,40.014962,40.014962,-1,8,0,451,6,0,208,76,0,82,7.915194,5.945917,5.945917,0.975000,0.924653,-1,-1,-1,-1,-1,0.133441
80,113,0,5232,46.300885,0.000000,30.000000,-1,40.001720,40.001720,-1,3,0,434,3,0,176,295,0,37,7.530944,6.082625,6.082625,0.982301,0.955369,-1,-1,-1,-1,-1,0.131372
90,110,0,5302,48.200000,0.000000,30.000000,-1,39.989627,39.989627,-1,1,0,445,4,0,218,361,0,10,8.129424,6.506939,6.506939,1.000000,0.970722,-1,-1,-1,-1,-1,0.134999
100,105,0,4816,45.866667,0.000000,30.000000,-1,39.994394,39.994394,-1,4,0,411,5,0,193,259,0,52,7.807556,6.144825,6.144825,1.000000,0.942140,-1,-1,-1,-1,-1,0.133971
110,98,0,4325,44.132653,0.000000,30.000000,-1,39.978035,39.978035,-1,6,0,415,8,0,176,208,0,71,8.721565,6.618571,6.618571,1.000000,0.920105,-1,-1,-1,-1,-1,0.149970
120,91,0,4196,46.109890,0.000000,30.000000,-1,39.985462,39.985462,-1,6,0,226,2,0,137,165,0,79,8.059597,6.922088,6.922088,1.000000,0.917176,-1,-1,-1,-1,-1,0.150122
130,90,0,4173,46.366667,0.000000,30.000000,-1,39.985861,39.985861,-1,3,0,416,3,0,165,169,0,39,8.379259,6.472593,6.472593,1.000000,0.944217,-1,-1,-1,-1,-1,0.139596
140,87,0,3854,44.298851,0.000000,30.000000,-1,40.004152,40.004152,-1,6,0,356,7,0,154,207,0,65,8.357165,6.317165,6.317165,1.000000,0.905763,-1,-1,-1,-1,-1,0.142603
150,86,0,4001,46.523256,0.000000,30.000000,-1,39.995501,39.995501,-1,4,0,435,2,0,168,203,0,43,8.404496,6.324186,6.324186,1.000000,0.927110,-1,-1,-1,-1,-1,0.135936
160,86,0,4006,46.581395,0.000000,30.000000,-1,39.997753,39.997753,-1,2,0,341,2,0,149,232,0,29,8.234031,6.494651,6.494651,1.000000,0.955648,-1,-1,-1,-1,-1,0.139426
170,79,0,3685,46.645570,0.000000,30.000000,-1,40.012212,40.012212,-1,3,0,366,6,0,149,142,0,43,8.260633,6.296329,6.296329,1.000000,0.937846,-1,-1,-1,-1,-1,0.134982
180,79,0,3573,45.227848,0.000000,30.000000,-1,40.027988,40.027988,-1,5,0,306,3,0,122,183,0,62,8.552869,6.805781,6.805781,1.000000,0.914446,-1,-1,-1,-1,-1,0.150478
190,71,0,3434,48.366197,0.000000,30.000000,-1,40.028829,40.028829,-1,1,0,332,6,0,136,138,0,10,9.066526,7.130657,7.130657,1.000000,0.965968,-1,-1,-1,-1,-1,0.147431
200,66,0,3074,46.575758,0.000000,30.000000,-1,40.034483,40.034483,-1,1,0,361,4,0,104,67,0,9,8.767273,6.257980,6.257980,1.000000,0.952514,-1,-1,-1,-1,-1,0.134361
