update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,169,1.690000,0.000000,30.000000,-1,40.005917,40.005917,-1,0,0,69,0,0,0,3,0,0,16.633667,0.166333,0.166333,0.630000,0.968254,-1,-1,-1,-1,-1,0.098422
10,178,0,5114,28.730337,0.000000,30.000000,-1,40.002933,40.002933,-1,11,0,766,0,0,0,308,0,138,8.612320,2.912024,2.912024,0.735955,0.856607,-1,-1,-1,-1,-1,0.101357
20,186,0,7167,38.532258,0.000000,30.000000,-1,40.001953,40.001953,-1,12,0,537,12,0,267,318,0,116,7.611846,4.619337,4.619337,0.849462,0.928176,-1,-1,-1,-1,-1,0.119882
30,156,0,6754,43.294872,0.000000,30.000000,-1,39.997779,39.997779,-1,6,0,571,11,0,215,184,0,59,8.096944,5.781261,5.781261,0.974359,0.924261,-1,-1,-1,-1,-1,0.133532
40,133,0,6217,46.744361,0.000000,30.000000,-1,40.006112,40.006112,-1,1,0,586,9,0,240,233,0,9,8.150211,6.238261,6.238261,1.000000,0.951102,-1,-1,-1,-1,-1,0.133455
50,120,0,5485,45.708333,0.000000,30.000000,-1,39.984868,39.984868,-1,8,0,377,12,0,202,203,0,96,7.857083,6.559583,6.559583,1.000000,0.920962,-1,-1,-1,-1,-1,0.143510
60,95,0,4285,45.105263,0.000000,30.000000,-1,39.971995,39.971995,-1,4,0,368,9,0,166,315,0,46,8.052070,6.123368,6.123368,1.000000,0.941902,-1,-1,-1,-1,-1,0.135757
70,88,0,4089,46.465909,0.000000,30.000000,-1,39.970898,39.970898,-1,4,0,366,4,0,158,146,0,39,8.159356,6.537614,6.537614,1.000000,0.936265,-1,-1,-1,-1,-1,0.140697
80,80,0,3826,47.825000,0.000000,30.000000,-1,39.980397,39.980397,-1,1,0,407,3,0,187,183,0,13,8.613750,6.511250,6.511250,1.000000,0.966630,-1,-1,-1,-1,-1,0.136147
90,89,0,4139,46.505618,0.000000,30.000000,-1,39.994201,39.994201,-1,3,0,318,5,0,124,168,0,39,8.185393,6.608614,6.608614,1.000000,0.940304,-1,-1,-1,-1,-1,0.142104
100,80,0,3725,46.562500,0.000000,30.000000,-1,39.992215,39.992215,-1,2,0,462,3,0,148,160,0,29,8.422417,6.056750,6.056750,1.000000,0.950762,-1,-1,-1,-1,-1,0.130078
110,68,0,3088,45.411765,0.000000,30.000000,-1,39.973122,39.973122,-1,6,0,195,2,0,112,174,0,79,8.117500,6.882500,6.882500,1.000000,0.886881,-1,-1,-1,-1,-1,0.151558
120,67,0,3075,45.895522,0.000000,30.000000,-1,39.985366,39.985366,-1,3,0,254,5,0,101,101,0,38,8.887015,6.933881,6.933881,1.000000,0.935361,-1,-1,-1,-1,-1,0.151080
130,63,0,2949,46.809524,0.000000,30.000000,-1,39.983384,39.983384,-1,1,0,314,5,0,116,84,0,13,9.023466,6.770185,6.770185,1.000000,0.958618,-1,-1,-1,-1,-1,0.144633
140,70,0,3277,46.814286,0.000000,30.000000,-1,39.962771,39.962771,-1,2,0,242,1,0,119,62,0,21,8.398905,6.577286,6.577286,1.000000,0.948598,-1,-1,-1,-1,-1,0.140497
150,78,0,3310,42.435897,0.000000,30.000000,-1,39.938066,39.938066,-1,7,0,479,2,0,127,159,0,93,8.287607,5.473077,5.473077,1.000000,0.879931,-1,-1,-1,-1,-1,0.128973
160,75,0,3275,43.666667,0.000000,30.000000,-1,39.975573,39.975573,-1,6,0,313,3,0,120,94,0,86,7.907933,5.892067,5.892067,1.000000,0.893356,-1,-1,-1,-1,-1,0.134933
170,82,0,3725,45.426829,0.000000,30.000000,-1,39.977181,39.977181,-1,5,0,332,3,0,148,15,0,63,8.475976,6.483374,6.483374,1.000000,0.902466,-1,-1,-1,-1,-1,0.142721
180,77,0,3571,46.376623,0.000000,30.000000,-1,39.952114,39.952114,-1,3,0,290,2,0,120,142,0,37,8.694632,6.673333,6.673333,1.000000,0.927655,-1,-1,-1,-1,-1,0.143894
190,72,0,3407,47.319444,0.000000,30.000000,-1,39.942471,39.942471,-1,2,0,314,6,0,158,92,0,30,8.711019,6.613056,6.613056,1.000000,0.939607,-1,-1,-1,-1,-1,0.139753
200,78,0,3533,45.294872,0.000000,30.000000,-1,39.964053,39.964053,-1,3,0,352,3,0,122,183,0,39,8.651624,6.091966,6.091966,1.000000,0.926252,-1,-1,-1,-1,-1,0.134496
210,81,0,3704,45.728395,0.000000,30.000000,-1,39.986771,39.986771,-1,3,0,253,3,0,158,196,0,43,8.989259,7.060123,7.060123,1.000000,0.925092,-1,-1,-1,-1,-1,0.154393
220,88,0,4191,47.625000,0.000000,30.000000,-1,40.004295,40.004295,-1,2,0,419,3,0,191,78,0,19,8.607614,6.581780,6.581780,1.000000,0.940222,-1,-1,-1,-1,-1,0.138200
230,88,0,3951,44.897727,0.000000,30.000000,-1,40.002025,40.002025,-1,6,0,359,6,0,178,141,0,83,8.496534,6.465587,6.465587,1.000000,0.891049,-1,-1,-1,-1,-1,0.144007
240,93,0,3966,42.645161,0.000000,30.000000,-1,39.983106,39.983106,-1,8,0,351,2,0,165,178,0,104,7.929534,5.762222,5.762222,1.000000,0.874232,-1,-1,-1,-1,-1,0.135120
250,87,0,4227,48.586207,0.000000,30.000000,-1,40.011592,40.011592,-1,1,0,326,2,0,154,99,0,14,8.235402,6.477241,6.477241,1.000000,0.943615,-1,-1,-1,-1,-1,0.133314
260,81,0,3755,46.358025,0.000000,30.000000,-1,40.030892,40.030892,-1,3,0,358,6,0,151,174,0,43,8.983992,6.695021,6.695021,1.000000,0.917569,-1,-1,-1,-1,-1,0.144420
270,85,0,3902,45.905882,0.000000,30.000000,-1,40.067658,40.067658,-1,4,0,339,5,0,144,208,0,52,8.783176,6.628588,6.628588,1.000000,0.908368,-1,-1,-1,-1,-1,0.144395
280,86,0,3811,44.313953,0.000000,30.000000,-1,40.024403,40.024403,-1,4,0,384,7,0,133,225,0,42,8.209516,5.995911,5.995911,1.000000,0.909789,-1,-1,-1,-1,-1,0.135305
290,90,0,4168,46.311111,0.000000,30.000000,-1,39.991843,39.991843,-1,4,0,329,7,0,158,295,0,57,8.257833,6.575500,6.575500,1.000000,0.920366,-1,-1,-1,-1,-1,0.141985
300,82,0,3785,46.158537,0.000000,30.000000,-1,40.002378,40.002378,-1,2,0,288,5,0,140,199,0,35,8.851260,6.839797,6.839797,1.000000,0.933846,-1,-1,-1,-1,-1,0.148181
310,81,0,3694,45.604938,0.000000,30.000000,-1,40.013265,40.013265,-1,5,0,386,4,0,159,130,0,62,8.449053,6.489218,6.489218,1.000000,0.900300,-1,-1,-1,-1,-1,0.142292
320,75,0,3573,47.640000,0.000000,30.000000,-1,39.966415,39.966415,-1,1,0,360,3,0,103,79,0,11,8.650578,6.416089,6.416089,1.000000,0.933861,-1,-1,-1,-1,-1,0.134679
330,81,0,3729,46.037037,0.000000,30.000000,-1,39.965943,39.965943,-1,2,0,380,4,0,148,90,0,29,8.868827,6.460391,6.460391,1.000000,0.933316,-1,-1,-1,-1,-1,0.140330
340,78,0,3496,44.820513,0.000000,30.000000,-1,39.877860,39.877860,-1,4,0,341,5,0,137,234,0,47,8.695342,6.261923,6.261923,1.000000,0.904791,-1,-1,-1,-1,-1,0.139711
350,76,0,3626,47.710526,0.000000,30.000000,-1,39.988969,39.988969,-1,0,0,354,3,0,154,114,0,0,9.491579,6.868070,6.868070,1.000000,0.945872,-1,-1,-1,-1,-1,0.143953
