ID,genomeSize,genome
133267114,30,100101000001110011000010100000
133267129,30,110000010001010011000010100010
133267133,30,100101000001110011000010100000
133269060,30,110000000000010011000010100010
133269067,30,110000000001010011000010100110
133269070,30,110000000001010011000010100110
133270855,30,100101000101110011000010100000
133270861,30,100101000001110011000010100000
133272727,30,100101000101110011000010100000
133272732,30,100101000001110011000010100000
133272735,30,100101000001110011000010100000
133272747,30,100101000101110011000010100000
133274523,30,110000000000010011000010100010
133274524,30,110000000001010011010010100010
133274525,30,100101000101110011000010100000
133274526,30,110100000001010011000010100010
133274527,30,100101000101110011000010100000
133274529,30,110000000001010001000010100110
133274530,30,110000000000010011000010100010
133274534,30,110000000001010011000010100010
133276064,30,110100000001010011000010011010
133276066,30,110000000001010011000010100010
133276068,30,110100000001010011000010011010
133276069,30,100101010001010011000010100000
133276070,30,110000000001010011000010100010
133276071,30,100101000001110011000010100000
133277656,30,100101000001110011000010100000
133277658,30,110000000001010011000010100110
133277661,30,100101000101110011000010100000
133277663,30,110000000001010011000010100110
133277668,30,100101000001110011000010100000
133277669,30,110000000000010011000010100010
133277670,30,100101000101110011000010100000
133279389,30,110000000001010011000010100110
133279391,30,100101010001010011000010100000
133279392,30,100101000101110011000010100000
133279394,30,110100000001010011000010011010
133279395,30,110000000001010011000010100110
133279397,30,100101000001110011000010100000
133279399,30,110000010001010011000010100010
133279400,30,110100000000010011000010011010
133279402,30,110000000001010011000010100110
133280711,30,100101000001110011000010100000
133280713,30,100101010001010011000010100000
133280714,30,110000000001010011000010100110
133280716,30,100101000001110011000010100000
133280718,30,110000000001010011000010100110
133280719,30,110000000001010011000010100110
133280720,30,100101010001010011000010100000
133280722,30,100101010001010011000010100000
133280724,30,110000000001010011000010100010
133280726,30,110100000001010011000010100010
133280727,30,100101000001110011000010100000
133280728,30,100101000001110011000010100000
133280729,30,110000000001010011000010100110
133282508,30,110001000001010011000010100010
133282509,30,100101000001110011000010100000
133282510,30,100101010001010011000010100000
133282511,30,110000000001010111000010000010
133282514,30,110000000001010011000010101010
133282517,30,100101000101110011000010100000
133282518,30,100101000001110011000010100000
133282519,30,100101010001010011000010100000
133282522,30,110100000001010011000010011010
133284071,30,100111000101110011000010100000
133284073,30,110100000001010011000010100010
133284076,30,110000000001010011000010100110
133284081,30,110000000001010011000010100110
133284083,30,100101010001010011000010100000
133284084,30,100101000101110011000010100000
133284085,30,100101000001110011000010100000
133284086,30,110000000001010011000010100010
133284087,30,110100000001010011000010011010
133284088,30,100101010001010011000010100000
133284089,30,100101000001110011000010100000
133285691,30,100101000101110011000010100000
133285692,30,110100000001010011000010011010
133285694,30,110000000001010011000010000010
133285695,30,110000000001010011000010100110
133285697,30,110000000001010011000010100110
133285698,30,100101000001110011000010100000
133285699,30,100101000101110011000010100000
133287138,30,110000000001010011000010100110
133287139,30,100101000101110011000010100000
133287140,30,100101000001110011000010100000
133287141,30,100101010001010011000010100000
133287142,30,110000000001010001000010100110
133287144,30,110000000001010111000010000010
133287146,30,100101010001010011000010100000
133287147,30,100101000101110011000010100000
133287148,30,110100000001010011000010100010
133287149,30,100101010001010011000010100000
133287150,30,100101000101110011000010100000
133288532,30,100101010001010011000010100000
133288533,30,110000000001010001000010100110
133288534,30,110000000001010011000010100110
133288535,30,100101010001010011000010100000
133288536,30,110000000001010011000010100010
133288537,30,110000000000010011000010100010
133288538,30,110100000001010011000010100010
133288539,30,110000000000010011000010100010
133288540,30,100101010001010011000010100000
133288541,30,100101010001010011000010100000
133288542,30,110000000001010001000010100110
133288543,30,100101000101110011000010100000
133288544,30,110000000001010011000010101010
133288546,30,110000000001010011000010100010
