update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,164,1.640000,0.000000,30.000000,-1,40.006098,40.006098,-1,0,0,64,0,0,0,7,0,0,15.756500,0.160167,0.160167,0.660000,0.939394,-1,-1,-1,-1,-1,0.097663
10,178,0,5501,30.904494,0.000000,30.000000,-1,40.001818,40.001818,-1,12,0,926,0,0,0,490,0,149,8.832809,3.268315,3.268315,0.820225,0.837988,-1,-1,-1,-1,-1,0.105755
20,182,0,7270,39.945055,0.000000,30.000000,-1,40.003301,40.003301,-1,6,0,538,9,0,268,537,0,47,7.713092,4.726469,4.726469,0.857143,0.924009,-1,-1,-1,-1,-1,0.118324
30,185,0,7670,41.459459,0.000000,30.000000,-1,40.010821,40.010821,-1,6,0,697,8,0,234,345,0,75,7.941852,5.189679,5.189679,0.935135,0.930660,-1,-1,-1,-1,-1,0.125175
40,157,0,6710,42.738854,0.000000,30.000000,-1,40.014456,40.014456,-1,9,0,623,9,0,286,350,0,105,7.747941,5.617240,5.617240,0.974522,0.889319,-1,-1,-1,-1,-1,0.131432
50,136,0,6077,44.683824,0.000000,30.000000,-1,40.010532,40.010532,-1,8,0,484,3,0,236,331,0,92,7.737855,5.987635,5.987635,0.985294,0.911212,-1,-1,-1,-1,-1,0.134000
60,121,0,5598,46.264463,0.000000,30.000000,-1,40.015541,40.015541,-1,3,0,550,6,0,212,247,0,47,8.086843,5.982028,5.982028,0.983471,0.959824,-1,-1,-1,-1,-1,0.129301
70,113,0,5189,45.920354,0.000000,30.000000,-1,40.025438,40.025438,-1,5,0,539,8,0,185,201,0,73,8.074882,6.335147,6.335147,0.991150,0.923641,-1,-1,-1,-1,-1,0.137959
80,98,0,4639,47.336735,0.000000,30.000000,-1,40.033844,40.033844,-1,1,0,365,6,0,187,99,0,9,8.060918,6.377857,6.377857,0.979592,0.974324,-1,-1,-1,-1,-1,0.134734
90,90,0,4181,46.455556,0.000000,30.000000,-1,40.044726,40.044726,-1,3,0,432,5,0,165,166,0,28,8.239593,6.260407,6.260407,1.000000,0.952375,-1,-1,-1,-1,-1,0.134761
100,77,0,3509,45.571429,0.000000,30.000000,-1,40.028498,40.028498,-1,5,0,233,8,0,109,90,0,69,7.958701,6.543463,6.543463,1.000000,0.919344,-1,-1,-1,-1,-1,0.143587
110,75,0,3214,42.853333,0.000000,30.000000,-1,40.032981,40.032981,-1,6,0,334,3,0,150,119,0,80,8.250356,6.149644,6.149644,1.000000,0.903687,-1,-1,-1,-1,-1,0.143504
120,74,0,3596,48.594595,0.000000,30.000000,-1,40.040044,40.040044,-1,1,0,214,2,0,114,86,0,8,8.950586,7.671036,7.671036,1.000000,0.966593,-1,-1,-1,-1,-1,0.157858
130,80,0,3694,46.175000,0.000000,30.000000,-1,40.037087,40.037087,-1,3,0,326,6,0,137,180,0,36,8.628375,6.663292,6.663292,1.000000,0.939229,-1,-1,-1,-1,-1,0.144305
140,81,0,3702,45.703704,0.000000,30.000000,-1,40.023231,40.023231,-1,6,0,349,7,0,151,65,0,77,8.446296,6.656584,6.656584,1.000000,0.903937,-1,-1,-1,-1,-1,0.145646
150,83,0,3771,45.433735,0.000000,30.000000,-1,40.044816,40.044816,-1,3,0,413,3,0,124,58,0,36,8.967631,6.353655,6.353655,1.000000,0.934001,-1,-1,-1,-1,-1,0.139844
160,81,0,3726,46.000000,0.000000,30.000000,-1,40.075148,40.075148,-1,3,0,297,3,0,145,98,0,41,8.243004,6.612963,6.612963,1.000000,0.934053,-1,-1,-1,-1,-1,0.143760
170,79,0,3653,46.240506,0.000000,30.000000,-1,40.061593,40.061593,-1,2,0,363,3,0,140,133,0,25,8.934177,6.635443,6.635443,1.000000,0.945068,-1,-1,-1,-1,-1,0.143498
180,71,0,3142,44.253521,0.000000,30.000000,-1,40.051878,40.051878,-1,6,0,287,5,0,120,150,0,70,8.030751,6.405869,6.405869,1.000000,0.882261,-1,-1,-1,-1,-1,0.144754
190,55,0,2570,46.727273,0.000000,30.000000,-1,40.064981,40.064981,-1,0,0,212,6,0,93,50,0,0,9.623030,7.225455,7.225455,1.000000,0.960702,-1,-1,-1,-1,-1,0.154630
200,69,0,3296,47.768116,0.000000,30.000000,-1,40.048240,40.048240,-1,2,0,296,4,0,124,25,0,29,8.990990,7.023502,7.023502,1.000000,0.936232,-1,-1,-1,-1,-1,0.147033
210,69,0,3276,47.478261,0.000000,30.000000,-1,40.051893,40.051893,-1,0,0,391,4,0,130,147,0,0,9.730918,6.887440,6.887440,1.000000,0.960958,-1,-1,-1,-1,-1,0.145065
220,75,0,3384,45.120000,0.000000,30.000000,-1,40.048168,40.048168,-1,5,0,274,7,0,130,259,0,70,8.317600,6.437956,6.437956,1.000000,0.889008,-1,-1,-1,-1,-1,0.142685
230,83,0,3832,46.168675,0.000000,30.000000,-1,40.045146,40.045146,-1,2,0,381,3,0,139,176,0,23,9.176265,6.727349,6.727349,1.000000,0.932914,-1,-1,-1,-1,-1,0.145712
240,75,0,3474,46.320000,0.000000,30.000000,-1,40.040875,40.040875,-1,3,0,260,4,0,135,238,0,40,8.315867,6.461911,6.461911,1.000000,0.922893,-1,-1,-1,-1,-1,0.139506
250,78,0,3507,44.961538,0.000000,30.000000,-1,40.063017,40.063017,-1,6,0,247,0,0,138,27,0,81,8.340769,6.488291,6.488291,1.000000,0.882189,-1,-1,-1,-1,-1,0.144308
260,76,0,3485,45.855263,0.000000,30.000000,-1,40.069154,40.069154,-1,3,0,399,6,0,128,160,0,36,9.293904,6.627149,6.627149,1.000000,0.914266,-1,-1,-1,-1,-1,0.144523
270,74,0,3234,43.702703,0.000000,30.000000,-1,40.058442,40.058442,-1,6,0,288,4,0,106,144,0,62,8.363874,6.320811,6.320811,1.000000,0.881855,-1,-1,-1,-1,-1,0.144632
280,80,0,3642,45.525000,0.000000,30.000000,-1,40.071389,40.071389,-1,3,0,424,6,0,151,101,0,43,9.312167,6.646167,6.646167,1.000000,0.917721,-1,-1,-1,-1,-1,0.145989
290,77,0,3638,47.246753,0.000000,30.000000,-1,40.076965,40.076965,-1,3,0,231,5,0,116,119,0,42,8.712424,7.045152,7.045152,1.000000,0.918563,-1,-1,-1,-1,-1,0.149114
300,76,0,3602,47.394737,0.000000,30.000000,-1,40.069961,40.069961,-1,1,0,222,2,0,119,195,0,15,8.298289,6.570132,6.570132,1.000000,0.941245,-1,-1,-1,-1,-1,0.138626
310,74,0,3412,46.108108,0.000000,30.000000,-1,40.058030,40.058030,-1,3,0,331,4,0,113,68,0,48,9.298063,6.602838,6.602838,1.000000,0.912363,-1,-1,-1,-1,-1,0.143203
320,82,0,3466,42.268293,0.000000,30.000000,-1,40.052222,40.052222,-1,7,0,422,2,0,123,249,0,91,7.717337,5.067215,5.067215,1.000000,0.855648,-1,-1,-1,-1,-1,0.119882
330,71,0,3412,48.056338,0.000000,30.000000,-1,40.034584,40.034584,-1,2,0,261,3,0,119,123,0,23,9.536291,7.646808,7.646808,1.000000,0.930728,-1,-1,-1,-1,-1,0.159122
340,80,0,3810,47.625000,0.000000,30.000000,-1,40.035171,40.035171,-1,2,0,280,1,0,145,144,0,31,8.787750,6.878917,6.878917,1.000000,0.925410,-1,-1,-1,-1,-1,0.144439
350,81,0,3746,46.246914,0.000000,30.000000,-1,40.065403,40.065403,-1,4,0,346,3,0,129,240,0,47,9.143292,6.700329,6.700329,1.000000,0.899531,-1,-1,-1,-1,-1,0.144882
360,83,0,3589,43.240964,0.000000,30.000000,-1,40.045138,40.045138,-1,5,0,448,5,0,130,99,0,61,8.025422,5.267751,5.267751,1.000000,0.883101,-1,-1,-1,-1,-1,0.121823
370,80,0,3798,47.475000,0.000000,30.000000,-1,40.038705,40.038705,-1,2,0,313,8,0,128,111,0,21,8.543542,6.518958,6.518958,1.000000,0.916677,-1,-1,-1,-1,-1,0.137313
380,91,0,4099,45.043956,0.000000,30.000000,-1,40.029763,40.029763,-1,7,0,413,5,0,176,257,0,81,8.457949,6.267326,6.267326,1.000000,0.872818,-1,-1,-1,-1,-1,0.139138
390,89,0,3722,41.820225,0.000000,30.000000,-1,40.002149,40.002149,-1,11,0,327,0,0,164,124,0,134,7.915431,5.717528,5.717528,1.000000,0.824736,-1,-1,-1,-1,-1,0.136717
