ID,genomeSize,genome
51547185,30,010100101001110000101110001110
51549381,30,011110001001000010110000001010
51549385,30,010100101001110000001110001110
51549389,30,010100101001110000101110001110
51549391,30,010100101001110000100110001110
51550062,30,010100101001110000001110001110
51550065,30,011110001001000010110000001010
51550067,30,010100101001110000100110001110
51550070,30,011110001001000010110000001010
51550071,30,011110001001000010110000001010
51550773,30,010100101001110000101110001110
51550775,30,010100001001110000101010001110
51551460,30,011110000100000000100100001010
51551461,30,010100101001110000100110001110
51552096,30,011110000101000000100100001010
51552097,30,010100101001110000100110001110
51552588,30,010100101001110000100110001110
51552590,30,011110001001000010110000001010
51553014,30,011110001001000010110000001010
51553015,30,011110000101000000100100001010
51553017,30,011110001001000010110000001010
51553549,30,011110001001000010110000001010
51553550,30,010100001001110000101010001110
51553553,30,011110001001000010110000001010
51554159,30,010100001001110000101010001110
51554163,30,010100001001110000101010001110
51554164,30,011110001001000010110000001010
51554623,30,010100101001110000101110001110
51554625,30,011110000100000000100100001010
51554626,30,010100101001110000101110001110
51555158,30,010100001001110000101010001110
51555159,30,011110001001000010110000001010
51555160,30,011110000100000000100100001010
51555161,30,011110001001000010110000001010
51555163,30,011110001001000010110000001010
51555164,30,010100001001110000101010001110
51555671,30,010100001001110000111010001110
51555672,30,011110001001000010110100001010
51555673,30,010100101001110000001110001110
51555674,30,010100101001110000101110001110
51555675,30,010100101001110000100110001110
51555676,30,011110000100000000100100001010
51555677,30,011110000100000000100100001010
51555678,30,011110001001000010110000001010
51555679,30,011110000100000000100100001010
51555680,30,011110001001000010110000001010
51556193,30,010100101001110000000110001110
51556194,30,011110001001000010110000001010
51556195,30,011110001001000010110000001010
51556196,30,011110001001000010110100001010
51556197,30,010100101001110000101110001110
51556198,30,011110001001000010110000001010
51556199,30,010100101001110000101110001110
51556200,30,011110000100000000100100001010
51556201,30,011110001001000010110000001010
51556917,30,011110001001000010110000001010
51556918,30,011110001001000010110000001010
51556919,30,011110001001000010110000001010
51556920,30,011110001001000010110000001010
51556921,30,011110001001000010110000001010
51556922,30,011110001001000010110000001010
51556923,30,011110001001000010110000001010
51556924,30,011110000100000000100100001010
51556925,30,010100001001110000101010001110
51557739,30,011110001001000010110000001010
51557740,30,011110001001000010110000001010
51557741,30,010100001001110000101010001110
51557742,30,010100001001110000101010001110
51558170,30,011110001001000010110000001010
51558171,30,010100101001110000001110001110
51558172,30,010100101001110000100110001110
51558173,30,011110000100000000100100001010
51558174,30,011110000100000000100100001010
51558175,30,010100101001110000100110001110
51558739,30,010100001001110000101010001110
51558740,30,010100101001110000101110001110
51558741,30,010100101001110000001110001110
51558742,30,010100101001110000100110001110
51558743,30,010100101001110000101110001110
51558744,30,011110001001000010110000001010
51558745,30,010100101001110000101110001110
51559315,30,011110000101000000100100001010
51559316,30,010100101001110000100110001110
51559317,30,010100101001110000101110001110
51559318,30,011110000101000000100100001010
51559319,30,011110001001000010110000001010
51559845,30,010100101001110000100110001110
51559846,30,010100001001110000101010001110
51559847,30,010100101001110000001110001110
51560290,30,011110000101000000100100001010
51560291,30,011110001001000010110000001010
51560292,30,011110001001000010110000001010
51560293,30,011110001001000010110000001010
51560294,30,011110001001000010110000001010
51560295,30,011110000100000000100100001010
51560812,30,011110001001000010110000001010
51560813,30,011110001001000010110000001010
51560814,30,010100101001110000101110001110
51560815,30,011110000100000000100100001010
51561256,30,010100101001110000001110001110
51561257,30,010100101001110000101110001110
51561258,30,010100001001110000101010001110
51561259,30,011110000100000000100100001010
51561260,30,010100001001110000101010001110
51561665,30,010100001001110000101010001110
51561666,30,011110001001000010110000001010
51561667,30,011110000100000000100100001010
51561668,30,010100101001110000101110001110
51561669,30,010100001001110000101010001110
51561670,30,010100001001110000111010001110
51562167,30,011110001001000010110000001010
51562168,30,010100101001110000100110001110
51562169,30,011110001001000010110000001010
51562170,30,010100101001110000001110001110
51562171,30,011110001001000010110000001010
51562172,30,011110000100000000100100001010
51562173,30,011110001001000010110000001010
51562174,30,010100101001110000000110001110
51562751,30,011110001001000010110000001010
51562752,30,011110001001000010110000001010
51562753,30,011110001001000010110100001010
51562754,30,010100101001110000100110001110
51562755,30,011110001001000010110000001010
51562756,30,011110001001000010110000001010
51562757,30,010100101001110000101110001110
51562758,30,011110001001000010110000001010
51562759,30,011110001001000010110000001010
51562760,30,011110001001000010110000001010

