update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,173,1.730000,0.000000,30.000000,-1,40.011561,40.011561,-1,0,0,73,0,0,0,5,0,0,16.313000,0.170333,0.170333,0.660000,0.939394,-1,-1,-1,-1,-1,0.098459
10,195,0,7086,36.338462,0.000000,30.000000,-1,40.012842,40.012842,-1,4,0,904,0,0,0,428,0,36,8.084807,3.904937,3.904937,0.882051,0.950637,-1,-1,-1,-1,-1,0.107460
20,287,0,12608,43.930314,0.000000,30.000000,-1,40.014990,40.014990,-1,11,0,1403,12,0,445,735,0,135,5.931415,4.079038,4.079038,0.982578,0.951287,-1,-1,-1,-1,-1,0.092852
30,326,0,14471,44.389571,0.000000,30.000000,-1,40.020662,40.020662,-1,20,0,1477,17,0,518,1156,0,253,5.453244,4.024553,4.024553,1.000000,0.928763,-1,-1,-1,-1,-1,0.090664
40,364,0,16212,44.538462,0.000000,30.000000,-1,40.017703,40.017703,-1,21,0,1356,14,0,575,1447,0,255,4.957384,3.839320,3.839320,1.000000,0.930951,-1,-1,-1,-1,-1,0.086202
50,389,0,17404,44.740360,0.000000,30.000000,-1,40.016835,40.016835,-1,28,0,1538,13,0,671,1330,0,351,5.025702,3.842825,3.842825,1.000000,0.915371,-1,-1,-1,-1,-1,0.085892
60,397,0,18246,45.959698,0.000000,30.000000,-1,40.012934,40.012934,-1,18,0,1596,20,0,671,1963,0,226,4.800314,3.667121,3.667121,1.000000,0.939725,-1,-1,-1,-1,-1,0.079790
70,394,0,18072,45.868020,0.000000,30.000000,-1,40.012672,40.012672,-1,16,0,1741,22,0,680,1564,0,204,5.126333,3.801876,3.801876,1.000000,0.942941,-1,-1,-1,-1,-1,0.082887
80,412,0,18759,45.531553,0.000000,30.000000,-1,40.008049,40.008049,-1,16,0,1778,20,0,752,1345,0,202,5.001525,3.743621,3.743621,1.000000,0.942901,-1,-1,-1,-1,-1,0.082220
90,392,0,18275,46.619898,0.000000,30.000000,-1,40.014610,40.014610,-1,14,0,1552,21,0,693,1374,0,175,5.071143,3.877958,3.877958,1.000000,0.944898,-1,-1,-1,-1,-1,0.083182
