update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,169,1.690000,0.000000,30.000000,-1,40.011834,40.011834,-1,0,0,69,0,0,0,4,0,0,16.132000,0.168000,0.168000,0.650000,1.000000,-1,-1,-1,-1,-1,0.099408
10,186,0,5788,31.118280,0.000000,30.000000,-1,40.025916,40.025916,-1,9,0,968,0,0,0,419,0,118,8.509272,3.255961,3.255961,0.790323,0.916029,-1,-1,-1,-1,-1,0.104632
20,177,0,7582,42.836158,0.000000,30.000000,-1,40.030467,40.030467,-1,4,0,565,9,0,287,413,0,27,8.077507,5.317974,5.317974,0.920904,0.933713,-1,-1,-1,-1,-1,0.124147
30,169,0,7511,44.443787,0.000000,30.000000,-1,40.051125,40.051125,-1,9,0,554,11,0,237,355,0,73,7.233842,5.480162,5.480162,0.946746,0.939176,-1,-1,-1,-1,-1,0.123305
40,148,0,6163,41.641892,0.000000,30.000000,-1,40.061983,40.061983,-1,8,0,724,7,0,282,517,0,96,7.789932,5.092950,5.092950,0.945946,0.914628,-1,-1,-1,-1,-1,0.122304
50,136,0,6298,46.308824,0.000000,30.000000,-1,40.077485,40.077485,-1,5,0,389,8,0,191,394,0,74,7.614407,6.091475,6.091475,0.977941,0.945683,-1,-1,-1,-1,-1,0.131540
60,117,0,5440,46.495726,0.000000,30.000000,-1,40.074632,40.074632,-1,3,0,404,6,0,228,178,0,41,8.423732,6.590513,6.590513,0.991453,0.959957,-1,-1,-1,-1,-1,0.141744
70,120,0,5261,43.841667,0.000000,30.000000,-1,40.080403,40.080403,-1,7,0,518,7,0,209,218,0,78,7.452083,5.575694,5.575694,1.000000,0.925724,-1,-1,-1,-1,-1,0.127178
80,108,0,5043,46.694444,0.000000,30.000000,-1,40.087845,40.087845,-1,5,0,342,2,0,179,324,0,71,7.987515,6.642114,6.642114,1.000000,0.935839,-1,-1,-1,-1,-1,0.142246
90,99,0,4683,47.303030,0.000000,30.000000,-1,40.053812,40.053812,-1,5,0,260,4,0,194,210,0,60,8.126532,6.991313,6.991313,1.000000,0.931829,-1,-1,-1,-1,-1,0.147798
