update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,157,1.570000,0.000000,30.000000,-1,39.993631,39.993631,-1,0,0,57,0,0,0,2,0,0,15.730333,0.153000,0.153000,0.610000,0.967213,-1,-1,-1,-1,-1,0.097452
10,185,0,5317,28.740541,0.000000,30.000000,-1,40.002445,40.002445,-1,7,0,831,0,0,0,335,0,71,8.177423,2.732486,2.732486,0.810811,0.905935,-1,-1,-1,-1,-1,0.095074
20,190,0,7790,41.000000,0.000000,30.000000,-1,40.009628,40.009628,-1,4,0,557,3,0,282,362,0,46,8.235877,5.351842,5.351842,0.905263,0.910152,-1,-1,-1,-1,-1,0.130533
30,162,0,7249,44.746914,0.000000,30.000000,-1,40.005380,40.005380,-1,3,0,693,15,0,236,379,0,33,8.130119,5.795807,5.795807,0.956790,0.968612,-1,-1,-1,-1,-1,0.129524
40,150,0,6474,43.160000,0.000000,30.000000,-1,40.001545,40.001545,-1,4,0,671,2,0,261,419,0,48,7.452133,5.114533,5.114533,0.980000,0.946214,-1,-1,-1,-1,-1,0.118502
50,132,0,5914,44.803030,0.000000,30.000000,-1,39.983936,39.983936,-1,10,0,396,7,0,244,212,0,140,7.735732,6.494066,6.494066,1.000000,0.910482,-1,-1,-1,-1,-1,0.144947
60,123,0,5711,46.430894,0.000000,30.000000,-1,39.991770,39.991770,-1,3,0,577,6,0,219,135,0,33,7.969539,6.041301,6.041301,1.000000,0.960106,-1,-1,-1,-1,-1,0.130114
70,105,0,4824,45.942857,0.000000,30.000000,-1,39.998964,39.998964,-1,4,0,386,6,0,191,251,0,38,8.131810,6.344381,6.344381,1.000000,0.944883,-1,-1,-1,-1,-1,0.138093
80,92,0,4198,45.630435,0.000000,30.000000,-1,39.993807,39.993807,-1,6,0,304,2,0,162,199,0,71,8.275435,6.760797,6.760797,1.000000,0.915898,-1,-1,-1,-1,-1,0.148164
90,104,0,4820,46.346154,0.000000,30.000000,-1,39.983195,39.983195,-1,1,0,497,4,0,169,330,0,12,7.339936,5.352372,5.352372,1.000000,0.966057,-1,-1,-1,-1,-1,0.115487
100,92,0,4269,46.402174,0.000000,30.000000,-1,39.968845,39.968845,-1,3,0,325,6,0,159,137,0,37,8.466721,6.750670,6.750670,1.000000,0.943843,-1,-1,-1,-1,-1,0.145482
110,76,0,3478,45.763158,0.000000,30.000000,-1,39.959747,39.959747,-1,3,0,325,3,0,131,183,0,33,8.176075,6.209890,6.209890,1.000000,0.932333,-1,-1,-1,-1,-1,0.135696
120,83,0,3768,45.397590,0.000000,30.000000,-1,39.957537,39.957537,-1,4,0,344,6,0,134,196,0,49,8.461807,6.638594,6.638594,1.000000,0.928642,-1,-1,-1,-1,-1,0.146232
130,82,0,3861,47.085366,0.000000,30.000000,-1,39.967366,39.967366,-1,2,0,349,6,0,156,97,0,18,8.116382,6.192561,6.192561,1.000000,0.946318,-1,-1,-1,-1,-1,0.131518
140,91,0,4013,44.098901,0.000000,30.000000,-1,39.983304,39.983304,-1,8,0,419,5,0,185,140,0,87,8.359377,6.402527,6.402527,1.000000,0.889412,-1,-1,-1,-1,-1,0.145186
150,86,0,3996,46.465116,0.000000,30.000000,-1,39.981231,39.981231,-1,3,0,357,3,0,138,142,0,32,9.269826,6.989864,6.989864,1.000000,0.937119,-1,-1,-1,-1,-1,0.150433
160,90,0,4215,46.833333,0.000000,30.000000,-1,39.994306,39.994306,-1,3,0,330,1,0,154,160,0,33,8.247296,6.530481,6.530481,1.000000,0.934991,-1,-1,-1,-1,-1,0.139441
170,95,0,4083,42.978947,0.000000,30.000000,-1,39.994122,39.994122,-1,8,0,310,6,0,154,179,0,96,7.759411,5.879186,5.879186,1.000000,0.883915,-1,-1,-1,-1,-1,0.136792
180,92,0,4241,46.097826,0.000000,30.000000,-1,39.992219,39.992219,-1,6,0,362,1,0,141,193,0,72,9.201051,7.211993,7.211993,1.000000,0.908400,-1,-1,-1,-1,-1,0.156450
190,88,0,4291,48.761364,0.000000,30.000000,-1,39.980424,39.980424,-1,0,0,417,2,0,156,217,0,0,8.863485,6.704697,6.704697,1.000000,0.963495,-1,-1,-1,-1,-1,0.137500
200,82,0,3758,45.829268,0.000000,30.000000,-1,40.000266,40.000266,-1,4,0,363,8,0,156,213,0,52,8.623301,6.291333,6.291333,1.000000,0.913381,-1,-1,-1,-1,-1,0.137278
210,86,0,3800,44.186047,0.000000,30.000000,-1,40.011579,40.011579,-1,5,0,491,1,0,147,198,0,63,8.696357,6.032326,6.032326,1.000000,0.899023,-1,-1,-1,-1,-1,0.136521
220,76,0,3534,46.500000,0.000000,30.000000,-1,40.017827,40.017827,-1,1,0,308,6,0,125,75,0,16,8.946338,6.799276,6.799276,1.000000,0.951286,-1,-1,-1,-1,-1,0.146221
230,89,0,4177,46.932584,0.000000,30.000000,-1,40.025138,40.025138,-1,3,0,368,1,0,165,127,0,34,8.906517,6.786367,6.786367,1.000000,0.929658,-1,-1,-1,-1,-1,0.144598
240,80,0,3861,48.262500,0.000000,30.000000,-1,40.017871,40.017871,-1,1,0,374,5,0,133,140,0,19,8.784917,6.610917,6.610917,1.000000,0.950062,-1,-1,-1,-1,-1,0.136978
250,80,0,3381,42.262500,0.000000,30.000000,-1,40.011239,40.011239,-1,8,0,361,4,0,136,83,0,101,8.943250,6.181750,6.181750,1.000000,0.863494,-1,-1,-1,-1,-1,0.146270
260,82,0,3567,43.500000,0.000000,30.000000,-1,39.987665,39.987665,-1,8,0,343,7,0,133,91,0,118,8.564959,6.556992,6.556992,1.000000,0.865417,-1,-1,-1,-1,-1,0.150735
270,77,0,3653,47.441558,0.000000,30.000000,-1,40.010676,40.010676,-1,2,0,229,2,0,147,105,0,24,8.346169,6.978506,6.978506,1.000000,0.934616,-1,-1,-1,-1,-1,0.147097
280,77,0,3581,46.506494,0.000000,30.000000,-1,40.029042,40.029042,-1,4,0,296,1,0,125,67,0,49,8.534199,6.617316,6.617316,1.000000,0.909071,-1,-1,-1,-1,-1,0.142288
290,88,0,4181,47.511364,0.000000,30.000000,-1,39.994021,39.994021,-1,1,0,333,4,0,148,45,0,10,9.385341,7.129811,7.129811,1.000000,0.950068,-1,-1,-1,-1,-1,0.150065
300,103,0,4532,44.000000,0.000000,30.000000,-1,39.985216,39.985216,-1,7,0,449,5,0,192,109,0,82,8.112816,5.883948,5.883948,1.000000,0.887597,-1,-1,-1,-1,-1,0.133726
310,94,0,4357,46.351064,0.000000,30.000000,-1,40.006426,40.006426,-1,2,0,518,6,0,189,251,0,22,8.792908,6.065248,6.065248,1.000000,0.928355,-1,-1,-1,-1,-1,0.130855
320,97,0,4468,46.061856,0.000000,30.000000,-1,40.046329,40.046329,-1,3,0,410,9,0,156,111,0,30,8.047835,6.110241,6.110241,1.000000,0.929907,-1,-1,-1,-1,-1,0.132653
330,92,0,4234,46.021739,0.000000,30.000000,-1,40.038734,40.038734,-1,2,0,590,6,0,174,253,0,30,8.675380,5.926069,5.926069,1.000000,0.935989,-1,-1,-1,-1,-1,0.128767
340,77,0,3647,47.363636,0.000000,30.000000,-1,40.049081,40.049081,-1,1,0,383,4,0,120,111,0,8,9.216710,6.714026,6.714026,1.000000,0.941952,-1,-1,-1,-1,-1,0.141755
350,89,0,4038,45.370787,0.000000,30.000000,-1,40.041109,40.041109,-1,5,0,294,8,0,150,191,0,69,9.002509,6.840187,6.840187,1.000000,0.895877,-1,-1,-1,-1,-1,0.150762
360,99,0,4536,45.818182,0.000000,30.000000,-1,40.051367,40.051367,-1,7,0,375,7,0,168,211,0,87,8.310236,6.437239,6.437239,1.000000,0.886035,-1,-1,-1,-1,-1,0.140495
370,86,0,3734,43.418605,0.000000,30.000000,-1,40.055169,40.055169,-1,8,0,297,3,0,159,81,0,96,8.482597,6.439884,6.439884,1.000000,0.861995,-1,-1,-1,-1,-1,0.148321
380,87,0,4006,46.045977,0.000000,30.000000,-1,40.100349,40.100349,-1,3,0,314,1,0,150,188,0,41,9.194444,6.820881,6.820881,1.000000,0.913817,-1,-1,-1,-1,-1,0.148132
390,82,0,3834,46.756098,0.000000,30.000000,-1,40.077204,40.077204,-1,4,0,266,4,0,148,125,0,50,8.446114,6.671772,6.671772,1.000000,0.906149,-1,-1,-1,-1,-1,0.142693
400,85,0,3713,43.682353,0.000000,30.000000,-1,40.071102,40.071102,-1,6,0,413,4,0,163,170,0,80,8.516510,5.679569,5.679569,1.000000,0.867218,-1,-1,-1,-1,-1,0.130020
410,79,0,3605,45.632911,0.000000,30.000000,-1,40.011096,40.011096,-1,4,0,308,2,0,138,143,0,57,8.117055,5.933578,5.933578,1.000000,0.886281,-1,-1,-1,-1,-1,0.130028
420,75,0,3534,47.120000,0.000000,30.000000,-1,39.975099,39.975099,-1,3,0,315,6,0,154,150,0,28,9.336667,6.930000,6.930000,1.000000,0.906087,-1,-1,-1,-1,-1,0.147071
430,67,0,3162,47.194030,0.000000,30.000000,-1,39.981341,39.981341,-1,2,0,253,5,0,112,115,0,25,8.833980,6.688408,6.688408,1.000000,0.911095,-1,-1,-1,-1,-1,0.141721
440,67,0,3130,46.716418,0.000000,30.000000,-1,39.995847,39.995847,-1,1,0,308,2,0,129,81,0,11,8.557164,6.119453,6.119453,1.000000,0.914091,-1,-1,-1,-1,-1,0.130991
450,75,0,3463,46.173333,0.000000,30.000000,-1,40.046780,40.046780,-1,3,0,367,1,0,142,142,0,35,8.868000,6.554222,6.554222,1.000000,0.902082,-1,-1,-1,-1,-1,0.141948
460,68,0,3204,47.117647,0.000000,30.000000,-1,39.986579,39.986579,-1,2,0,258,1,0,114,180,0,22,8.497647,6.355294,6.355294,1.000000,0.915696,-1,-1,-1,-1,-1,0.134881
470,78,0,3572,45.794872,0.000000,30.000000,-1,39.967525,39.967525,-1,5,0,319,1,0,124,151,0,55,8.245128,6.284786,6.284786,1.000000,0.880734,-1,-1,-1,-1,-1,0.137238
480,83,0,3690,44.457831,0.000000,30.000000,-1,39.959621,39.959621,-1,6,0,500,1,0,150,127,0,76,8.734277,5.844036,5.844036,1.000000,0.864069,-1,-1,-1,-1,-1,0.131451
490,90,0,3901,43.344444,0.000000,30.000000,-1,39.917457,39.917457,-1,7,0,371,4,0,162,108,0,95,8.492926,6.099667,6.099667,1.000000,0.864471,-1,-1,-1,-1,-1,0.140725
500,88,0,3999,45.443182,0.000000,30.000000,-1,39.911728,39.911728,-1,7,0,205,3,0,123,223,0,87,8.017879,6.376061,6.376061,1.000000,0.865803,-1,-1,-1,-1,-1,0.140308
510,94,0,4334,46.106383,0.000000,30.000000,-1,39.929626,39.929626,-1,4,0,420,7,0,161,144,0,47,8.107996,5.828174,5.828174,1.000000,0.892939,-1,-1,-1,-1,-1,0.126407
520,99,0,4527,45.727273,0.000000,30.000000,-1,39.924232,39.924232,-1,3,0,536,3,0,180,155,0,34,7.951246,5.146397,5.146397,1.000000,0.903240,-1,-1,-1,-1,-1,0.112545
530,98,0,4251,43.377551,0.000000,30.000000,-1,39.949659,39.949659,-1,9,0,383,3,0,152,115,0,117,8.432993,5.954762,5.954762,1.000000,0.845559,-1,-1,-1,-1,-1,0.137278
540,100,0,4830,48.300000,0.000000,30.000000,-1,39.928364,39.928364,-1,3,0,284,3,0,182,239,0,44,8.655850,6.860817,6.860817,1.000000,0.907504,-1,-1,-1,-1,-1,0.142046
550,89,0,4075,45.786517,0.000000,30.000000,-1,39.903558,39.903558,-1,3,0,484,4,0,160,221,0,41,8.137472,5.570393,5.570393,1.000000,0.897297,-1,-1,-1,-1,-1,0.121660
560,94,0,4097,43.585106,0.000000,30.000000,-1,39.902124,39.902124,-1,6,0,516,6,0,174,157,0,78,8.237589,5.539007,5.539007,1.000000,0.868889,-1,-1,-1,-1,-1,0.127085
570,93,0,4298,46.215054,0.000000,30.000000,-1,39.907631,39.907631,-1,3,0,417,5,0,143,278,0,32,8.472151,6.079821,6.079821,1.000000,0.905146,-1,-1,-1,-1,-1,0.131555
580,96,0,4469,46.552083,0.000000,30.000000,-1,39.923920,39.923920,-1,1,0,538,6,0,200,171,0,12,9.573771,6.561646,6.561646,1.000000,0.923358,-1,-1,-1,-1,-1,0.140953
590,95,0,4219,44.410526,0.000000,30.000000,-1,39.929130,39.929130,-1,8,0,356,3,0,160,135,0,109,8.942772,6.706351,6.706351,1.000000,0.859747,-1,-1,-1,-1,-1,0.151008
600,89,0,4154,46.674157,0.000000,30.000000,-1,39.966538,39.966538,-1,2,0,510,5,0,160,115,0,23,9.106330,6.080936,6.080936,1.000000,0.904297,-1,-1,-1,-1,-1,0.130285
610,88,0,3895,44.261364,0.000000,30.000000,-1,40.007189,40.007189,-1,6,0,365,6,0,155,146,0,66,8.670303,6.140303,6.140303,1.000000,0.862703,-1,-1,-1,-1,-1,0.138728
620,77,0,3617,46.974026,0.000000,30.000000,-1,39.963229,39.963229,-1,3,0,297,4,0,144,83,0,33,9.420260,7.073247,7.073247,1.000000,0.899413,-1,-1,-1,-1,-1,0.150578
630,84,0,3836,45.666667,0.000000,30.000000,-1,39.972367,39.972367,-1,6,0,229,2,0,158,158,0,62,7.974444,6.231905,6.231905,1.000000,0.871796,-1,-1,-1,-1,-1,0.136465
640,87,0,3921,45.068966,0.000000,30.000000,-1,39.976027,39.976027,-1,6,0,318,3,0,180,199,0,86,8.105364,5.802682,5.802682,1.000000,0.863653,-1,-1,-1,-1,-1,0.128751
650,82,0,3769,45.963415,0.000000,30.000000,-1,39.995224,39.995224,-1,1,0,422,7,0,130,137,0,12,8.834187,6.043862,6.043862,1.000000,0.912166,-1,-1,-1,-1,-1,0.131493
660,96,0,4090,42.604167,0.000000,30.000000,-1,39.973350,39.973350,-1,11,0,276,2,0,155,138,0,136,8.786910,6.490868,6.490868,1.000000,0.825114,-1,-1,-1,-1,-1,0.152353
670,84,0,3791,45.130952,0.000000,30.000000,-1,39.956476,39.956476,-1,6,0,200,7,0,133,175,0,80,8.319484,6.521786,6.521786,1.000000,0.861040,-1,-1,-1,-1,-1,0.144508
680,96,0,4461,46.468750,0.000000,30.000000,-1,39.937010,39.937010,-1,4,0,379,6,0,180,133,0,59,8.155972,5.767639,5.767639,1.000000,0.884172,-1,-1,-1,-1,-1,0.124119
690,107,0,4806,44.915888,0.000000,30.000000,-1,39.883271,39.883271,-1,5,0,536,6,0,173,224,0,54,7.635265,5.240125,5.240125,1.000000,0.868320,-1,-1,-1,-1,-1,0.116665
700,95,0,4243,44.663158,0.000000,30.000000,-1,39.883573,39.883573,-1,5,0,414,6,0,149,151,0,61,7.795516,5.288695,5.288695,1.000000,0.867855,-1,-1,-1,-1,-1,0.118413
710,82,0,3910,47.682927,0.000000,30.000000,-1,39.881841,39.881841,-1,2,0,310,3,0,136,257,0,22,8.494593,6.342805,6.342805,1.000000,0.902797,-1,-1,-1,-1,-1,0.133020
