update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,167,1.670000,0.000000,30.000000,-1,39.988024,39.988024,-1,0,0,67,0,0,0,7,0,0,16.102333,0.164333,0.164333,0.640000,0.968750,-1,-1,-1,-1,-1,0.098403
10,194,0,6281,32.376289,0.000000,30.000000,-1,40.002070,40.002070,-1,7,0,687,0,0,0,390,0,80,8.372216,3.632938,3.632938,0.829897,0.884985,-1,-1,-1,-1,-1,0.112210
20,264,0,11227,42.526515,0.000000,30.000000,-1,40.002850,40.002850,-1,7,0,1288,7,0,357,707,0,85,6.802523,4.207578,4.207578,0.965909,0.948897,-1,-1,-1,-1,-1,0.098940
30,318,0,14218,44.710692,0.000000,30.000000,-1,40.004853,40.004853,-1,14,0,1537,18,0,458,1222,0,172,5.840316,4.240397,4.240397,0.987421,0.941927,-1,-1,-1,-1,-1,0.094841
40,370,0,16614,44.902703,0.000000,30.000000,-1,40.005537,40.005537,-1,18,0,1934,16,0,652,1204,0,237,5.330223,3.842750,3.842750,1.000000,0.937110,-1,-1,-1,-1,-1,0.085579
50,407,0,18342,45.066339,0.000000,30.000000,-1,40.006488,40.006488,-1,25,0,1750,22,0,656,1618,0,297,4.921728,3.782729,3.782729,1.000000,0.923190,-1,-1,-1,-1,-1,0.083937
60,386,0,17783,46.069948,0.000000,30.000000,-1,40.003430,40.003430,-1,17,0,1495,17,0,703,1389,0,218,4.807845,3.724970,3.724970,1.000000,0.936866,-1,-1,-1,-1,-1,0.080855
70,392,0,17504,44.653061,0.000000,30.000000,-1,40.003999,40.003999,-1,23,0,1599,14,0,646,1459,0,272,5.294679,3.839674,3.839674,1.000000,0.921993,-1,-1,-1,-1,-1,0.085989
80,414,0,18882,45.608696,0.000000,30.000000,-1,40.002489,40.002489,-1,18,0,1789,16,0,653,1521,0,228,4.859591,3.583646,3.583646,1.000000,0.934656,-1,-1,-1,-1,-1,0.078574
90,396,0,18260,46.111111,0.000000,30.000000,-1,40.000876,40.000876,-1,14,0,1679,26,0,711,1537,0,181,4.851455,3.593110,3.593110,1.000000,0.940938,-1,-1,-1,-1,-1,0.077923
