ID,genomeSize,genome
49828856,30,001000100100000010000000010000
49830623,30,000011101100000000100000110000
49832618,30,000011101100000000100000110000
49834403,30,000011101100000000100000110000
49834404,30,100010101100000000100000010000
49834409,30,001000100100000010000001010000
49836266,30,000011101100000000100000110000
49836267,30,001000100100000010000000010000
49836271,30,010010101100010000000000110000
49836276,30,000000100100000010000000010000
49836277,30,000010101100100001110010110000
49836282,30,000010101100000000100000110000
49839804,30,000010101100001000100000110000
49839805,30,000011101100000000100000110000
49839807,30,001000100100000010000000010000
49839808,30,000010101100100001110010110000
49839813,30,001000100100000010000000010000
49839814,30,000010101100000000100000110000
49841392,30,010010101100110000000000110000
49841393,30,000011101100000000100000110000
49841396,30,000011101100000000100000110000
49841397,30,001000100100000010000000010000
49841400,30,010010101100110000000000110000
49841403,30,000010101100000000101000110000
49841407,30,000010101100000000100000110000
49841409,30,001000100100000010000001010000
49843106,30,001000100100000010000000010000
49843108,30,000011101100000000000000110000
49843110,30,000011101100000000100000110000
49843112,30,000010101100000000100000110000
49843113,30,001000100110000010000001010010
49844441,30,000010101100000000100000110000
49844444,30,000010101100100001110010110000
49844445,30,000010101100001000100000110000
49844446,30,000011101100000000100000110000
49844447,30,000011101100000000100000110000
49844448,30,000010101101000000100000110000
49844449,30,000010101100000000100000110000
49844450,30,000011101100000000100000110000
49844451,30,000010101100001000100000110000
49844452,30,001000100100000010000000010000
49844453,30,001000100100000010000000010000
49844454,30,000000101101000000100000110000
49845990,30,000010101100100001110010110000
49845992,30,010010101100110000000000110000
49845993,30,001000100100000010000000010000
49845994,30,000010101101000000100000110000
49845998,30,000010101100000000100000110000
49846001,30,001000100100000010000001010000
49846002,30,000010101100000000101000110000
49846004,30,000010101100001000100000110000
49846005,30,000010101101000000100000110000
49846007,30,000010101100000000100000110000
49846008,30,000010101100001000100000110000
49846009,30,000010101100000000100000110000
49846011,30,001000100100000010000000010000
49847670,30,000010101100001000100000110000
49847672,30,000011101100000000100000110000
49847673,30,000010101100100001110010110000
49847674,30,001000100100000010000000010000
49847675,30,001000100100000010000000010000
49847676,30,000010101100100001110010110000
49847677,30,000010101100100001110010110000
49847678,30,001000100100000010000000010000
49847679,30,000010101100000000100000110000
49847680,30,001001100100000010000000010000
49847682,30,001000100100000010000000011000
49847683,30,000010101100001000100000110000
49847687,30,000010101100000000000000110000
49847688,30,000011101100000000100000110000
49847691,30,000010101100000000101000110000
49847692,30,000010101100000000100000110000
49847694,30,001000100100000010000000010000
49847695,30,001000100100000010000000010000
49849452,30,000010101100000000000000110000
