ID,genomeSize,genome
10135417,30,101000110001100011000111100000
10136376,30,001000110001001111100110100100
10136377,30,001000110001001111100110100101
10136687,30,101000110001100011100111100000
10137426,30,101001100001100011100110100000
10137428,30,001000110001001111100110100101
10137860,30,001000110001001111100110100100
10137862,30,001000110001001111100110100100
10137863,30,001000110001001111100110100100
10138326,30,001000110001001111100110100100
10138328,30,001000110001001111100110100101
10138842,30,001000110001001111100110100100
10138846,30,001000110001001111100110100101
10138850,30,001000110001011111100110100100
10138851,30,001000110001001111100110100100
10139459,30,001000110001011111100110100100
10139460,30,001000110001001111100110100101
10140570,30,001000110001001111100110100101
10140571,30,001000110001001111100110100100
10140572,30,101001100001100011100110100000
10141115,30,001000110001001111100110100101
10141117,30,001000110001001111100110100101
10141118,30,001000110001001111100110100101
10141119,30,101000110001100011000111100000
10141121,30,101000110001100011000111100000
10141122,30,001000110001000111100110100100
10141740,30,001000110001001111100110100101
10141741,30,001000110001001111100110100101
10141742,30,001000110001010111100110100100
10141743,30,001000110001001111100110100101
10141744,30,001000110001001111100110100101
10142228,30,001000110001001111100110100100
10142229,30,101000110011100011100111100000
10142230,30,101000110001100011000111100000
10142231,30,101001100001100011100110100000
10142232,30,001000110001001111100110100100
10142705,30,101000110001100011100111100000
10143012,30,001000110001011111100110100100
10143013,30,001000110001011111100110100100
10143014,30,001000110001001111100110100100
10143015,30,101000110001100011100111100000
10143016,30,001000110001001111100110100101
10143017,30,001000110001001111100110100100
10143018,30,101000110001100011100111100000
10143019,30,101001100001100011100110100000
10143521,30,101000110001100011100111100000
10143522,30,101000110001100011100111100000
10143523,30,001000110001001111100110100100
10143524,30,001000110001001111100110100100
10144237,30,001000110001001111100110100100
10144238,30,000000110001001111100110100100
10144239,30,001000110001001111100110100100
10144240,30,001000110001001111100110100100
10144677,30,001000110001001111100110100100
10144678,30,001000110001001111100110100101
10144679,30,001000110001001111100110100100
10144680,30,001000110001001111100110100100
10144681,30,001000110001001111100110100101
10144682,30,001000110001001111100110100100
10144683,30,001000110001011111100110100100
10145106,30,001000110001001111100110100101
10145107,30,001000110001001111100110100100
10145108,30,001000110001001111100110100100
10145109,30,001000110001001111100110100100
10145110,30,001000110001001111100110100100
10145111,30,001000110001001111100110100100
10145112,30,001000110001001111100110100101
10145113,30,001000110001001111100110100101
10145114,30,101000110011100011100111100000
10145115,30,001000110001011111100110100100
10145116,30,001000110001001111100110100101
10145117,30,101000110001100011000111100000
10145118,30,101001100001100011100110100000
10145759,30,001000110001001111100110100100
10145760,30,001000110001001111100110100101
10145761,30,001000110001001111100110100101
10145762,30,001000110001000111100110100100
10146246,30,001000110001001111100110100100
10146247,30,001000110001001111100110100100
10146248,30,001000110001001111100110100100
10146249,30,101000110001100011000111100000
10146835,30,001000110001001111100110100100
10146836,30,001000110001001111100110100101
10146837,30,001000110001001111100110100100
10146838,30,101000110001100011000111100000
10146839,30,001000110001001111100110100101
10146840,30,101000110001100011000111100000
10146841,30,001000110001001111100110100101
10146842,30,001000110001001111100110100101
10147341,30,001000110001001111100110100101
10147342,30,001000110001001111100110100101
10147343,30,001000110001001111100110100101
10147344,30,001000110001001111100110100101
10147345,30,001000110001001111100110100100
10147346,30,101000110001100011000111100000
10147347,30,101000110001100011000111100000
10147348,30,001000110001001111100110100101
10147349,30,001000110001001111100110100101
10147350,30,101000110011100011100111100000
10147914,30,101000110001100011000111100000
10147915,30,101000110001100011000111100000
10147916,30,001000110001010111100110100100
10147917,30,001000110001001111100110100101
10147918,30,001000110001001111100110100100
10148436,30,001000110001001111100110100101
10148437,30,001000110001011111100110100100
10148438,30,001000110001001111100110100101
10148439,30,101001100001100011100110100000
10148440,30,101000110001100011100111100000
10148441,30,101001100001100011100110100000
10148442,30,101000110001100011100111100000
10148987,30,101000110001100011000111100000
10148988,30,001000110001011111100110100100
10148989,30,101000110001100011100111100000
10148990,30,001000110001001111100110100100
10149452,30,101001100001100011100110100000
10149453,30,001000110001001111100110100100
10149454,30,101000110001100011100111100000
10149455,30,001000110001001111100110100100
10149456,30,000000110001001111100110100100

