ID,genomeSize,genome
34226936,30,111000111000101000101010010010
34227530,30,000110001101101100100001010011
34227537,30,111000111000101000101010010010
34228368,30,000110001101101100100001010011
34229010,30,111000111000101000101010010010
34229011,30,000110001101101100100001010011
34229559,30,000110001101101100100001011011
34229560,30,000110001101101100100001010011
34230238,30,111000111000101000101010010010
34230239,30,111000111000101000101010010010
34230240,30,000110001101101100100001010011
34230241,30,000110001101101100100001010011
34230914,30,000110001101101100100001000011
34230917,30,111001101001101110011111010010
34231425,30,000110001101101100100001010011
34231426,30,000110001101101100100001010011
34231428,30,000110001101101100100001010011
34232016,30,111000111000101000101010010010
34232020,30,111001101001101110011111011010
34232021,30,111000111000101000101010010010
34232022,30,000110001101101100100001011011
34232023,30,000110001101101100100001010011
34232666,30,000110001101101100100001010011
34232668,30,000110001101101100100001010011
34232669,30,000110001101101100100001010011
34232671,30,111000111000101000101010010010
34233224,30,000110001101101100100001010011
34233225,30,111000111000101000101010010010
34233691,30,111000111000101000101010010010
34233693,30,000110001101101100100001010011
34233694,30,111101101001101110011101010010
34233695,30,000110001101101100100001010011
34233696,30,111100111000101000101010010010
34233697,30,000110001101101100100001010011
34234251,30,000110001101001100100001010011
34234252,30,000110001101101100100001010011
34234253,30,111000111000101000101010010010
34234254,30,111001101001101110011111011010
34234258,30,111000111000101000101010010010
34234259,30,111000111000101000101010010010
34234260,30,000110001101101100100001010011
34234261,30,000110001101101100100001010011
34234928,30,000110001101101100100001010011
34234929,30,111101101001101110010101010010
34234930,30,111000111000101000101010010010
34234931,30,111000111000101000101010010010
34234932,30,000110001101101100100001010011
34234933,30,111000111000101000101010010010
34235589,30,000110001101101100100001010011
34235590,30,111000111000101000101010010010
34235591,30,111000111000101000101010010010
34235592,30,111000111000101000101010010010
34235593,30,111000111000101000101010010010
34235594,30,000110001101101100100001010011
34235595,30,000110001101001100100001010011
34235596,30,000110001101101100100001010011
34235597,30,000110001101101100100001000011
34236285,30,111100111000101000101010010010
34236286,30,000110001101101100100001010011
34236287,30,111100111000101000101010010010
34236288,30,111101101001101110011111010010
34236289,30,000110001101101100100001010011
34236290,30,000110001101101100100001010011
34236291,30,111001101001101110011111011010
34236292,30,111101101001101110011101010010
34236868,30,000110001101101100100001010011
34236869,30,000110001101101100100001010011
34236870,30,000110001101101100100001010011
34236871,30,000110001101101100100001010011
34236872,30,111000111000101000101010010010
34236873,30,111000111000101000101010010010
34236874,30,000110001101101100100001010011
34236875,30,000110001101101100100001010011
34236876,30,111000111000101000101010010010
34236877,30,111000111000101000101010010010
34236878,30,000110001101101100100001010011
34236879,30,000110001101101100100001010011
34236880,30,111000111000101000101010010010
34237688,30,111101101001101110010101010010
34237689,30,000110001101101100100001011011
34237690,30,000110001101101100100001010011
34238252,30,111101101001101110011101010010
34238253,30,111001101001101110011111011010
34238254,30,111000111000101000101010010010
34238882,30,111101101001101110011101010010
34238883,30,000110001101101100100001010011
34238884,30,111101101001101110010101010010
34238885,30,000110001101101100100001010011
34238886,30,111000111000101000101010010010
34238887,30,000110001101101100100001010011
34238888,30,000110001101101100100001010011
34238889,30,000110001101101100100001000011
34238890,30,000110001101101100100001010010
34238891,30,111101101001101110010101010010
34238892,30,000110001101101100100001000011
34239467,30,000110001101101100100001010011
34239468,30,000110001101101100100001010011
34239469,30,000110001101101100100001010011
34239470,30,111000111000101000101010010010
34239966,30,111000111000101000101010010010
34239967,30,000110001101101100100001010011
34239968,30,000110001101101100100001010011
34239969,30,000110001101101100100001010011
34239970,30,111001101001101110011111011010
34240488,30,000110001101101100100001010011
34240489,30,000110001101101100100001000011
34240490,30,111001101001101110011111011010
34240491,30,000110001101101100100001010011
34240492,30,000110001101101100100001010011
34240493,30,000110001101101100100001010011
34240494,30,111101101001101110011101010010
34240495,30,000110001101101100100001010011
34241043,30,111000111000101000101010010010
34241044,30,000110001101101100100001010011
34241045,30,000110001101101100100001010011
34241046,30,000110001101001100100001010011
34241047,30,111000111000101000101010010010
34241048,30,000110001101101100100001010011
34241559,30,000110001101101100100001010011
34241560,30,111000111000101000101010010010
34241561,30,111000111000101000101010010010
34241562,30,111000111000101000101010010010
34241563,30,111001101001101110011111011010
34241564,30,111000111000101000101010010010
34241565,30,000110001101101100100001010011
34242100,30,111000111000101000101010010010
34242101,30,111000111000101000101010010010
34242102,30,000110001101101100100001010011
34242103,30,000110001101101100100001010011
34242104,30,000110001101101100100001010011
34242105,30,111000111000101000101010010010
34242106,30,111000111000101000101010010010
34242107,30,000110001101101100100001010011
34242108,30,000110001101101100100001000011
34242769,30,111000111000101000101010010010
34242770,30,111000111000101000101010010010
34242771,30,111100111000101000101010010010
34242772,30,111000111000101000101010010010
34242773,30,111000111000101000101010010010
34242774,30,111000111000101000101010010010
34242775,30,111000111000101000101010010010
34242776,30,111000111000101000101010010010
34242777,30,000110001101001100100001010011
34242778,30,111101101001101110011111010010
34242779,30,111001101001101110011111011010
34242780,30,111101101001101110011101010010
34242781,30,000110001101101100100001010011

