update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,144,1.440000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,44,0,0,0,6,0,0,14.991667,0.141667,0.141667,0.660000,1.000000,-1,-1,-1,-1,-1,0.098380
10,185,0,5323,28.772973,0.000000,30.000000,-1,40.005448,40.005448,-1,12,0,845,0,0,0,320,0,131,8.549559,3.036027,3.036027,0.778378,0.824194,-1,-1,-1,-1,-1,0.105517
20,182,0,8021,44.071429,0.000000,30.000000,-1,40.007979,40.007979,-1,5,0,513,8,0,300,297,0,50,7.271062,5.197802,5.197802,0.956044,0.927100,-1,-1,-1,-1,-1,0.117940
30,154,0,6955,45.162338,0.000000,30.000000,-1,40.010784,40.010784,-1,8,0,568,12,0,266,445,0,94,7.709329,5.948680,5.948680,0.980519,0.934634,-1,-1,-1,-1,-1,0.131718
40,138,0,6146,44.536232,0.000000,30.000000,-1,40.004881,40.004881,-1,11,0,591,5,0,242,214,0,140,7.377633,5.762464,5.762464,0.992754,0.906499,-1,-1,-1,-1,-1,0.129388
50,127,0,5914,46.566929,0.000000,30.000000,-1,40.018431,40.018431,-1,3,0,434,10,0,182,299,0,47,7.598793,6.075748,6.075748,1.000000,0.961963,-1,-1,-1,-1,-1,0.130473
60,119,0,5478,46.033613,0.000000,30.000000,-1,40.016977,40.016977,-1,5,0,479,1,0,237,215,0,69,7.877409,6.198221,6.198221,1.000000,0.943968,-1,-1,-1,-1,-1,0.134646
70,104,0,4671,44.913462,0.000000,30.000000,-1,40.015628,40.015628,-1,7,0,317,7,0,189,113,0,80,7.719968,6.366571,6.366571,1.000000,0.917689,-1,-1,-1,-1,-1,0.141752
80,93,0,4373,47.021505,0.000000,30.000000,-1,40.026298,40.026298,-1,3,0,327,6,0,171,197,0,42,8.178530,6.588495,6.588495,1.000000,0.949035,-1,-1,-1,-1,-1,0.140117
90,92,0,4308,46.826087,0.000000,30.000000,-1,40.050836,40.050836,-1,4,0,321,4,0,180,162,0,52,8.392717,6.824674,6.824674,1.000000,0.938091,-1,-1,-1,-1,-1,0.145745
100,82,0,3747,45.695122,0.000000,30.000000,-1,40.039498,40.039498,-1,5,0,348,1,0,160,151,0,53,8.414106,6.585894,6.585894,1.000000,0.919412,-1,-1,-1,-1,-1,0.144127
110,85,0,3927,46.200000,0.000000,30.000000,-1,40.070283,40.070283,-1,4,0,330,4,0,139,29,0,41,8.421545,6.790220,6.790220,1.000000,0.932730,-1,-1,-1,-1,-1,0.146974
120,92,0,4180,45.434783,0.000000,30.000000,-1,40.069139,40.069139,-1,3,0,567,2,0,155,73,0,39,8.117304,5.629072,5.629072,1.000000,0.946098,-1,-1,-1,-1,-1,0.123893
130,89,0,4142,46.539326,0.000000,30.000000,-1,40.082810,40.082810,-1,4,0,288,3,0,138,141,0,47,8.330150,6.744757,6.744757,1.000000,0.937161,-1,-1,-1,-1,-1,0.144926
140,94,0,4335,46.117021,0.000000,30.000000,-1,40.078662,40.078662,-1,5,0,269,6,0,162,106,0,68,8.171099,6.899823,6.899823,1.000000,0.927583,-1,-1,-1,-1,-1,0.149616
150,90,0,4150,46.111111,0.000000,30.000000,-1,40.071566,40.071566,-1,4,0,400,0,0,178,146,0,51,8.661407,6.708963,6.708963,1.000000,0.934422,-1,-1,-1,-1,-1,0.145496
160,98,0,4579,46.724490,0.000000,30.000000,-1,40.056563,40.056563,-1,2,0,500,5,0,156,145,0,23,8.296633,6.159150,6.159150,1.000000,0.953380,-1,-1,-1,-1,-1,0.131818
170,96,0,4284,44.625000,0.000000,30.000000,-1,40.087535,40.087535,-1,5,0,375,3,0,180,86,0,69,8.044878,5.982899,5.982899,1.000000,0.925096,-1,-1,-1,-1,-1,0.134071
180,95,0,4524,47.621053,0.000000,30.000000,-1,40.092838,40.092838,-1,2,0,329,6,0,162,318,0,33,7.892677,6.472235,6.472235,1.000000,0.952577,-1,-1,-1,-1,-1,0.135911
190,90,0,4117,45.744444,0.000000,30.000000,-1,40.129463,40.129463,-1,4,0,333,4,0,149,162,0,44,8.526222,6.655259,6.655259,1.000000,0.935319,-1,-1,-1,-1,-1,0.145488
200,88,0,3894,44.250000,0.000000,30.000000,-1,40.124037,40.124037,-1,6,0,455,1,0,154,42,0,70,9.065227,6.389318,6.389318,1.000000,0.906649,-1,-1,-1,-1,-1,0.144391
210,86,0,3901,45.360465,0.000000,30.000000,-1,40.120738,40.120738,-1,5,0,380,4,0,132,102,0,56,8.322628,6.103729,6.103729,1.000000,0.912255,-1,-1,-1,-1,-1,0.134561
220,90,0,4112,45.688889,0.000000,30.000000,-1,40.131809,40.131809,-1,6,0,350,6,0,178,175,0,75,8.324037,6.564852,6.564852,1.000000,0.905535,-1,-1,-1,-1,-1,0.143686
230,89,0,4087,45.921348,0.000000,30.000000,-1,40.142158,40.142158,-1,3,0,397,2,0,145,82,0,35,8.943895,6.636629,6.636629,1.000000,0.929149,-1,-1,-1,-1,-1,0.144522
240,77,0,3474,45.116883,0.000000,30.000000,-1,40.167530,40.167530,-1,6,0,340,2,0,125,160,0,74,8.416190,6.432294,6.432294,1.000000,0.888541,-1,-1,-1,-1,-1,0.142570
250,83,0,4019,48.421687,0.000000,30.000000,-1,40.153023,40.153023,-1,0,0,290,5,0,145,40,0,0,8.355703,6.704538,6.704538,1.000000,0.963649,-1,-1,-1,-1,-1,0.138461
260,82,0,3841,46.841463,0.000000,30.000000,-1,40.160115,40.160115,-1,3,0,329,3,0,153,137,0,39,8.969268,6.884390,6.884390,1.000000,0.925161,-1,-1,-1,-1,-1,0.146972
270,78,0,3573,45.807692,0.000000,30.000000,-1,40.126504,40.126504,-1,3,0,402,3,0,134,77,0,50,8.869145,6.301795,6.301795,1.000000,0.918116,-1,-1,-1,-1,-1,0.137571
280,79,0,3385,42.848101,0.000000,30.000000,-1,40.139439,40.139439,-1,6,0,420,3,0,145,52,0,83,9.309578,6.217848,6.217848,1.000000,0.885912,-1,-1,-1,-1,-1,0.145114
290,77,0,3615,46.948052,0.000000,30.000000,-1,40.172061,40.172061,-1,4,0,213,3,0,121,181,0,63,8.102013,6.768117,6.768117,1.000000,0.913817,-1,-1,-1,-1,-1,0.144162
300,75,0,3631,48.413333,0.000000,30.000000,-1,40.176260,40.176260,-1,0,0,313,3,0,151,239,0,0,8.549422,6.428356,6.428356,1.000000,0.959851,-1,-1,-1,-1,-1,0.132781
310,82,0,3624,44.195122,0.000000,30.000000,-1,40.188466,40.188466,-1,5,0,342,3,0,130,278,0,59,7.948435,5.872703,5.872703,1.000000,0.904328,-1,-1,-1,-1,-1,0.132881
320,79,0,3444,43.594937,0.000000,30.000000,-1,40.207898,40.207898,-1,8,0,269,4,0,144,175,0,99,7.932911,6.286498,6.286498,1.000000,0.860792,-1,-1,-1,-1,-1,0.144202
330,78,0,3485,44.679487,0.000000,30.000000,-1,40.194548,40.194548,-1,6,0,235,1,0,137,114,0,91,8.646154,6.866667,6.866667,1.000000,0.885033,-1,-1,-1,-1,-1,0.153687
340,81,0,3878,47.876543,0.000000,30.000000,-1,40.204745,40.204745,-1,1,0,275,5,0,154,139,0,18,7.863374,6.231276,6.231276,1.000000,0.948659,-1,-1,-1,-1,-1,0.130153
350,86,0,3872,45.023256,0.000000,30.000000,-1,40.172779,40.172779,-1,3,0,439,5,0,147,202,0,32,8.665194,5.947209,5.947209,1.000000,0.916764,-1,-1,-1,-1,-1,0.132092
360,86,0,3862,44.906977,0.000000,30.000000,-1,40.121958,40.121958,-1,6,0,327,4,0,139,82,0,92,8.039884,6.107403,6.107403,1.000000,0.886552,-1,-1,-1,-1,-1,0.136001
370,79,0,3701,46.848101,0.000000,30.000000,-1,40.097811,40.097811,-1,2,0,328,3,0,150,180,0,18,9.178186,6.855570,6.855570,1.000000,0.931394,-1,-1,-1,-1,-1,0.146336
380,77,0,3480,45.194805,0.000000,30.000000,-1,40.115230,40.115230,-1,4,0,330,7,0,124,134,0,59,7.989394,5.820130,5.820130,1.000000,0.907693,-1,-1,-1,-1,-1,0.128779
390,83,0,3815,45.963855,0.000000,30.000000,-1,40.129751,40.129751,-1,6,0,264,3,0,147,210,0,85,8.759558,7.144056,7.144056,1.000000,0.893064,-1,-1,-1,-1,-1,0.155428
400,78,0,3597,46.115385,0.000000,30.000000,-1,40.107868,40.107868,-1,2,0,269,5,0,139,176,0,26,8.343718,6.399872,6.399872,1.000000,0.929533,-1,-1,-1,-1,-1,0.138780
410,87,0,4038,46.413793,0.000000,30.000000,-1,40.139921,40.139921,-1,3,0,367,2,0,160,283,0,31,8.779349,6.431379,6.431379,1.000000,0.917066,-1,-1,-1,-1,-1,0.138566
420,80,0,3703,46.287500,0.000000,30.000000,-1,40.169592,40.169592,-1,2,0,357,2,0,112,157,0,29,9.284958,6.840042,6.840042,1.000000,0.928341,-1,-1,-1,-1,-1,0.147773
430,86,0,4021,46.755814,0.000000,30.000000,-1,40.219100,40.219100,-1,2,0,416,4,0,151,265,0,25,8.730116,6.386163,6.386163,1.000000,0.927867,-1,-1,-1,-1,-1,0.136585
440,82,0,3814,46.512195,0.000000,30.000000,-1,40.224174,40.224174,-1,2,0,284,6,0,128,141,0,22,8.516524,6.422500,6.422500,1.000000,0.919906,-1,-1,-1,-1,-1,0.138082
