ID,genomeSize,genome
22633333,30,100010111110101010101001110100
22633335,30,001011110110110001010011110111
22633336,30,100011111111101000001011110100
22633967,30,100001111110101000001010110100
22633972,30,001011110110110001010011110111
22634611,30,100011111111101000001011110100
22635288,30,100010111010101010101001110100
22635292,30,100001111110101000001011110100
22635293,30,100010111010101010101001110100
22636068,30,100011111111101000001011110100
22636070,30,100010111110100010101001010100
22636074,30,001011110110110001110011110111
22636728,30,100011111111101000001011110100
22636731,30,100011111111101000001011110100
22636735,30,001011110110110001010011110111
22637431,30,001011110110110001010011110111
22637432,30,001001010110110001010011110111
22637433,30,100011111111101000001011110100
22637435,30,001011110110111001010111110111
22638055,30,100010111110111010101001110100
22638056,30,100010111110101010101001010100
22638058,30,100010111110101010101001010100
22638060,30,001011110110110001010011110111
22638061,30,001001010110110001010011110111
22638734,30,001011110110110001010011110111
22638735,30,001011110110110001010011110111
22639409,30,100001111110101000001011110100
22639410,30,001011110110110001010011110111
22639411,30,001001010110110001010011110111
22639412,30,100001111110101000001011110100
22639413,30,001011110110110001010011110111
22639414,30,001011110110110001010011110111
22640095,30,001011110010110001010011110111
22640096,30,100011111111101000001011110100
22640097,30,001011110010110001010011110111
22640099,30,001011110110110001110011110111
22640100,30,100011111111101000001011110100
22640675,30,001001010110110001010011110111
22640676,30,100010111110101010101001110100
22640678,30,001001010110110001010011110111
22640679,30,100001111110101000001011110100
22640680,30,001011110110110001010011110111
22640681,30,100011111101101000001011110110
22640682,30,001011110110110001010011110111
22641442,30,001001010110110001010011110111
22641443,30,001001010010110001010011110111
22641444,30,100011111111101000001011110100
22641445,30,001001010110110001010011110111
22641446,30,100010111110101010101001110100
22641448,30,100010111110101010101001010100
22641449,30,100011111111101000001011110100
22642116,30,001001010110110001010011110111
22642117,30,001011110010110001010011110111
22642118,30,100011111111101000001011110100
22642120,30,100011111111101000001011110100
22642719,30,100011111111101000001011110100
22642720,30,001011110110110001010011110111
22642721,30,100011111111101000001011110100
22642722,30,100010111110101010101001110100
22642723,30,100001111110101000001010110100
22642725,30,100011111111101000001011110100
22642726,30,100010111110101010101001110100
22642727,30,100011111111101000001011110100
22643440,30,100011111111101000001011110100
22643441,30,100011111111101000001011110100
22643442,30,100001111110101000001010110100
22643443,30,100010111110101010101001010100
22643444,30,001011110110110001010011110111
22643445,30,100011111111101000001011110100
22643446,30,100010111110101010101001010100
22643447,30,100001111110101000001011110100
22643449,30,001001010010110001010011110111
22643450,30,100011111111101000001011110100
22644173,30,100011111111101000001011110100
22644174,30,100010111010101010101001110100
22644175,30,100011111111101000001011110100
22644176,30,001011110110110001010011110111
22644177,30,001011110110110001110011110111
22644178,30,100011111111101000001011110100
22644179,30,001011110110111001010111110111
22644180,30,100011111111101000001011110100
22644181,30,100010111010101010101001110100
22644182,30,100010111110101010101001110100
22644922,30,001011110110110001010011110111
22644923,30,100010111010101010101001110100
22644924,30,100010111110100010101001010100
22644925,30,100010111110101010101001110100
22645592,30,100011111111101000001011110100
22645593,30,100001111110101000001011110100
22645594,30,001011110110110001010011110111
22645595,30,001011110110111001010111110111
22645596,30,100001111110101000001010110100
