update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,0,157,1.570000,0.000000,30.000000,-1,40.000000,40.000000,-1,0,0,57,0,0,0,6,0,0,16.144667,0.155333,0.155333,0.680000,0.941176,-1,-1,-1,-1,-1,0.098938
10,196,0,6693,34.147959,0.000000,30.000000,-1,40.001345,40.001345,-1,2,0,825,0,0,0,383,0,13,9.160966,3.697878,3.697878,0.826531,0.934905,-1,-1,-1,-1,-1,0.108290
20,290,0,11849,40.858621,0.000000,30.000000,-1,39.999916,39.999916,-1,14,0,1315,9,0,382,740,0,162,6.507699,4.035979,4.035979,0.955172,0.918223,-1,-1,-1,-1,-1,0.098779
30,334,0,15263,45.697605,0.000000,30.000000,-1,39.998821,39.998821,-1,15,0,1388,14,0,499,1086,0,215,5.743289,4.339118,4.339118,0.994012,0.942230,-1,-1,-1,-1,-1,0.094953
40,361,0,16642,46.099723,0.000000,30.000000,-1,40.002404,40.002404,-1,19,0,1468,18,0,608,1414,0,244,5.119064,4.019044,4.019044,1.000000,0.934277,-1,-1,-1,-1,-1,0.087182
50,390,0,17739,45.484615,0.000000,30.000000,-1,40.003833,40.003833,-1,21,0,1444,12,0,618,1120,0,246,4.830948,3.759773,3.759773,1.000000,0.932354,-1,-1,-1,-1,-1,0.082660
60,386,0,17937,46.468912,0.000000,30.000000,-1,40.005910,40.005910,-1,14,0,1600,28,0,700,1312,0,164,4.874123,3.704584,3.704584,1.000000,0.948915,-1,-1,-1,-1,-1,0.079722
70,392,0,18067,46.089286,0.000000,30.000000,-1,40.005314,40.005314,-1,14,0,1512,19,0,680,1454,0,195,4.967705,3.828578,3.828578,1.000000,0.948472,-1,-1,-1,-1,-1,0.083069
80,411,0,19012,46.257908,0.000000,30.000000,-1,40.000947,40.000947,-1,17,0,1638,16,0,742,1620,0,220,5.033886,3.861723,3.861723,1.000000,0.940286,-1,-1,-1,-1,-1,0.083482
90,428,0,19527,45.623832,0.000000,30.000000,-1,40.003943,40.003943,-1,21,0,1868,22,0,732,1768,0,260,4.859460,3.580460,3.580460,1.000000,0.932016,-1,-1,-1,-1,-1,0.078478
100,410,0,18205,44.402439,0.000000,30.000000,-1,40.003790,40.003790,-1,30,0,1853,30,0,730,1662,0,367,4.837585,3.658292,3.658292,1.000000,0.906276,-1,-1,-1,-1,-1,0.082389
110,409,0,18701,45.723716,0.000000,30.000000,-1,39.995508,39.995508,-1,15,0,1674,18,0,749,1369,0,194,4.913645,3.717278,3.717278,1.000000,0.941097,-1,-1,-1,-1,-1,0.081299
120,404,0,18186,45.014851,0.000000,30.000000,-1,39.997086,39.997086,-1,25,0,1536,19,0,633,1878,0,311,4.974714,3.833985,3.833985,1.000000,0.915483,-1,-1,-1,-1,-1,0.085172
130,414,0,18641,45.026570,0.000000,30.000000,-1,39.997318,39.997318,-1,26,0,1575,16,0,723,1523,0,312,4.917782,3.723810,3.723810,1.000000,0.911877,-1,-1,-1,-1,-1,0.082703
140,412,0,18761,45.536408,0.000000,30.000000,-1,39.986888,39.986888,-1,24,0,1653,27,0,752,1501,0,290,4.688314,3.581797,3.581797,1.000000,0.915916,-1,-1,-1,-1,-1,0.078658
150,395,0,17882,45.270886,0.000000,30.000000,-1,39.986075,39.986075,-1,20,0,1484,28,0,697,1843,0,267,4.914021,3.712380,3.712380,1.000000,0.921879,-1,-1,-1,-1,-1,0.082004
160,401,0,18614,46.418953,0.000000,30.000000,-1,39.982271,39.982271,-1,12,0,1555,18,0,688,1875,0,146,4.949794,3.755586,3.755586,1.000000,0.940439,-1,-1,-1,-1,-1,0.080906
170,395,0,17848,45.184810,0.000000,30.000000,-1,39.986441,39.986441,-1,19,0,1484,17,0,675,1857,0,257,4.786845,3.586332,3.586332,1.000000,0.920238,-1,-1,-1,-1,-1,0.079370
180,392,0,17942,45.770408,0.000000,30.000000,-1,39.986456,39.986456,-1,19,0,1524,14,0,664,1675,0,251,5.088956,3.839433,3.839433,1.000000,0.921152,-1,-1,-1,-1,-1,0.083885
190,390,0,17837,45.735897,0.000000,30.000000,-1,39.990133,39.990133,-1,17,0,1591,16,0,692,1331,0,192,5.019947,3.792874,3.792874,1.000000,0.925894,-1,-1,-1,-1,-1,0.082930
200,388,0,17724,45.680412,0.000000,30.000000,-1,39.986572,39.986572,-1,20,0,1754,26,0,717,1509,0,261,5.130740,3.736958,3.736958,1.000000,0.914543,-1,-1,-1,-1,-1,0.081807
210,417,0,18847,45.196643,0.000000,30.000000,-1,39.991245,39.991245,-1,22,0,1504,16,0,738,1536,0,293,4.954367,3.765058,3.765058,1.000000,0.915853,-1,-1,-1,-1,-1,0.083304
220,409,0,19184,46.904645,0.000000,30.000000,-1,39.985196,39.985196,-1,13,0,1495,14,0,745,1250,0,149,4.990171,3.850090,3.850090,1.000000,0.934729,-1,-1,-1,-1,-1,0.082083
