ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
16593043,47,00000100000000000000000000010000000001010001010,16616053,0,0.053333,0.800000
16593053,49,1000001010010000000000000100100000000001000001010,16602855,0,0.030000,0.600000
16593059,48,101001010000000001000000000000000000001000110111,16611195,0,0.035000,0.700000
16593071,46,1010010000001000001000000000000000000100010011,16586006,0,0.040000,0.600000
16593077,49,0101100000000000100000000000000000000100000100101,16611192,0,0.100000,1.000000
16593244,42,100000000000000000000000000010010010000011,16620600,0,0.046667,0.700000
16593320,45,001000000101000000000000000000000100001000101,16623919,0,0.040000,0.800000
16593342,43,1000101000000000000000000000000001000010110,16604478,0,0.053333,0.800000
16593409,48,111111100000000000000000000000000000010000011100,16591048,0,0.053333,0.800000
16593567,38,10000100000000000000000000000000100010,16602856,0,0.046667,0.700000
16593599,48,010110000000000000000000000000000000100001000100,16596528,0,0.100000,1.000000
16593623,46,0101000000100000000000000000000000100001000000,16614294,0,0.160000,0.800000
16593678,49,1001111110000000000000000000000000000001000001100,16607757,0,0.100000,1.000000
16593718,48,010110000000000010000000000000000000010000010010,16611181,0,0.060000,0.600000
16593727,39,011000000000000000000000000000000100010,16607763,0,0.040000,0.800000
16593807,36,000000000000000000000000000000100010,16599717,0,0.086059,1.000000
16593815,47,10110000000000000000000000000000100010000010010,16598061,0,0.060000,0.600000
16593846,46,1010010000000000000000000000000000000100011011,16609382,0,0.040000,0.800000
16593867,46,1011000000000000000000000000000000001000001001,16591053,0,0.040000,0.800000
16593874,48,010110100000000000000000000000000000010000110010,16614304,0,0.028000,0.700000
16593875,51,101111100000000000000000100000000000010101000111010,16617592,0,0.070000,0.700000
16593879,36,101000000100000000001000000000100010,16584580,0,0.050000,1.000000
16593894,49,1010010000010000000000000000000000000010001101111,16584580,0,0.050000,1.000000
16593903,39,001000000000000000000000000100000100010,16591041,0,0.060000,0.600000
16593937,44,11000000000000000000000000010000010001100010,16591049,0,0.160000,0.800000
16593953,45,110010000000000000000000000000000000101110000,16596526,0,0.053333,0.800000
16593987,50,00101000000000000000000000000000100010000110010011,16609368,0,0.046667,0.700000
16594022,49,0101100000000000000000000000000000000100000100110,16599717,0,0.086059,1.000000
16594048,38,10000100000001000000000000000100100010,16591053,0,0.035000,0.700000
16594068,38,10000100000001010000000000000000100010,16606257,0,0.040000,0.600000
16594091,36,101000000000000000001000000000100010,16622109,0,0.030000,0.600000
16594117,45,100001100000000000000000001000000101000010001,16627608,0,0.066667,0.600000
16594123,49,1010110000000000000001000000000000000010000110010,16607764,0,0.160000,0.800000
16594201,48,001101001000000001000000000000000001000000001010,16591053,0,0.035000,0.700000
16594223,40,1000100000000000000010000000001000000001,16607753,0,0.080000,0.800000
16594225,36,101010000101000000001000000000100010,16602869,0,0.050000,0.500000
16594235,46,1111000101000000000000000000000000100010000000,16604466,0,0.140000,0.700000
16594254,48,001100000100000000001001000000000000100000110101,16607764,0,0.140000,0.700000
16594258,49,0101100000000000000000000000010000000100001100100,16625743,0,0.020000,0.700000
16594271,48,101001011000000000000000000000000000001000110111,16589457,0,0.100000,1.000000
