ID,genomeSize,genome,hostID,hostType,collectedResource,bitStringMatch
66584777,72,001000010010101111011011110000001000000100010001001000010010111110000101,66611743,0,0.020000,0.600000
66584864,67,0100010010010011011001110010011000000100010001001000010010111100100,66574080,0,0.053333,0.800000
66584983,74,11000011110010001001100000011000000100000010000000100100001001111101000110,66596659,0,0.120000,0.600000
66584992,68,10110001100001110000011110000010001001000100010010000100111000101010,66615120,0,0.060000,0.500000
66584994,74,10110001110010001011000100110001000100000010000000100100001001011011000100,66598372,0,0.031008,0.800000
66585041,63,010010100010001111100110001000000101010001001000010000000100110,66581248,0,0.046667,0.700000
66585057,75,110001111110010001111000100111010000100000010000000100100001001110110010100,66603546,0,0.035000,0.700000
66585186,72,000000110000000000010011110100001000010100010001001000010011000000110010,66611745,0,0.030000,0.600000
66585283,64,0000001100100101110111001000100001010001000101100001001011011011,66581255,0,0.025000,0.500000
66585295,66,000100001000100011111111100010000001000000010010000100100000000101,66603551,0,0.060000,0.600000
66585336,63,010000100010001111110110001000000100010001001000010000000100110,66579524,0,0.033333,0.400000
66585337,74,10111110101100001011010011110000001000000100010001001000011010100010001101,66593211,0,0.080000,0.800000
66585355,66,001000010001001011101110010001000000100010001001000010010111110101,66584642,0,0.050000,0.500000
66585401,68,01000000001110110110010110100010000101000100010010000101100111101000,66596668,0,0.070000,0.700000
66585426,68,01110001101001111000011110000010000001000101010010000110101000100011,66596654,0,0.024000,0.800000
66585428,73,0011111010110000101100001111000000100000010001000100100001001010001010110,66591370,0,0.033333,0.500000
66585447,68,01011110101001010011101010100001000000100010001001000010011010010101,66601840,0,0.200000,1.000000
66585486,69,100001100000000010110011101110010000001000100010010000100001011100001,66596652,0,0.020000,0.400000
66585497,63,000100100000100100000110001000000100010001001000010010011101100,66613354,0,0.050000,0.600000
66585521,71,11000000010001001011011110000001000000100010001001000010010011110000101,66584639,0,0.024000,0.600000
66585533,70,1000011110001001011100000011000001000010100000001001000000011110100011,66586321,0,0.030000,0.600000
66585557,73,0110001110010001111010100110001000100000010000000100100001001011001000100,66591383,0,0.080000,0.800000
66585604,69,100001001000110100101111000000100000000001000100100001001011111000010,66606788,0,0.053333,0.800000
66585655,75,111100100011010010011010101010101000110000010000000100100001001011000000110,66572340,0,0.040000,0.600000
66585664,76,1100101111100100011110001001110000001000000100000001001000010011111000101001,66600187,0,0.040000,0.600000
66585680,67,0100010010001011011001110010001000010100010001001000010010111110100,66618682,0,0.053333,0.800000
66585724,66,100011001000101101101111000000100000010001000100100001001011101000,66615100,0,0.066667,1.000000
66585732,68,00100001000101011111100100010010001000100010010000100100000000101101,66579524,0,0.080000,0.400000
66585770,72,011111010110000101101001111000000100000010001000100100001001010001010110,66591385,0,0.100000,1.000000
