ID,genomeSize,genome
83236141,30,000000001100000011001001100101
83236142,30,000000101000110001011001100001
83237640,30,000000111000100001010001001001
83239407,30,000000011000000001010001000011
83240734,30,000000001100000001001001100101
83240743,30,000000111000100001010001000001
83240748,30,010010000000000000101001000101
83242252,30,000000001100000001001001100001
83242253,30,000000001100000011001001100101
83242254,30,000000000100000001100001000101
83242256,30,000000001100000001001001100101
83243875,30,000000001100000011001001100101
83243879,30,000000001100000001001001110101
83245195,30,000000001100000011001001100101
83245197,30,000000000100000101100011000111
83245199,30,000000000100100001100101000101
83245206,30,000000001100000011001001100101
83246900,30,000010111000100001110001000001
83246901,30,000000001100000011001001100101
83246902,30,000000101000100101011001100001
83246908,30,000000001100000001001001100101
83246909,30,000000101000100101011001100001
83246910,30,000000000100000001000001000100
83246911,30,000000101000110101011001100001
83246913,30,000000111000101001010001000001
83246914,30,000000000100000101100001000111
83246916,30,000000001100000001001001100101
83246917,30,000000101000100101011001100001
83246919,30,000000011000000001010001000011
83248448,30,000000111000100001010001000001
83248449,30,000000001100000011001001100101
83248451,30,000000111000100001010001000001
83248456,30,010010000000000000101001000101
83248457,30,000010010000000000101001000101
83248458,30,000000001100000011001001100101
83248461,30,000000001100000011001001100101
83248462,30,000000001100000011001001100101
83248463,30,000000000100000101100001000111
83248464,30,001000101000110101011001100001
83248465,30,000000001100000011001001100101
83248466,30,000000001100000001001001100101
83248468,30,000000001000000101001001100101
83248469,30,000000001100000011001001100101
83248470,30,000000101000100101001001100001
83248472,30,000000001100000001001001100001
83248473,30,000000000100000001100001000101
83248474,30,000000001100000011001001100101
83250341,30,000000001100000011001001100101
83250344,30,010010000000000000101001000101
83250348,30,000000000100100001100101000101
83250350,30,000000001100000001001001100101
83250352,30,000000000100000101100001000111
83250353,30,000000111000100001010001001001
83250355,30,000000001100000001001001100101
83250356,30,000000001100000001001001100101
83250359,30,000000111000100001010001001001
83250360,30,000000101000110001011001100001
83252068,30,000000001100000001001001110101
83252070,30,000000101000100101011001100001
83252073,30,000000001100000001001001100101
83252074,30,000000000100000001100001000101
83252075,30,000000001100000001001001100101
83252076,30,000000001100000011001001100101
83252078,30,000010000000000000101001000101
83252079,30,000000001100000001001001110101
83252080,30,000000001100000001001001110101
83252081,30,000000111000100001010001001001
83252083,30,000000101000100101011001100001
83252084,30,000000001000000101001001100101
83252085,30,000000101000100101011001100001
83252086,30,000000001100000101100011000111
83252087,30,010010000000000000101001000101
83252088,30,000000111000100001010001001001
83253903,30,000010000000000000101001000101
83253904,30,000000001100000001001001100101
83253905,30,000000011000000001010001000011
83253906,30,000000111000101001010001010001
83253908,30,000000101000100101011001100001
83253909,30,000000101000100101011001100001
83253910,30,000000000100000101100001000111
83253911,30,000000101000110101011001100001
83253913,30,000000101000100101011001100001
83253914,30,000000000100000101100001000111
83253915,30,000000000100000101100001000111
83253916,30,000000001100000001001001100101
83253919,30,000000001100000001001001100101
83253921,30,000000011000000001010001000011
83253924,30,000000111000101001010001010001
83255846,30,000000001100000001001001100101
83255847,30,000000101000100101011001100001
83255848,30,000000001000000101001001100101
83255852,30,000000001100000011001001100101
83255853,30,000010010000000000101001000101
83255854,30,000000001100000001001001100101
83255858,30,000010000000000000101001000101
83255860,30,000000111000101001010001000001
83255862,30,000000001000000101001001100101
83255863,30,000000111000100001010001001001
83255864,30,000000101000110101011001100001
83257712,30,000000111000101001010001000001
83257713,30,000000101000100101011001100101
83257714,30,000000101000100101011001100001
83257716,30,000000101000100101011001100001
83257717,30,000000000100000101100001000111
83257718,30,000000000100000001000001000100
83257719,30,000000101000100101011001100001
83257720,30,000000101000100101011001100001
83257721,30,000000101000100101011001100001
83257723,30,000000111000101001010001010001
83257726,30,000000001100000011011001100101
83257729,30,000000001100000011001001100101
83257731,30,000000101000100101011001100101
83257732,30,000000001100000001001001100101
83257733,30,000000001000000101001001100101
83257734,30,000000101000110101011001100001
83257736,30,000010000000000000101001000101
83259602,30,000000001100000001001001100101
83259603,30,000000000100000101100001000111
83259604,30,000000000100000001100001000101
83259605,30,000000001100000011001001100101
83259606,30,000000001100000001001001100101
83259607,30,000000000100000101100001000111
83259608,30,000000101000110001011001100001
83259610,30,010010000000000000101001000101
83259611,30,000010000000000000101001000101
83259612,30,000000101000100101011001100001
83259614,30,000000011000000001010001000011
83259616,30,000000001100000011001001100101
83261446,30,000000001100000011001001100101
83261447,30,000000001100000011001001100101
83261448,30,000000001100000011001001100101
83261449,30,000000101000100101011001100001
83261450,30,000000101000100101011001100001
83261451,30,000100001100000001001001100001
83261452,30,000000001100000001001001100101
83261453,30,000010010000000000101001000101
83261454,30,000000101000100101011001100001
83261456,30,010010000000000000101001000101
83261457,30,000000001100000011001001100101
83261458,30,000000101000110101011001100001
83263072,30,000010000000000000101001000101
83263073,30,000000101000100101011001100001
83263074,30,000000001100000001001001100001
83263075,30,000000011000000001010001000011
83263076,30,000000001100000001001001100101
83263077,30,000000001100000011001001100101
83263078,30,000000101000100101011001100001
83263079,30,000000001100000001001001100101
83263080,30,000000101000100101011001100001
83263081,30,000000001100000001001001100101
83263082,30,000000001100000001001001100101
83263083,30,000000001100000011001001100101
83263084,30,000000001100000001001001100001
83263085,30,000000000100000101100001000111
83263086,30,000000000100000101100001000111
83263087,30,010000000100000001100001000101
83263088,30,000000101000110101011001100001
83263089,30,010010000000000000101001000101
83264571,30,000000000100000001100001000101
83264572,30,000000001100000001001001100101
83264573,30,000000000100000101100001000111
83264574,30,000000001100000011001001100101
83264575,30,000000000100000001100001000101
83264576,30,000000000100100001100101000101
83264578,30,000000001100000001001001100101
83264579,30,000000000100000001100001000101
83264580,30,000000101000100101011001100001
83264581,30,000000001000000101001001100101
83264582,30,000000001100000001001001100001
83264583,30,000000001100000011001001100101
83264585,30,000000001100000001001001100101
83264586,30,000000001100000001001001100001
83264587,30,000000001100000011001001100101
83266066,30,000000011000000001010001000011
83266067,30,000000001100000001001001100001
83266068,30,000000000100000101100001000111
83266069,30,000000000100000101100001000111
83266070,30,000000001100000011001001100101
83266071,30,000000001100000011001001100101
83266072,30,000000101000100101011001100001
83266073,30,000000111000100001010001000001
83266074,30,000000001100000001001001100101
83266075,30,000000001100000011001001100101
83266076,30,000000101000100101011001100001
83266077,30,000000101000100101011001100001
