update,cats,dogs,fleas,FpC,FpD,catLockAveSize,dogLockAveSize,fleaKeyAveSize,fleaKeyAveSizeOnCats,fleaKeyAveSizeOnDogs,catBirths,dogBirths,fleaBirths,catDeaths,dogDeaths,fleaDeaths,fleaJumps,fleaJumpsAcross,fleasInherited,catCollectedResource,fleaOnCatCollectedResource,catTheft,infectedCatsRate,bitMatchCat,dogCollectedResource,fleaOnDogCollectedResource,dogTheft,infectedDogsRate,bitMatchDog,fleaCollectedResource
0,100,100,164,1.640000,0.000000,30.000000,40.000000,40.000000,40.000000,-1,0,0,64,0,0,0,2,0,0,16.769667,0.163667,0.163667,0.580000,0.931034,15.233333,0.000000,0.000000,0.000000,-1,0.099797
